"NSFTV.ID","PSA","Exp","Rep","DayOfImaging"
"NSFTV_388",NA,"E2",2,12
"NSFTV_389",NA,"E2",2,12
"NSFTV_39",NA,"E2",2,12
"NSFTV_390",NA,"E2",2,12
"NSFTV_391",NA,"E2",2,12
"NSFTV_392",NA,"E2",2,12
"NSFTV_394",NA,"E2",2,12
"NSFTV_395",NA,"E2",2,12
"NSFTV_396",NA,"E2",2,12
"NSFTV_397",NA,"E2",2,12
"NSFTV_4",NA,"E2",2,12
"NSFTV_40",NA,"E2",2,12
"NSFTV_41",NA,"E2",2,12
"NSFTV_43",NA,"E2",2,12
"NSFTV_44",NA,"E2",2,12
"NSFTV_45",NA,"E2",2,12
"NSFTV_46",NA,"E2",2,12
"NSFTV_49",NA,"E2",2,12
"NSFTV_5",NA,"E2",2,12
"NSFTV_50",NA,"E2",2,12
"NSFTV_51",NA,"E2",2,12
"NSFTV_52",NA,"E2",2,12
"NSFTV_53",NA,"E2",2,12
"NSFTV_54",NA,"E2",2,12
"NSFTV_55",NA,"E2",2,12
"NSFTV_56",NA,"E2",2,12
"NSFTV_57",NA,"E2",2,12
"NSFTV_58",NA,"E2",2,12
"NSFTV_59",NA,"E2",2,12
"NSFTV_6",NA,"E2",2,12
"NSFTV_60",NA,"E2",2,12
"NSFTV_61",NA,"E2",2,12
"NSFTV_616",NA,"E2",2,12
"NSFTV_618",NA,"E2",2,12
"NSFTV_619",NA,"E2",2,12
"NSFTV_62",NA,"E2",2,12
"NSFTV_620",NA,"E2",2,12
"NSFTV_621",NA,"E2",2,12
"NSFTV_622",NA,"E2",2,12
"NSFTV_623",NA,"E2",2,12
"NSFTV_624",NA,"E2",2,12
"NSFTV_625",NA,"E2",2,12
"NSFTV_626",NA,"E2",2,12
"NSFTV_627",NA,"E2",2,12
"NSFTV_629",NA,"E2",2,12
"NSFTV_63",NA,"E2",2,12
"NSFTV_633",NA,"E2",2,12
"NSFTV_634",NA,"E2",2,12
"NSFTV_64",NA,"E2",2,12
"NSFTV_641",NA,"E2",2,12
"NSFTV_642",NA,"E2",2,12
"NSFTV_643",NA,"E2",2,12
"NSFTV_647",NA,"E2",2,12
"NSFTV_65",NA,"E2",2,12
"NSFTV_651",NA,"E2",2,12
"NSFTV_66",NA,"E2",2,12
"NSFTV_67",NA,"E2",2,12
"NSFTV_68",NA,"E2",2,12
"NSFTV_7",NA,"E2",2,12
"NSFTV_70",NA,"E2",2,12
"NSFTV_71",NA,"E2",2,12
"NSFTV_72",NA,"E2",2,12
"NSFTV_73",NA,"E2",2,12
"NSFTV_74",NA,"E2",2,12
"NSFTV_75",NA,"E2",2,12
"NSFTV_76",NA,"E2",2,12
"NSFTV_77",NA,"E2",2,12
"NSFTV_78",NA,"E2",2,12
"NSFTV_79",NA,"E2",2,12
"NSFTV_8",NA,"E2",2,12
"NSFTV_80",NA,"E2",2,12
"NSFTV_81",NA,"E2",2,12
"NSFTV_83",NA,"E2",2,12
"NSFTV_84",NA,"E2",2,12
"NSFTV_85",NA,"E2",2,12
"NSFTV_86",NA,"E2",2,12
"NSFTV_87",NA,"E2",2,12
"NSFTV_88",NA,"E2",2,12
"NSFTV_89",NA,"E2",2,12
"NSFTV_9",NA,"E2",2,12
"NSFTV_90",NA,"E2",2,12
"NSFTV_92",NA,"E2",2,12
"NSFTV_93",NA,"E2",2,12
"NSFTV_94",NA,"E2",2,12
"NSFTV_96",NA,"E2",2,12
"NSFTV_97",NA,"E2",2,12
"NSFTV_98",NA,"E2",2,12
"NSFTV_99",NA,"E2",2,12
"NSFTV_1",NA,"E2",2,13
"NSFTV_10",NA,"E2",2,13
"NSFTV_101",NA,"E2",2,13
"NSFTV_102",NA,"E2",2,13
"NSFTV_103",NA,"E2",2,13
"NSFTV_104",NA,"E2",2,13
"NSFTV_105",NA,"E2",2,13
"NSFTV_106",NA,"E2",2,13
"NSFTV_107",NA,"E2",2,13
"NSFTV_108",NA,"E2",2,13
"NSFTV_109",NA,"E2",2,13
"NSFTV_11",NA,"E2",2,13
"NSFTV_112",NA,"E2",2,13
"NSFTV_113",NA,"E2",2,13
"NSFTV_114",NA,"E2",2,13
"NSFTV_115",NA,"E2",2,13
"NSFTV_116",NA,"E2",2,13
"NSFTV_117",NA,"E2",2,13
"NSFTV_118",NA,"E2",2,13
"NSFTV_120",NA,"E2",2,13
"NSFTV_121",NA,"E2",2,13
"NSFTV_122",NA,"E2",2,13
"NSFTV_123",NA,"E2",2,13
"NSFTV_124",NA,"E2",2,13
"NSFTV_125",NA,"E2",2,13
"NSFTV_128",NA,"E2",2,13
"NSFTV_129",NA,"E2",2,13
"NSFTV_13",NA,"E2",2,13
"NSFTV_130",NA,"E2",2,13
"NSFTV_131",NA,"E2",2,13
"NSFTV_132",NA,"E2",2,13
"NSFTV_133",NA,"E2",2,13
"NSFTV_134",NA,"E2",2,13
"NSFTV_135",NA,"E2",2,13
"NSFTV_139",NA,"E2",2,13
"NSFTV_14",NA,"E2",2,13
"NSFTV_140",NA,"E2",2,13
"NSFTV_141",NA,"E2",2,13
"NSFTV_142",NA,"E2",2,13
"NSFTV_143",34354,"E2",2,13
"NSFTV_144",NA,"E2",2,13
"NSFTV_145",NA,"E2",2,13
"NSFTV_146",78476,"E2",2,13
"NSFTV_147",32687,"E2",2,13
"NSFTV_148",65452,"E2",2,13
"NSFTV_149",NA,"E2",2,13
"NSFTV_15",NA,"E2",2,13
"NSFTV_150",35718,"E2",2,13
"NSFTV_151",NA,"E2",2,13
"NSFTV_152",49030,"E2",2,13
"NSFTV_153",NA,"E2",2,13
"NSFTV_154",74908,"E2",2,13
"NSFTV_155",38613,"E2",2,13
"NSFTV_156",NA,"E2",2,13
"NSFTV_157",NA,"E2",2,13
"NSFTV_158",NA,"E2",2,13
"NSFTV_159",NA,"E2",2,13
"NSFTV_16",NA,"E2",2,13
"NSFTV_160",44350,"E2",2,13
"NSFTV_161",42378,"E2",2,13
"NSFTV_162",NA,"E2",2,13
"NSFTV_163",NA,"E2",2,13
"NSFTV_164",29779,"E2",2,13
"NSFTV_165",37267,"E2",2,13
"NSFTV_166",NA,"E2",2,13
"NSFTV_167",20910,"E2",2,13
"NSFTV_168",64562,"E2",2,13
"NSFTV_169",NA,"E2",2,13
"NSFTV_17",NA,"E2",2,13
"NSFTV_171",NA,"E2",2,13
"NSFTV_172",70051,"E2",2,13
"NSFTV_173",NA,"E2",2,13
"NSFTV_174",NA,"E2",2,13
"NSFTV_176",NA,"E2",2,13
"NSFTV_177",NA,"E2",2,13
"NSFTV_179",NA,"E2",2,13
"NSFTV_18",NA,"E2",2,13
"NSFTV_180",NA,"E2",2,13
"NSFTV_182",NA,"E2",2,13
"NSFTV_183",NA,"E2",2,13
"NSFTV_184",44171,"E2",2,13
"NSFTV_185",NA,"E2",2,13
"NSFTV_186",NA,"E2",2,13
"NSFTV_187",NA,"E2",2,13
"NSFTV_188",NA,"E2",2,13
"NSFTV_189",NA,"E2",2,13
"NSFTV_19",NA,"E2",2,13
"NSFTV_190",26884,"E2",2,13
"NSFTV_191",68928,"E2",2,13
"NSFTV_192",NA,"E2",2,13
"NSFTV_193",NA,"E2",2,13
"NSFTV_195",NA,"E2",2,13
"NSFTV_198",40909,"E2",2,13
"NSFTV_199",NA,"E2",2,13
"NSFTV_200",77334,"E2",2,13
"NSFTV_202",NA,"E2",2,13
"NSFTV_203",73421,"E2",2,13
"NSFTV_205",35013,"E2",2,13
"NSFTV_206",NA,"E2",2,13
"NSFTV_207",43486,"E2",2,13
"NSFTV_208",NA,"E2",2,13
"NSFTV_209",NA,"E2",2,13
"NSFTV_21",NA,"E2",2,13
"NSFTV_211",NA,"E2",2,13
"NSFTV_213",NA,"E2",2,13
"NSFTV_214",NA,"E2",2,13
"NSFTV_215",NA,"E2",2,13
"NSFTV_216",NA,"E2",2,13
"NSFTV_217",NA,"E2",2,13
"NSFTV_218",NA,"E2",2,13
"NSFTV_219",NA,"E2",2,13
"NSFTV_220",67297,"E2",2,13
"NSFTV_221",NA,"E2",2,13
"NSFTV_222",NA,"E2",2,13
"NSFTV_223",NA,"E2",2,13
"NSFTV_224",59675,"E2",2,13
"NSFTV_225",NA,"E2",2,13
"NSFTV_226",77657,"E2",2,13
"NSFTV_227",NA,"E2",2,13
"NSFTV_228",NA,"E2",2,13
"NSFTV_229",NA,"E2",2,13
"NSFTV_23",NA,"E2",2,13
"NSFTV_231",NA,"E2",2,13
"NSFTV_233",29935,"E2",2,13
"NSFTV_234",NA,"E2",2,13
"NSFTV_235",NA,"E2",2,13
"NSFTV_236",29909,"E2",2,13
"NSFTV_237",NA,"E2",2,13
"NSFTV_239",NA,"E2",2,13
"NSFTV_24",NA,"E2",2,13
"NSFTV_240",NA,"E2",2,13
"NSFTV_241",NA,"E2",2,13
"NSFTV_242",33030,"E2",2,13
"NSFTV_243",NA,"E2",2,13
"NSFTV_244",NA,"E2",2,13
"NSFTV_245",NA,"E2",2,13
"NSFTV_246",NA,"E2",2,13
"NSFTV_247",NA,"E2",2,13
"NSFTV_248",NA,"E2",2,13
"NSFTV_25",NA,"E2",2,13
"NSFTV_250",40608,"E2",2,13
"NSFTV_251",37636,"E2",2,13
"NSFTV_252",NA,"E2",2,13
"NSFTV_253",NA,"E2",2,13
"NSFTV_254",41481,"E2",2,13
"NSFTV_255",89683,"E2",2,13
"NSFTV_256",72743,"E2",2,13
"NSFTV_257",NA,"E2",2,13
"NSFTV_258",61031,"E2",2,13
"NSFTV_259",81337,"E2",2,13
"NSFTV_26",NA,"E2",2,13
"NSFTV_260",35912,"E2",2,13
"NSFTV_261",NA,"E2",2,13
"NSFTV_262",80916,"E2",2,13
"NSFTV_263",NA,"E2",2,13
"NSFTV_264",NA,"E2",2,13
"NSFTV_265",50295,"E2",2,13
"NSFTV_266",40454,"E2",2,13
"NSFTV_267",23325,"E2",2,13
"NSFTV_268",62010,"E2",2,13
"NSFTV_269",59052,"E2",2,13
"NSFTV_27",NA,"E2",2,13
"NSFTV_270",51822,"E2",2,13
"NSFTV_271",59054,"E2",2,13
"NSFTV_272",NA,"E2",2,13
"NSFTV_273",NA,"E2",2,13
"NSFTV_274",47021,"E2",2,13
"NSFTV_275",NA,"E2",2,13
"NSFTV_277",NA,"E2",2,13
"NSFTV_278",35018,"E2",2,13
"NSFTV_279",NA,"E2",2,13
"NSFTV_280",NA,"E2",2,13
"NSFTV_281",NA,"E2",2,13
"NSFTV_282",NA,"E2",2,13
"NSFTV_283",NA,"E2",2,13
"NSFTV_284",NA,"E2",2,13
"NSFTV_285",NA,"E2",2,13
"NSFTV_286",NA,"E2",2,13
"NSFTV_287",NA,"E2",2,13
"NSFTV_288",NA,"E2",2,13
"NSFTV_289",NA,"E2",2,13
"NSFTV_29",NA,"E2",2,13
"NSFTV_290",NA,"E2",2,13
"NSFTV_291",NA,"E2",2,13
"NSFTV_292",NA,"E2",2,13
"NSFTV_293",NA,"E2",2,13
"NSFTV_294",NA,"E2",2,13
"NSFTV_295",NA,"E2",2,13
"NSFTV_296",NA,"E2",2,13
"NSFTV_297",NA,"E2",2,13
"NSFTV_298",NA,"E2",2,13
"NSFTV_299",NA,"E2",2,13
"NSFTV_3",NA,"E2",2,13
"NSFTV_30",NA,"E2",2,13
"NSFTV_300",NA,"E2",2,13
"NSFTV_301",NA,"E2",2,13
"NSFTV_302",NA,"E2",2,13
"NSFTV_303",NA,"E2",2,13
"NSFTV_304",NA,"E2",2,13
"NSFTV_305",NA,"E2",2,13
"NSFTV_306",NA,"E2",2,13
"NSFTV_307",NA,"E2",2,13
"NSFTV_309",NA,"E2",2,13
"NSFTV_31",NA,"E2",2,13
"NSFTV_310",NA,"E2",2,13
"NSFTV_311",NA,"E2",2,13
"NSFTV_312",NA,"E2",2,13
"NSFTV_313",NA,"E2",2,13
"NSFTV_314",NA,"E2",2,13
"NSFTV_315",NA,"E2",2,13
"NSFTV_316",NA,"E2",2,13
"NSFTV_317",NA,"E2",2,13
"NSFTV_318",NA,"E2",2,13
"NSFTV_32",NA,"E2",2,13
"NSFTV_320",NA,"E2",2,13
"NSFTV_322",NA,"E2",2,13
"NSFTV_323",NA,"E2",2,13
"NSFTV_324",NA,"E2",2,13
"NSFTV_325",NA,"E2",2,13
"NSFTV_326",NA,"E2",2,13
"NSFTV_327",NA,"E2",2,13
"NSFTV_328",NA,"E2",2,13
"NSFTV_329",NA,"E2",2,13
"NSFTV_33",NA,"E2",2,13
"NSFTV_330",NA,"E2",2,13
"NSFTV_331",NA,"E2",2,13
"NSFTV_332",NA,"E2",2,13
"NSFTV_333",NA,"E2",2,13
"NSFTV_334",NA,"E2",2,13
"NSFTV_336",NA,"E2",2,13
"NSFTV_337",NA,"E2",2,13
"NSFTV_338",NA,"E2",2,13
"NSFTV_339",NA,"E2",2,13
"NSFTV_340",NA,"E2",2,13
"NSFTV_341",NA,"E2",2,13
"NSFTV_342",NA,"E2",2,13
"NSFTV_343",NA,"E2",2,13
"NSFTV_345",NA,"E2",2,13
"NSFTV_346",NA,"E2",2,13
"NSFTV_347",NA,"E2",2,13
"NSFTV_348",NA,"E2",2,13
"NSFTV_349",NA,"E2",2,13
"NSFTV_352",NA,"E2",2,13
"NSFTV_353",NA,"E2",2,13
"NSFTV_355",NA,"E2",2,13
"NSFTV_356",NA,"E2",2,13
"NSFTV_357",NA,"E2",2,13
"NSFTV_358",NA,"E2",2,13
"NSFTV_359",NA,"E2",2,13
"NSFTV_36",NA,"E2",2,13
"NSFTV_360",NA,"E2",2,13
"NSFTV_363",NA,"E2",2,13
"NSFTV_364",NA,"E2",2,13
"NSFTV_365",NA,"E2",2,13
"NSFTV_366",NA,"E2",2,13
"NSFTV_368",NA,"E2",2,13
"NSFTV_369",NA,"E2",2,13
"NSFTV_37",NA,"E2",2,13
"NSFTV_370",NA,"E2",2,13
"NSFTV_371",NA,"E2",2,13
"NSFTV_372",NA,"E2",2,13
"NSFTV_373",NA,"E2",2,13
"NSFTV_375",NA,"E2",2,13
"NSFTV_376",NA,"E2",2,13
"NSFTV_377",NA,"E2",2,13
"NSFTV_378",NA,"E2",2,13
"NSFTV_379",NA,"E2",2,13
"NSFTV_380",NA,"E2",2,13
"NSFTV_381",NA,"E2",2,13
"NSFTV_384",NA,"E2",2,13
"NSFTV_385",NA,"E2",2,13
"NSFTV_386",NA,"E2",2,13
"NSFTV_387",NA,"E2",2,13
"NSFTV_388",NA,"E2",2,13
"NSFTV_389",NA,"E2",2,13
"NSFTV_39",NA,"E2",2,13
"NSFTV_390",NA,"E2",2,13
"NSFTV_391",NA,"E2",2,13
"NSFTV_392",NA,"E2",2,13
"NSFTV_394",NA,"E2",2,13
"NSFTV_395",NA,"E2",2,13
"NSFTV_396",NA,"E2",2,13
"NSFTV_397",NA,"E2",2,13
"NSFTV_4",NA,"E2",2,13
"NSFTV_40",NA,"E2",2,13
"NSFTV_41",NA,"E2",2,13
"NSFTV_43",NA,"E2",2,13
"NSFTV_44",NA,"E2",2,13
"NSFTV_45",NA,"E2",2,13
"NSFTV_46",NA,"E2",2,13
"NSFTV_49",NA,"E2",2,13
"NSFTV_5",NA,"E2",2,13
"NSFTV_50",NA,"E2",2,13
"NSFTV_51",NA,"E2",2,13
"NSFTV_52",NA,"E2",2,13
"NSFTV_53",NA,"E2",2,13
"NSFTV_54",NA,"E2",2,13
"NSFTV_55",NA,"E2",2,13
"NSFTV_56",NA,"E2",2,13
"NSFTV_57",NA,"E2",2,13
"NSFTV_58",NA,"E2",2,13
"NSFTV_59",NA,"E2",2,13
"NSFTV_6",NA,"E2",2,13
"NSFTV_60",NA,"E2",2,13
"NSFTV_61",NA,"E2",2,13
"NSFTV_616",NA,"E2",2,13
"NSFTV_618",NA,"E2",2,13
"NSFTV_619",NA,"E2",2,13
"NSFTV_62",NA,"E2",2,13
"NSFTV_620",NA,"E2",2,13
"NSFTV_621",NA,"E2",2,13
"NSFTV_622",NA,"E2",2,13
"NSFTV_623",NA,"E2",2,13
"NSFTV_624",NA,"E2",2,13
"NSFTV_625",NA,"E2",2,13
"NSFTV_626",NA,"E2",2,13
"NSFTV_627",NA,"E2",2,13
"NSFTV_629",NA,"E2",2,13
"NSFTV_63",NA,"E2",2,13
"NSFTV_633",NA,"E2",2,13
"NSFTV_634",NA,"E2",2,13
"NSFTV_64",NA,"E2",2,13
"NSFTV_641",NA,"E2",2,13
"NSFTV_642",NA,"E2",2,13
"NSFTV_643",NA,"E2",2,13
"NSFTV_647",NA,"E2",2,13
"NSFTV_65",NA,"E2",2,13
"NSFTV_651",NA,"E2",2,13
"NSFTV_66",NA,"E2",2,13
"NSFTV_67",NA,"E2",2,13
"NSFTV_68",NA,"E2",2,13
"NSFTV_7",NA,"E2",2,13
"NSFTV_70",NA,"E2",2,13
"NSFTV_71",NA,"E2",2,13
"NSFTV_72",NA,"E2",2,13
"NSFTV_73",NA,"E2",2,13
"NSFTV_74",NA,"E2",2,13
"NSFTV_75",NA,"E2",2,13
"NSFTV_76",NA,"E2",2,13
"NSFTV_77",NA,"E2",2,13
"NSFTV_78",NA,"E2",2,13
"NSFTV_79",NA,"E2",2,13
"NSFTV_8",NA,"E2",2,13
"NSFTV_80",NA,"E2",2,13
"NSFTV_81",NA,"E2",2,13
"NSFTV_83",NA,"E2",2,13
"NSFTV_84",NA,"E2",2,13
"NSFTV_85",NA,"E2",2,13
"NSFTV_86",NA,"E2",2,13
"NSFTV_87",NA,"E2",2,13
"NSFTV_88",NA,"E2",2,13
"NSFTV_89",NA,"E2",2,13
"NSFTV_9",NA,"E2",2,13
"NSFTV_90",NA,"E2",2,13
"NSFTV_92",NA,"E2",2,13
"NSFTV_93",NA,"E2",2,13
"NSFTV_94",NA,"E2",2,13
"NSFTV_96",NA,"E2",2,13
"NSFTV_97",NA,"E2",2,13
"NSFTV_98",NA,"E2",2,13
"NSFTV_99",NA,"E2",2,13
"NSFTV_1",NA,"E2",2,14
"NSFTV_10",NA,"E2",2,14
"NSFTV_101",NA,"E2",2,14
"NSFTV_102",NA,"E2",2,14
"NSFTV_103",NA,"E2",2,14
"NSFTV_104",NA,"E2",2,14
"NSFTV_105",NA,"E2",2,14
"NSFTV_106",NA,"E2",2,14
"NSFTV_107",NA,"E2",2,14
"NSFTV_108",NA,"E2",2,14
"NSFTV_109",NA,"E2",2,14
"NSFTV_11",NA,"E2",2,14
"NSFTV_112",NA,"E2",2,14
"NSFTV_113",NA,"E2",2,14
"NSFTV_114",NA,"E2",2,14
"NSFTV_115",NA,"E2",2,14
"NSFTV_116",NA,"E2",2,14
"NSFTV_117",NA,"E2",2,14
"NSFTV_118",NA,"E2",2,14
"NSFTV_120",NA,"E2",2,14
"NSFTV_121",NA,"E2",2,14
"NSFTV_122",NA,"E2",2,14
"NSFTV_123",NA,"E2",2,14
"NSFTV_124",NA,"E2",2,14
"NSFTV_125",NA,"E2",2,14
"NSFTV_128",NA,"E2",2,14
"NSFTV_129",NA,"E2",2,14
"NSFTV_13",NA,"E2",2,14
"NSFTV_130",NA,"E2",2,14
"NSFTV_131",NA,"E2",2,14
"NSFTV_132",NA,"E2",2,14
"NSFTV_133",NA,"E2",2,14
"NSFTV_134",NA,"E2",2,14
"NSFTV_135",NA,"E2",2,14
"NSFTV_139",NA,"E2",2,14
"NSFTV_14",NA,"E2",2,14
"NSFTV_140",NA,"E2",2,14
"NSFTV_141",NA,"E2",2,14
"NSFTV_142",NA,"E2",2,14
"NSFTV_143",43346,"E2",2,14
"NSFTV_144",NA,"E2",2,14
"NSFTV_145",NA,"E2",2,14
"NSFTV_146",102386,"E2",2,14
"NSFTV_147",43689,"E2",2,14
"NSFTV_148",79475,"E2",2,14
"NSFTV_149",NA,"E2",2,14
"NSFTV_15",NA,"E2",2,14
"NSFTV_150",38166,"E2",2,14
"NSFTV_151",NA,"E2",2,14
"NSFTV_152",56618,"E2",2,14
"NSFTV_153",NA,"E2",2,14
"NSFTV_154",81612,"E2",2,14
"NSFTV_155",51134,"E2",2,14
"NSFTV_156",NA,"E2",2,14
"NSFTV_157",NA,"E2",2,14
"NSFTV_158",NA,"E2",2,14
"NSFTV_159",NA,"E2",2,14
"NSFTV_16",NA,"E2",2,14
"NSFTV_160",51626,"E2",2,14
"NSFTV_161",55095,"E2",2,14
"NSFTV_162",NA,"E2",2,14
"NSFTV_163",NA,"E2",2,14
"NSFTV_164",32714,"E2",2,14
"NSFTV_165",44491,"E2",2,14
"NSFTV_166",NA,"E2",2,14
"NSFTV_167",25475,"E2",2,14
"NSFTV_168",76057,"E2",2,14
"NSFTV_169",NA,"E2",2,14
"NSFTV_17",NA,"E2",2,14
"NSFTV_171",NA,"E2",2,14
"NSFTV_172",84855,"E2",2,14
"NSFTV_173",NA,"E2",2,14
"NSFTV_174",NA,"E2",2,14
"NSFTV_176",NA,"E2",2,14
"NSFTV_177",NA,"E2",2,14
"NSFTV_179",NA,"E2",2,14
"NSFTV_18",NA,"E2",2,14
"NSFTV_180",NA,"E2",2,14
"NSFTV_182",NA,"E2",2,14
"NSFTV_183",NA,"E2",2,14
"NSFTV_184",54064,"E2",2,14
"NSFTV_185",NA,"E2",2,14
"NSFTV_186",NA,"E2",2,14
"NSFTV_187",NA,"E2",2,14
"NSFTV_188",NA,"E2",2,14
"NSFTV_189",NA,"E2",2,14
"NSFTV_19",NA,"E2",2,14
"NSFTV_190",32688,"E2",2,14
"NSFTV_191",83155,"E2",2,14
"NSFTV_192",NA,"E2",2,14
"NSFTV_193",NA,"E2",2,14
"NSFTV_195",NA,"E2",2,14
"NSFTV_198",51782,"E2",2,14
"NSFTV_199",NA,"E2",2,14
"NSFTV_200",99020,"E2",2,14
"NSFTV_202",NA,"E2",2,14
"NSFTV_203",94676,"E2",2,14
"NSFTV_205",42286,"E2",2,14
"NSFTV_206",NA,"E2",2,14
"NSFTV_207",54790,"E2",2,14
"NSFTV_208",NA,"E2",2,14
"NSFTV_209",NA,"E2",2,14
"NSFTV_21",NA,"E2",2,14
"NSFTV_211",NA,"E2",2,14
"NSFTV_213",NA,"E2",2,14
"NSFTV_214",NA,"E2",2,14
"NSFTV_215",NA,"E2",2,14
"NSFTV_216",NA,"E2",2,14
"NSFTV_217",NA,"E2",2,14
"NSFTV_218",NA,"E2",2,14
"NSFTV_219",NA,"E2",2,14
"NSFTV_220",84849,"E2",2,14
"NSFTV_221",NA,"E2",2,14
"NSFTV_222",NA,"E2",2,14
"NSFTV_223",NA,"E2",2,14
"NSFTV_224",78994,"E2",2,14
"NSFTV_225",NA,"E2",2,14
"NSFTV_226",92814,"E2",2,14
"NSFTV_227",NA,"E2",2,14
"NSFTV_228",NA,"E2",2,14
"NSFTV_229",NA,"E2",2,14
"NSFTV_23",NA,"E2",2,14
"NSFTV_231",NA,"E2",2,14
"NSFTV_233",38042,"E2",2,14
"NSFTV_234",NA,"E2",2,14
"NSFTV_235",NA,"E2",2,14
"NSFTV_236",36843,"E2",2,14
"NSFTV_237",NA,"E2",2,14
"NSFTV_239",NA,"E2",2,14
"NSFTV_24",NA,"E2",2,14
"NSFTV_240",NA,"E2",2,14
"NSFTV_241",NA,"E2",2,14
"NSFTV_242",38794,"E2",2,14
"NSFTV_243",NA,"E2",2,14
"NSFTV_244",NA,"E2",2,14
"NSFTV_245",NA,"E2",2,14
"NSFTV_246",NA,"E2",2,14
"NSFTV_247",NA,"E2",2,14
"NSFTV_248",NA,"E2",2,14
"NSFTV_25",NA,"E2",2,14
"NSFTV_250",45332,"E2",2,14
"NSFTV_251",47572,"E2",2,14
"NSFTV_252",NA,"E2",2,14
"NSFTV_253",NA,"E2",2,14
"NSFTV_254",52034,"E2",2,14
"NSFTV_255",113037,"E2",2,14
"NSFTV_256",88025,"E2",2,14
"NSFTV_257",NA,"E2",2,14
"NSFTV_258",71913,"E2",2,14
"NSFTV_259",89726,"E2",2,14
"NSFTV_26",NA,"E2",2,14
"NSFTV_260",44132,"E2",2,14
"NSFTV_261",NA,"E2",2,14
"NSFTV_262",92045,"E2",2,14
"NSFTV_263",NA,"E2",2,14
"NSFTV_264",NA,"E2",2,14
"NSFTV_265",61619,"E2",2,14
"NSFTV_266",50723,"E2",2,14
"NSFTV_267",29430,"E2",2,14
"NSFTV_268",72597,"E2",2,14
"NSFTV_269",67373,"E2",2,14
"NSFTV_27",NA,"E2",2,14
"NSFTV_270",66102,"E2",2,14
"NSFTV_271",67541,"E2",2,14
"NSFTV_272",NA,"E2",2,14
"NSFTV_273",NA,"E2",2,14
"NSFTV_274",59635,"E2",2,14
"NSFTV_275",NA,"E2",2,14
"NSFTV_277",NA,"E2",2,14
"NSFTV_278",38106,"E2",2,14
"NSFTV_279",NA,"E2",2,14
"NSFTV_280",NA,"E2",2,14
"NSFTV_281",NA,"E2",2,14
"NSFTV_282",NA,"E2",2,14
"NSFTV_283",NA,"E2",2,14
"NSFTV_284",NA,"E2",2,14
"NSFTV_285",NA,"E2",2,14
"NSFTV_286",NA,"E2",2,14
"NSFTV_287",NA,"E2",2,14
"NSFTV_288",NA,"E2",2,14
"NSFTV_289",NA,"E2",2,14
"NSFTV_29",NA,"E2",2,14
"NSFTV_290",NA,"E2",2,14
"NSFTV_291",NA,"E2",2,14
"NSFTV_292",NA,"E2",2,14
"NSFTV_293",NA,"E2",2,14
"NSFTV_294",NA,"E2",2,14
"NSFTV_295",NA,"E2",2,14
"NSFTV_296",NA,"E2",2,14
"NSFTV_297",NA,"E2",2,14
"NSFTV_298",NA,"E2",2,14
"NSFTV_299",NA,"E2",2,14
"NSFTV_3",NA,"E2",2,14
"NSFTV_30",NA,"E2",2,14
"NSFTV_300",NA,"E2",2,14
"NSFTV_301",NA,"E2",2,14
"NSFTV_302",NA,"E2",2,14
"NSFTV_303",NA,"E2",2,14
"NSFTV_304",NA,"E2",2,14
"NSFTV_305",NA,"E2",2,14
"NSFTV_306",NA,"E2",2,14
"NSFTV_307",NA,"E2",2,14
"NSFTV_309",NA,"E2",2,14
"NSFTV_31",NA,"E2",2,14
"NSFTV_310",NA,"E2",2,14
"NSFTV_311",NA,"E2",2,14
"NSFTV_312",NA,"E2",2,14
"NSFTV_313",NA,"E2",2,14
"NSFTV_314",NA,"E2",2,14
"NSFTV_315",NA,"E2",2,14
"NSFTV_316",NA,"E2",2,14
"NSFTV_317",NA,"E2",2,14
"NSFTV_318",NA,"E2",2,14
"NSFTV_32",NA,"E2",2,14
"NSFTV_320",NA,"E2",2,14
"NSFTV_322",NA,"E2",2,14
"NSFTV_323",NA,"E2",2,14
"NSFTV_324",NA,"E2",2,14
"NSFTV_325",NA,"E2",2,14
"NSFTV_326",NA,"E2",2,14
"NSFTV_327",NA,"E2",2,14
"NSFTV_328",NA,"E2",2,14
"NSFTV_329",NA,"E2",2,14
"NSFTV_33",NA,"E2",2,14
"NSFTV_330",NA,"E2",2,14
"NSFTV_331",NA,"E2",2,14
"NSFTV_332",NA,"E2",2,14
"NSFTV_333",NA,"E2",2,14
"NSFTV_334",NA,"E2",2,14
"NSFTV_336",NA,"E2",2,14
"NSFTV_337",NA,"E2",2,14
"NSFTV_338",NA,"E2",2,14
"NSFTV_339",NA,"E2",2,14
"NSFTV_340",NA,"E2",2,14
"NSFTV_341",NA,"E2",2,14
"NSFTV_342",NA,"E2",2,14
"NSFTV_343",NA,"E2",2,14
"NSFTV_345",NA,"E2",2,14
"NSFTV_346",NA,"E2",2,14
"NSFTV_347",NA,"E2",2,14
"NSFTV_348",NA,"E2",2,14
"NSFTV_349",NA,"E2",2,14
"NSFTV_352",NA,"E2",2,14
"NSFTV_353",NA,"E2",2,14
"NSFTV_355",NA,"E2",2,14
"NSFTV_356",NA,"E2",2,14
"NSFTV_357",NA,"E2",2,14
"NSFTV_358",NA,"E2",2,14
"NSFTV_359",NA,"E2",2,14
