"NSFTV.ID","PSA","Exp","Rep","DayOfImaging"
"NSFTV_254",64553,"E2",1,9
"NSFTV_254",50944,"E2",2,0
"NSFTV_254",75397,"E2",2,2
"NSFTV_254",85367,"E2",2,3
"NSFTV_254",114314,"E2",2,5
"NSFTV_254",130385,"E2",2,6
"NSFTV_254",135328,"E2",2,7
"NSFTV_254",142570,"E2",2,8
"NSFTV_254",145984,"E2",2,9
"NSFTV_254",28154,"E3",1,0
"NSFTV_254",42249,"E3",1,2
"NSFTV_254",50039,"E3",1,3
"NSFTV_254",65856,"E3",1,5
"NSFTV_254",74004,"E3",1,6
"NSFTV_254",85821,"E3",1,7
"NSFTV_254",96329,"E3",1,8
"NSFTV_254",109316,"E3",1,9
"NSFTV_254",NA,"E3",2,0
"NSFTV_254",NA,"E3",2,2
"NSFTV_254",NA,"E3",2,3
"NSFTV_254",NA,"E3",2,5
"NSFTV_254",NA,"E3",2,6
"NSFTV_254",NA,"E3",2,7
"NSFTV_254",NA,"E3",2,8
"NSFTV_254",NA,"E3",2,9
"NSFTV_255",42032,"E1",1,0
"NSFTV_255",64220,"E1",1,2
"NSFTV_255",74622,"E1",1,3
"NSFTV_255",117107,"E1",1,5
"NSFTV_255",139273,"E1",1,6
"NSFTV_255",162140,"E1",1,7
"NSFTV_255",202533,"E1",1,8
"NSFTV_255",243978,"E1",1,9
"NSFTV_255",NA,"E1",2,0
"NSFTV_255",NA,"E1",2,2
"NSFTV_255",NA,"E1",2,3
"NSFTV_255",NA,"E1",2,5
"NSFTV_255",NA,"E1",2,6
"NSFTV_255",NA,"E1",2,7
"NSFTV_255",NA,"E1",2,8
"NSFTV_255",NA,"E1",2,9
"NSFTV_255",46471,"E2",1,0
"NSFTV_255",58373,"E2",1,2
"NSFTV_255",73396,"E2",1,3
"NSFTV_255",103500,"E2",1,5
"NSFTV_255",124508,"E2",1,6
"NSFTV_255",136466,"E2",1,7
"NSFTV_255",157573,"E2",1,8
"NSFTV_255",196107,"E2",1,9
"NSFTV_255",98977,"E2",2,0
"NSFTV_255",152783,"E2",2,2
"NSFTV_255",177297,"E2",2,3
"NSFTV_255",241462,"E2",2,5
"NSFTV_255",260804,"E2",2,6
"NSFTV_255",260348,"E2",2,7
"NSFTV_255",275009,"E2",2,8
"NSFTV_255",319129,"E2",2,9
"NSFTV_255",64538,"E3",1,0
"NSFTV_255",96970,"E3",1,2
"NSFTV_255",112371,"E3",1,3
"NSFTV_255",152673,"E3",1,5
"NSFTV_255",172240,"E3",1,6
"NSFTV_255",197069,"E3",1,7
"NSFTV_255",231960,"E3",1,8
"NSFTV_255",250893,"E3",1,9
"NSFTV_255",NA,"E3",2,0
"NSFTV_255",NA,"E3",2,2
"NSFTV_255",NA,"E3",2,3
"NSFTV_255",NA,"E3",2,5
"NSFTV_255",NA,"E3",2,6
"NSFTV_255",NA,"E3",2,7
"NSFTV_255",NA,"E3",2,8
"NSFTV_255",NA,"E3",2,9
"NSFTV_256",16122,"E1",1,0
"NSFTV_256",25331,"E1",1,2
"NSFTV_256",32635,"E1",1,3
"NSFTV_256",47803,"E1",1,5
"NSFTV_256",54226,"E1",1,6
"NSFTV_256",64704,"E1",1,7
"NSFTV_256",78975,"E1",1,8
"NSFTV_256",101821,"E1",1,9
"NSFTV_256",NA,"E1",2,0
"NSFTV_256",NA,"E1",2,2
"NSFTV_256",NA,"E1",2,3
"NSFTV_256",NA,"E1",2,5
"NSFTV_256",NA,"E1",2,6
"NSFTV_256",NA,"E1",2,7
"NSFTV_256",NA,"E1",2,8
"NSFTV_256",NA,"E1",2,9
"NSFTV_256",43395,"E2",1,0
"NSFTV_256",54422,"E2",1,2
"NSFTV_256",56572,"E2",1,3
"NSFTV_256",77189,"E2",1,5
"NSFTV_256",96939,"E2",1,6
"NSFTV_256",110050,"E2",1,7
"NSFTV_256",118094,"E2",1,8
"NSFTV_256",127504,"E2",1,9
"NSFTV_256",74020,"E2",2,0
"NSFTV_256",98478,"E2",2,2
"NSFTV_256",110781,"E2",2,3
"NSFTV_256",155609,"E2",2,5
"NSFTV_256",175999,"E2",2,6
"NSFTV_256",202694,"E2",2,7
"NSFTV_256",217435,"E2",2,8
"NSFTV_256",240556,"E2",2,9
"NSFTV_256",34523,"E3",1,0
"NSFTV_256",54980,"E3",1,2
"NSFTV_256",64265,"E3",1,3
"NSFTV_256",89144,"E3",1,5
"NSFTV_256",100662,"E3",1,6
"NSFTV_256",113238,"E3",1,7
"NSFTV_256",133623,"E3",1,8
"NSFTV_256",145973,"E3",1,9
"NSFTV_256",NA,"E3",2,0
"NSFTV_256",NA,"E3",2,2
"NSFTV_256",NA,"E3",2,3
"NSFTV_256",NA,"E3",2,5
"NSFTV_256",NA,"E3",2,6
"NSFTV_256",NA,"E3",2,7
"NSFTV_256",NA,"E3",2,8
"NSFTV_256",NA,"E3",2,9
"NSFTV_257",24871,"E1",1,0
"NSFTV_257",35034,"E1",1,2
"NSFTV_257",40283,"E1",1,3
"NSFTV_257",60844,"E1",1,5
"NSFTV_257",74021,"E1",1,6
"NSFTV_257",87550,"E1",1,7
"NSFTV_257",104413,"E1",1,8
"NSFTV_257",124031,"E1",1,9
"NSFTV_257",NA,"E1",2,0
"NSFTV_257",NA,"E1",2,2
"NSFTV_257",NA,"E1",2,3
"NSFTV_257",NA,"E1",2,5
"NSFTV_257",NA,"E1",2,6
"NSFTV_257",NA,"E1",2,7
"NSFTV_257",NA,"E1",2,8
"NSFTV_257",NA,"E1",2,9
"NSFTV_257",59654,"E2",1,0
"NSFTV_257",72778,"E2",1,2
"NSFTV_257",87712,"E2",1,3
"NSFTV_257",112841,"E2",1,5
"NSFTV_257",127179,"E2",1,6
"NSFTV_257",144343,"E2",1,7
"NSFTV_257",165157,"E2",1,8
"NSFTV_257",190253,"E2",1,9
"NSFTV_257",NA,"E2",2,0
"NSFTV_257",NA,"E2",2,2
"NSFTV_257",NA,"E2",2,3
"NSFTV_257",NA,"E2",2,5
"NSFTV_257",NA,"E2",2,6
"NSFTV_257",NA,"E2",2,7
"NSFTV_257",NA,"E2",2,8
"NSFTV_257",NA,"E2",2,9
"NSFTV_257",42164,"E3",1,0
"NSFTV_257",60135,"E3",1,2
"NSFTV_257",69611,"E3",1,3
"NSFTV_257",93448,"E3",1,5
"NSFTV_257",108542,"E3",1,6
"NSFTV_257",130162,"E3",1,7
"NSFTV_257",139889,"E3",1,8
"NSFTV_257",126696,"E3",1,9
"NSFTV_257",NA,"E3",2,0
"NSFTV_257",NA,"E3",2,2
"NSFTV_257",NA,"E3",2,3
"NSFTV_257",NA,"E3",2,5
"NSFTV_257",NA,"E3",2,6
"NSFTV_257",NA,"E3",2,7
"NSFTV_257",NA,"E3",2,8
"NSFTV_257",NA,"E3",2,9
"NSFTV_258",38333,"E1",1,0
"NSFTV_258",52837,"E1",1,2
"NSFTV_258",62680,"E1",1,3
"NSFTV_258",88148,"E1",1,5
"NSFTV_258",93572,"E1",1,6
"NSFTV_258",107969,"E1",1,7
"NSFTV_258",131929,"E1",1,8
"NSFTV_258",150952,"E1",1,9
"NSFTV_258",NA,"E1",2,0
"NSFTV_258",NA,"E1",2,2
"NSFTV_258",NA,"E1",2,3
"NSFTV_258",NA,"E1",2,5
"NSFTV_258",NA,"E1",2,6
"NSFTV_258",NA,"E1",2,7
"NSFTV_258",NA,"E1",2,8
"NSFTV_258",NA,"E1",2,9
"NSFTV_258",56588,"E2",1,0
"NSFTV_258",70085,"E2",1,2
"NSFTV_258",78099,"E2",1,3
"NSFTV_258",87967,"E2",1,5
"NSFTV_258",94051,"E2",1,6
"NSFTV_258",99093,"E2",1,7
"NSFTV_258",109679,"E2",1,8
"NSFTV_258",112600,"E2",1,9
"NSFTV_258",72095,"E2",2,0
"NSFTV_258",93333,"E2",2,2
"NSFTV_258",105603,"E2",2,3
"NSFTV_258",127963,"E2",2,5
"NSFTV_258",146282,"E2",2,6
"NSFTV_258",169858,"E2",2,7
"NSFTV_258",187392,"E2",2,8
"NSFTV_258",188758,"E2",2,9
"NSFTV_258",47423,"E3",1,0
"NSFTV_258",65910,"E3",1,2
"NSFTV_258",71471,"E3",1,3
"NSFTV_258",99317,"E3",1,5
"NSFTV_258",102828,"E3",1,6
"NSFTV_258",114821,"E3",1,7
"NSFTV_258",130601,"E3",1,8
"NSFTV_258",148527,"E3",1,9
"NSFTV_258",NA,"E3",2,0
"NSFTV_258",NA,"E3",2,2
"NSFTV_258",NA,"E3",2,3
"NSFTV_258",NA,"E3",2,5
"NSFTV_258",NA,"E3",2,6
"NSFTV_258",NA,"E3",2,7
"NSFTV_258",NA,"E3",2,8
"NSFTV_258",NA,"E3",2,9
"NSFTV_259",42656,"E1",1,0
"NSFTV_259",62414,"E1",1,2
"NSFTV_259",76303,"E1",1,3
"NSFTV_259",92277,"E1",1,5
"NSFTV_259",113163,"E1",1,6
"NSFTV_259",136488,"E1",1,7
"NSFTV_259",162243,"E1",1,8
"NSFTV_259",199069,"E1",1,9
"NSFTV_259",NA,"E1",2,0
"NSFTV_259",NA,"E1",2,2
"NSFTV_259",NA,"E1",2,3
"NSFTV_259",NA,"E1",2,5
"NSFTV_259",NA,"E1",2,6
"NSFTV_259",NA,"E1",2,7
"NSFTV_259",NA,"E1",2,8
"NSFTV_259",NA,"E1",2,9
"NSFTV_259",53193,"E2",1,0
"NSFTV_259",65006,"E2",1,2
"NSFTV_259",70859,"E2",1,3
"NSFTV_259",97805,"E2",1,5
"NSFTV_259",112795,"E2",1,6
"NSFTV_259",122041,"E2",1,7
"NSFTV_259",132966,"E2",1,8
"NSFTV_259",156172,"E2",1,9
"NSFTV_259",67518,"E2",2,0
"NSFTV_259",103279,"E2",2,2
"NSFTV_259",116131,"E2",2,3
"NSFTV_259",157212,"E2",2,5
"NSFTV_259",177831,"E2",2,6
"NSFTV_259",206282,"E2",2,7
"NSFTV_259",237873,"E2",2,8
"NSFTV_259",262895,"E2",2,9
"NSFTV_259",38173,"E3",1,0
"NSFTV_259",48656,"E3",1,2
"NSFTV_259",56298,"E3",1,3
"NSFTV_259",75806,"E3",1,5
"NSFTV_259",86118,"E3",1,6
"NSFTV_259",97760,"E3",1,7
"NSFTV_259",105356,"E3",1,8
"NSFTV_259",115148,"E3",1,9
"NSFTV_259",NA,"E3",2,0
"NSFTV_259",NA,"E3",2,2
"NSFTV_259",NA,"E3",2,3
"NSFTV_259",NA,"E3",2,5
"NSFTV_259",NA,"E3",2,6
"NSFTV_259",NA,"E3",2,7
"NSFTV_259",NA,"E3",2,8
"NSFTV_259",NA,"E3",2,9
"NSFTV_26",35832,"E1",1,0
"NSFTV_26",41736,"E1",1,2
"NSFTV_26",49074,"E1",1,3
"NSFTV_26",78352,"E1",1,5
"NSFTV_26",92805,"E1",1,6
"NSFTV_26",109871,"E1",1,7
"NSFTV_26",136290,"E1",1,8
"NSFTV_26",169581,"E1",1,9
"NSFTV_26",NA,"E1",2,0
"NSFTV_26",NA,"E1",2,2
"NSFTV_26",NA,"E1",2,3
"NSFTV_26",NA,"E1",2,5
"NSFTV_26",NA,"E1",2,6
"NSFTV_26",NA,"E1",2,7
"NSFTV_26",NA,"E1",2,8
"NSFTV_26",NA,"E1",2,9
"NSFTV_26",52971,"E2",1,0
"NSFTV_26",68477,"E2",1,2
"NSFTV_26",76932,"E2",1,3
"NSFTV_26",114545,"E2",1,5
"NSFTV_26",132036,"E2",1,6
"NSFTV_26",149391,"E2",1,7
"NSFTV_26",169460,"E2",1,8
"NSFTV_26",181900,"E2",1,9
"NSFTV_26",NA,"E2",2,0
"NSFTV_26",NA,"E2",2,2
"NSFTV_26",NA,"E2",2,3
"NSFTV_26",NA,"E2",2,5
"NSFTV_26",NA,"E2",2,6
"NSFTV_26",NA,"E2",2,7
"NSFTV_26",NA,"E2",2,8
"NSFTV_26",NA,"E2",2,9
"NSFTV_26",22445,"E3",1,0
"NSFTV_26",27858,"E3",1,2
"NSFTV_26",30494,"E3",1,3
"NSFTV_26",37879,"E3",1,5
"NSFTV_26",40337,"E3",1,6
"NSFTV_26",45285,"E3",1,7
"NSFTV_26",47225,"E3",1,8
"NSFTV_26",49606,"E3",1,9
"NSFTV_26",NA,"E3",2,0
"NSFTV_26",NA,"E3",2,2
"NSFTV_26",NA,"E3",2,3
"NSFTV_26",NA,"E3",2,5
"NSFTV_26",NA,"E3",2,6
"NSFTV_26",NA,"E3",2,7
"NSFTV_26",NA,"E3",2,8
"NSFTV_26",NA,"E3",2,9
"NSFTV_260",25396,"E1",1,0
"NSFTV_260",39193,"E1",1,2
"NSFTV_260",42627,"E1",1,3
"NSFTV_260",58429,"E1",1,5
"NSFTV_260",70349,"E1",1,6
"NSFTV_260",85527,"E1",1,7
"NSFTV_260",100858,"E1",1,8
"NSFTV_260",123930,"E1",1,9
"NSFTV_260",NA,"E1",2,0
"NSFTV_260",NA,"E1",2,2
"NSFTV_260",NA,"E1",2,3
"NSFTV_260",NA,"E1",2,5
"NSFTV_260",NA,"E1",2,6
"NSFTV_260",NA,"E1",2,7
"NSFTV_260",NA,"E1",2,8
"NSFTV_260",NA,"E1",2,9
"NSFTV_260",63974,"E2",1,0
"NSFTV_260",89688,"E2",1,2
"NSFTV_260",105758,"E2",1,3
"NSFTV_260",127634,"E2",1,5
"NSFTV_260",146103,"E2",1,6
"NSFTV_260",157418,"E2",1,7
"NSFTV_260",192919,"E2",1,8
"NSFTV_260",217111,"E2",1,9
"NSFTV_260",38674,"E2",2,0
"NSFTV_260",50264,"E2",2,2
"NSFTV_260",62481,"E2",2,3
"NSFTV_260",86135,"E2",2,5
"NSFTV_260",90341,"E2",2,6
"NSFTV_260",101454,"E2",2,7
"NSFTV_260",114730,"E2",2,8
"NSFTV_260",126471,"E2",2,9
"NSFTV_260",34275,"E3",1,0
"NSFTV_260",45196,"E3",1,2
"NSFTV_260",52579,"E3",1,3
"NSFTV_260",70150,"E3",1,5
"NSFTV_260",82058,"E3",1,6
"NSFTV_260",90001,"E3",1,7
"NSFTV_260",106014,"E3",1,8
"NSFTV_260",119141,"E3",1,9
"NSFTV_260",NA,"E3",2,0
"NSFTV_260",NA,"E3",2,2
"NSFTV_260",NA,"E3",2,3
"NSFTV_260",NA,"E3",2,5
"NSFTV_260",NA,"E3",2,6
"NSFTV_260",NA,"E3",2,7
"NSFTV_260",NA,"E3",2,8
"NSFTV_260",NA,"E3",2,9
"NSFTV_261",36642,"E1",1,0
"NSFTV_261",58074,"E1",1,2
"NSFTV_261",72992,"E1",1,3
"NSFTV_261",98893,"E1",1,5
"NSFTV_261",120067,"E1",1,6
"NSFTV_261",150268,"E1",1,7
"NSFTV_261",184883,"E1",1,8
"NSFTV_261",233448,"E1",1,9
"NSFTV_261",NA,"E1",2,0
"NSFTV_261",NA,"E1",2,2
"NSFTV_261",NA,"E1",2,3
"NSFTV_261",NA,"E1",2,5
"NSFTV_261",NA,"E1",2,6
"NSFTV_261",NA,"E1",2,7
"NSFTV_261",NA,"E1",2,8
"NSFTV_261",NA,"E1",2,9
"NSFTV_261",83274,"E2",1,0
"NSFTV_261",109085,"E2",1,2
"NSFTV_261",120999,"E2",1,3
"NSFTV_261",176618,"E2",1,5
"NSFTV_261",197547,"E2",1,6
"NSFTV_261",220319,"E2",1,7
"NSFTV_261",248201,"E2",1,8
"NSFTV_261",295596,"E2",1,9
"NSFTV_261",NA,"E2",2,0
"NSFTV_261",NA,"E2",2,2
"NSFTV_261",NA,"E2",2,3
"NSFTV_261",NA,"E2",2,5
"NSFTV_261",NA,"E2",2,6
"NSFTV_261",NA,"E2",2,7
"NSFTV_261",NA,"E2",2,8
"NSFTV_261",NA,"E2",2,9
"NSFTV_261",60299,"E3",1,0
"NSFTV_261",92703,"E3",1,2
"NSFTV_261",109716,"E3",1,3
"NSFTV_261",154894,"E3",1,5
"NSFTV_261",174114,"E3",1,6
"NSFTV_261",194992,"E3",1,7
"NSFTV_261",223497,"E3",1,8
"NSFTV_261",254062,"E3",1,9
"NSFTV_261",NA,"E3",2,0
"NSFTV_261",NA,"E3",2,2
"NSFTV_261",NA,"E3",2,3
"NSFTV_261",NA,"E3",2,5
"NSFTV_261",NA,"E3",2,6
"NSFTV_261",NA,"E3",2,7
"NSFTV_261",NA,"E3",2,8
"NSFTV_261",NA,"E3",2,9
"NSFTV_262",48096,"E1",1,0
"NSFTV_262",68914,"E1",1,2
"NSFTV_262",86410,"E1",1,3
"NSFTV_262",123017,"E1",1,5
"NSFTV_262",142099,"E1",1,6
"NSFTV_262",175114,"E1",1,7
"NSFTV_262",211544,"E1",1,8
"NSFTV_262",251784,"E1",1,9
"NSFTV_262",NA,"E1",2,0
"NSFTV_262",NA,"E1",2,2
"NSFTV_262",NA,"E1",2,3
"NSFTV_262",NA,"E1",2,5
"NSFTV_262",NA,"E1",2,6
"NSFTV_262",NA,"E1",2,7
"NSFTV_262",NA,"E1",2,8
"NSFTV_262",NA,"E1",2,9
"NSFTV_262",80789,"E2",1,0
"NSFTV_262",111974,"E2",1,2
"NSFTV_262",128643,"E2",1,3
"NSFTV_262",186131,"E2",1,5
"NSFTV_262",220108,"E2",1,6
"NSFTV_262",258979,"E2",1,7
"NSFTV_262",290033,"E2",1,8
"NSFTV_262",332836,"E2",1,9
"NSFTV_262",66260,"E2",2,0
"NSFTV_262",95466,"E2",2,2
"NSFTV_262",107664,"E2",2,3
"NSFTV_262",130500,"E2",2,5
"NSFTV_262",146023,"E2",2,6
"NSFTV_262",167161,"E2",2,7
"NSFTV_262",191566,"E2",2,8
"NSFTV_262",207091,"E2",2,9
"NSFTV_262",47018,"E3",1,0
"NSFTV_262",68429,"E3",1,2
"NSFTV_262",79780,"E3",1,3
"NSFTV_262",109188,"E3",1,5
"NSFTV_262",118294,"E3",1,6
"NSFTV_262",133486,"E3",1,7
"NSFTV_262",151154,"E3",1,8
"NSFTV_262",178145,"E3",1,9
"NSFTV_262",NA,"E3",2,0
"NSFTV_262",NA,"E3",2,2
"NSFTV_262",NA,"E3",2,3
"NSFTV_262",NA,"E3",2,5
"NSFTV_262",NA,"E3",2,6
"NSFTV_262",NA,"E3",2,7
"NSFTV_262",NA,"E3",2,8
"NSFTV_262",NA,"E3",2,9
"NSFTV_263",33974,"E1",1,0
"NSFTV_263",50141,"E1",1,2
"NSFTV_263",58355,"E1",1,3
"NSFTV_263",74572,"E1",1,5
"NSFTV_263",90314,"E1",1,6
"NSFTV_263",108504,"E1",1,7
"NSFTV_263",125409,"E1",1,8
"NSFTV_263",142314,"E1",1,9
"NSFTV_263",NA,"E1",2,0
"NSFTV_263",NA,"E1",2,2
"NSFTV_263",NA,"E1",2,3
"NSFTV_263",NA,"E1",2,5
"NSFTV_263",NA,"E1",2,6
"NSFTV_263",NA,"E1",2,7
"NSFTV_263",NA,"E1",2,8
"NSFTV_263",NA,"E1",2,9
"NSFTV_263",36230,"E2",1,0
"NSFTV_263",48736,"E2",1,2
"NSFTV_263",56273,"E2",1,3
"NSFTV_263",81023,"E2",1,5
"NSFTV_263",94419,"E2",1,6
"NSFTV_263",112242,"E2",1,7
"NSFTV_263",129157,"E2",1,8
"NSFTV_263",148460,"E2",1,9
"NSFTV_263",NA,"E2",2,0
"NSFTV_263",NA,"E2",2,2
"NSFTV_263",NA,"E2",2,3
"NSFTV_263",NA,"E2",2,5
"NSFTV_263",NA,"E2",2,6
"NSFTV_263",NA,"E2",2,7
"NSFTV_263",NA,"E2",2,8
"NSFTV_263",NA,"E2",2,9
"NSFTV_263",25728,"E3",1,0
"NSFTV_263",39466,"E3",1,2
"NSFTV_263",49245,"E3",1,3
"NSFTV_263",56991,"E3",1,5
"NSFTV_263",61912,"E3",1,6
"NSFTV_263",70878,"E3",1,7
"NSFTV_263",81616,"E3",1,8
"NSFTV_263",89507,"E3",1,9
"NSFTV_263",NA,"E3",2,0
"NSFTV_263",NA,"E3",2,2
"NSFTV_263",NA,"E3",2,3
"NSFTV_263",NA,"E3",2,5
"NSFTV_263",NA,"E3",2,6
"NSFTV_263",NA,"E3",2,7
"NSFTV_263",NA,"E3",2,8
"NSFTV_263",NA,"E3",2,9
"NSFTV_264",29454,"E1",1,0
"NSFTV_264",44605,"E1",1,2
"NSFTV_264",51875,"E1",1,3
"NSFTV_264",71917,"E1",1,5
"NSFTV_264",88456,"E1",1,6
"NSFTV_264",102767,"E1",1,7
"NSFTV_264",122440,"E1",1,8
"NSFTV_264",148673,"E1",1,9
"NSFTV_264",NA,"E1",2,0
"NSFTV_264",NA,"E1",2,2
"NSFTV_264",NA,"E1",2,3
"NSFTV_264",NA,"E1",2,5
"NSFTV_264",NA,"E1",2,6
"NSFTV_264",NA,"E1",2,7
"NSFTV_264",NA,"E1",2,8
"NSFTV_264",NA,"E1",2,9
"NSFTV_264",43583,"E2",1,0
"NSFTV_264",66509,"E2",1,2
"NSFTV_264",78484,"E2",1,3
"NSFTV_264",94881,"E2",1,5
"NSFTV_264",117860,"E2",1,6
"NSFTV_264",134787,"E2",1,7
"NSFTV_264",145502,"E2",1,8
"NSFTV_264",169588,"E2",1,9
"NSFTV_264",NA,"E2",2,0
"NSFTV_264",NA,"E2",2,2
"NSFTV_264",NA,"E2",2,3
"NSFTV_264",NA,"E2",2,5
"NSFTV_264",NA,"E2",2,6
"NSFTV_264",NA,"E2",2,7
"NSFTV_264",NA,"E2",2,8
"NSFTV_264",NA,"E2",2,9
"NSFTV_264",49497,"E3",1,0
"NSFTV_264",68132,"E3",1,2
"NSFTV_264",82602,"E3",1,3
"NSFTV_264",114850,"E3",1,5
"NSFTV_264",122196,"E3",1,6
"NSFTV_264",139041,"E3",1,7
"NSFTV_264",165372,"E3",1,8
"NSFTV_264",188335,"E3",1,9
"NSFTV_264",NA,"E3",2,0
"NSFTV_264",NA,"E3",2,2
"NSFTV_264",NA,"E3",2,3
"NSFTV_264",NA,"E3",2,5
"NSFTV_264",NA,"E3",2,6
"NSFTV_264",NA,"E3",2,7
"NSFTV_264",NA,"E3",2,8
"NSFTV_264",NA,"E3",2,9
"NSFTV_265",35171,"E1",1,0
"NSFTV_265",45082,"E1",1,2
"NSFTV_265",49400,"E1",1,3
"NSFTV_265",72273,"E1",1,5
"NSFTV_265",85166,"E1",1,6
"NSFTV_265",92819,"E1",1,7
"NSFTV_265",110401,"E1",1,8
"NSFTV_265",134284,"E1",1,9
"NSFTV_265",NA,"E1",2,0
"NSFTV_265",NA,"E1",2,2
"NSFTV_265",NA,"E1",2,3
"NSFTV_265",NA,"E1",2,5
"NSFTV_265",NA,"E1",2,6
"NSFTV_265",NA,"E1",2,7
"NSFTV_265",NA,"E1",2,8
"NSFTV_265",NA,"E1",2,9
"NSFTV_265",42627,"E2",1,0
"NSFTV_265",57256,"E2",1,2
"NSFTV_265",65501,"E2",1,3
"NSFTV_265",89192,"E2",1,5
"NSFTV_265",107384,"E2",1,6
"NSFTV_265",115055,"E2",1,7
"NSFTV_265",130276,"E2",1,8
"NSFTV_265",152260,"E2",1,9
"NSFTV_265",64931,"E2",2,0
"NSFTV_265",94264,"E2",2,2
"NSFTV_265",110986,"E2",2,3
"NSFTV_265",132697,"E2",2,5
"NSFTV_265",160808,"E2",2,6
"NSFTV_265",175962,"E2",2,7
"NSFTV_265",205424,"E2",2,8
"NSFTV_265",221907,"E2",2,9
"NSFTV_265",26843,"E3",1,0
"NSFTV_265",34660,"E3",1,2
"NSFTV_265",38915,"E3",1,3
"NSFTV_265",54010,"E3",1,5
"NSFTV_265",61798,"E3",1,6
"NSFTV_265",66593,"E3",1,7
"NSFTV_265",73932,"E3",1,8
"NSFTV_265",79503,"E3",1,9
"NSFTV_265",NA,"E3",2,0
"NSFTV_265",NA,"E3",2,2
"NSFTV_265",NA,"E3",2,3
"NSFTV_265",NA,"E3",2,5
"NSFTV_265",NA,"E3",2,6
"NSFTV_265",NA,"E3",2,7
"NSFTV_265",NA,"E3",2,8
"NSFTV_265",NA,"E3",2,9
"NSFTV_266",24076,"E1",1,0
"NSFTV_266",35204,"E1",1,2
"NSFTV_266",41105,"E1",1,3
"NSFTV_266",61129,"E1",1,5
"NSFTV_266",72821,"E1",1,6
"NSFTV_266",81709,"E1",1,7
"NSFTV_266",95916,"E1",1,8
"NSFTV_266",120586,"E1",1,9
"NSFTV_266",NA,"E1",2,0
"NSFTV_266",NA,"E1",2,2
"NSFTV_266",NA,"E1",2,3
"NSFTV_266",NA,"E1",2,5
"NSFTV_266",NA,"E1",2,6
"NSFTV_266",NA,"E1",2,7
"NSFTV_266",NA,"E1",2,8
"NSFTV_266",NA,"E1",2,9
"NSFTV_266",37772,"E2",1,0
"NSFTV_266",55208,"E2",1,2
"NSFTV_266",63965,"E2",1,3
"NSFTV_266",79537,"E2",1,5
"NSFTV_266",92176,"E2",1,6
"NSFTV_266",104841,"E2",1,7
"NSFTV_266",121147,"E2",1,8
"NSFTV_266",141289,"E2",1,9
"NSFTV_266",49708,"E2",2,0
"NSFTV_266",70740,"E2",2,2
"NSFTV_266",79287,"E2",2,3
"NSFTV_266",96877,"E2",2,5
"NSFTV_266",112400,"E2",2,6
"NSFTV_266",138048,"E2",2,7
"NSFTV_266",150806,"E2",2,8
"NSFTV_266",171432,"E2",2,9
"NSFTV_266",29452,"E3",1,0
"NSFTV_266",39891,"E3",1,2
"NSFTV_266",47492,"E3",1,3
"NSFTV_266",64617,"E3",1,5
"NSFTV_266",69504,"E3",1,6
"NSFTV_266",74521,"E3",1,7
"NSFTV_266",82293,"E3",1,8
"NSFTV_266",93095,"E3",1,9
"NSFTV_266",NA,"E3",2,0
"NSFTV_266",NA,"E3",2,2
"NSFTV_266",NA,"E3",2,3
"NSFTV_266",NA,"E3",2,5
"NSFTV_266",NA,"E3",2,6
"NSFTV_266",NA,"E3",2,7
"NSFTV_266",NA,"E3",2,8
"NSFTV_266",NA,"E3",2,9
"NSFTV_267",13164,"E1",1,0
"NSFTV_267",19687,"E1",1,2
"NSFTV_267",24369,"E1",1,3
"NSFTV_267",30313,"E1",1,5
"NSFTV_267",31966,"E1",1,6
"NSFTV_267",39177,"E1",1,7
"NSFTV_267",46015,"E1",1,8
"NSFTV_267",52518,"E1",1,9
"NSFTV_267",NA,"E1",2,0
"NSFTV_267",NA,"E1",2,2
"NSFTV_267",NA,"E1",2,3
"NSFTV_267",NA,"E1",2,5
"NSFTV_267",NA,"E1",2,6
"NSFTV_267",NA,"E1",2,7
"NSFTV_267",NA,"E1",2,8
"NSFTV_267",NA,"E1",2,9
"NSFTV_267",21023,"E2",1,0
"NSFTV_267",27111,"E2",1,2
"NSFTV_267",31384,"E2",1,3
"NSFTV_267",40892,"E2",1,5
"NSFTV_267",49504,"E2",1,6
"NSFTV_267",53967,"E2",1,7
"NSFTV_267",59063,"E2",1,8
"NSFTV_267",64037,"E2",1,9
"NSFTV_267",35755,"E2",2,0
"NSFTV_267",51587,"E2",2,2
"NSFTV_267",59421,"E2",2,3
"NSFTV_267",74179,"E2",2,5
"NSFTV_267",86733,"E2",2,6
"NSFTV_267",100280,"E2",2,7
"NSFTV_267",104347,"E2",2,8
"NSFTV_267",111045,"E2",2,9
"NSFTV_267",21521,"E3",1,0
"NSFTV_267",36175,"E3",1,2
"NSFTV_267",35696,"E3",1,3
"NSFTV_267",41616,"E3",1,5
"NSFTV_267",45320,"E3",1,6
"NSFTV_267",50570,"E3",1,7
"NSFTV_267",55803,"E3",1,8
"NSFTV_267",58036,"E3",1,9
"NSFTV_267",NA,"E3",2,0
"NSFTV_267",NA,"E3",2,2
"NSFTV_267",NA,"E3",2,3
"NSFTV_267",NA,"E3",2,5
"NSFTV_267",NA,"E3",2,6
"NSFTV_267",NA,"E3",2,7
"NSFTV_267",NA,"E3",2,8
"NSFTV_267",NA,"E3",2,9
"NSFTV_268",42926,"E1",1,0
