"NSFTV.ID","Rep","DayOfImaging","Exp","PSA"
"NSFTV_253","1","3","E1",15517
"NSFTV_253","1","5","E1",22774
"NSFTV_253","1","6","E1",29541
"NSFTV_253","1","7","E1",36532
"NSFTV_253","1","8","E1",43645
"NSFTV_253","1","9","E1",49812
"NSFTV_253","2","0","E1",NA
"NSFTV_253","2","2","E1",NA
"NSFTV_253","2","3","E1",NA
"NSFTV_253","2","5","E1",NA
"NSFTV_253","2","6","E1",NA
"NSFTV_253","2","7","E1",NA
"NSFTV_253","2","8","E1",NA
"NSFTV_253","2","9","E1",NA
"NSFTV_253","1","0","E2",58724
"NSFTV_253","1","2","E2",85049
"NSFTV_253","1","3","E2",98464
"NSFTV_253","1","5","E2",138292
"NSFTV_253","1","6","E2",155759
"NSFTV_253","1","7","E2",182194
"NSFTV_253","1","8","E2",219386
"NSFTV_253","1","9","E2",254112
"NSFTV_253","2","0","E2",NA
"NSFTV_253","2","2","E2",NA
"NSFTV_253","2","3","E2",NA
"NSFTV_253","2","5","E2",NA
"NSFTV_253","2","6","E2",NA
"NSFTV_253","2","7","E2",NA
"NSFTV_253","2","8","E2",NA
"NSFTV_253","2","9","E2",NA
"NSFTV_253","1","0","E3",25970
"NSFTV_253","1","2","E3",36590
"NSFTV_253","1","3","E3",45078
"NSFTV_253","1","5","E3",57093
"NSFTV_253","1","6","E3",62004
"NSFTV_253","1","7","E3",70784
"NSFTV_253","1","8","E3",84775
"NSFTV_253","1","9","E3",92938
"NSFTV_253","2","0","E3",NA
"NSFTV_253","2","2","E3",NA
"NSFTV_253","2","3","E3",NA
"NSFTV_253","2","5","E3",NA
"NSFTV_253","2","6","E3",NA
"NSFTV_253","2","7","E3",NA
"NSFTV_253","2","8","E3",NA
"NSFTV_253","2","9","E3",NA
"NSFTV_254","1","0","E1",18311
"NSFTV_254","1","2","E1",23156
"NSFTV_254","1","3","E1",29129
"NSFTV_254","1","5","E1",41600
"NSFTV_254","1","6","E1",50581
"NSFTV_254","1","7","E1",60876
"NSFTV_254","1","8","E1",76455
"NSFTV_254","1","9","E1",96076
"NSFTV_254","2","0","E1",NA
"NSFTV_254","2","2","E1",NA
"NSFTV_254","2","3","E1",NA
"NSFTV_254","2","5","E1",NA
"NSFTV_254","2","6","E1",NA
"NSFTV_254","2","7","E1",NA
"NSFTV_254","2","8","E1",NA
"NSFTV_254","2","9","E1",NA
"NSFTV_254","1","0","E2",24226
"NSFTV_254","1","2","E2",29601
"NSFTV_254","1","3","E2",29749
"NSFTV_254","1","5","E2",40620
"NSFTV_254","1","6","E2",49603
"NSFTV_254","1","7","E2",45855
"NSFTV_254","1","8","E2",54806
"NSFTV_254","1","9","E2",64553
"NSFTV_254","2","0","E2",50944
"NSFTV_254","2","2","E2",75397
"NSFTV_254","2","3","E2",85367
"NSFTV_254","2","5","E2",114314
"NSFTV_254","2","6","E2",130385
"NSFTV_254","2","7","E2",135328
"NSFTV_254","2","8","E2",142570
"NSFTV_254","2","9","E2",145984
"NSFTV_254","1","0","E3",28154
"NSFTV_254","1","2","E3",42249
"NSFTV_254","1","3","E3",50039
"NSFTV_254","1","5","E3",65856
"NSFTV_254","1","6","E3",74004
"NSFTV_254","1","7","E3",85821
"NSFTV_254","1","8","E3",96329
"NSFTV_254","1","9","E3",109316
"NSFTV_254","2","0","E3",NA
"NSFTV_254","2","2","E3",NA
"NSFTV_254","2","3","E3",NA
"NSFTV_254","2","5","E3",NA
"NSFTV_254","2","6","E3",NA
"NSFTV_254","2","7","E3",NA
"NSFTV_254","2","8","E3",NA
"NSFTV_254","2","9","E3",NA
"NSFTV_255","1","0","E1",42032
"NSFTV_255","1","2","E1",64220
"NSFTV_255","1","3","E1",74622
"NSFTV_255","1","5","E1",117107
"NSFTV_255","1","6","E1",139273
"NSFTV_255","1","7","E1",162140
"NSFTV_255","1","8","E1",202533
"NSFTV_255","1","9","E1",243978
"NSFTV_255","2","0","E1",NA
"NSFTV_255","2","2","E1",NA
"NSFTV_255","2","3","E1",NA
"NSFTV_255","2","5","E1",NA
"NSFTV_255","2","6","E1",NA
"NSFTV_255","2","7","E1",NA
"NSFTV_255","2","8","E1",NA
"NSFTV_255","2","9","E1",NA
"NSFTV_255","1","0","E2",46471
"NSFTV_255","1","2","E2",58373
"NSFTV_255","1","3","E2",73396
"NSFTV_255","1","5","E2",103500
"NSFTV_255","1","6","E2",124508
"NSFTV_255","1","7","E2",136466
"NSFTV_255","1","8","E2",157573
"NSFTV_255","1","9","E2",196107
"NSFTV_255","2","0","E2",98977
"NSFTV_255","2","2","E2",152783
"NSFTV_255","2","3","E2",177297
"NSFTV_255","2","5","E2",241462
"NSFTV_255","2","6","E2",260804
"NSFTV_255","2","7","E2",260348
"NSFTV_255","2","8","E2",275009
"NSFTV_255","2","9","E2",319129
"NSFTV_255","1","0","E3",64538
"NSFTV_255","1","2","E3",96970
"NSFTV_255","1","3","E3",112371
"NSFTV_255","1","5","E3",152673
"NSFTV_255","1","6","E3",172240
"NSFTV_255","1","7","E3",197069
"NSFTV_255","1","8","E3",231960
"NSFTV_255","1","9","E3",250893
"NSFTV_255","2","0","E3",NA
"NSFTV_255","2","2","E3",NA
"NSFTV_255","2","3","E3",NA
"NSFTV_255","2","5","E3",NA
"NSFTV_255","2","6","E3",NA
"NSFTV_255","2","7","E3",NA
"NSFTV_255","2","8","E3",NA
"NSFTV_255","2","9","E3",NA
"NSFTV_256","1","0","E1",16122
"NSFTV_256","1","2","E1",25331
"NSFTV_256","1","3","E1",32635
"NSFTV_256","1","5","E1",47803
"NSFTV_256","1","6","E1",54226
"NSFTV_256","1","7","E1",64704
"NSFTV_256","1","8","E1",78975
"NSFTV_256","1","9","E1",101821
"NSFTV_256","2","0","E1",NA
"NSFTV_256","2","2","E1",NA
"NSFTV_256","2","3","E1",NA
"NSFTV_256","2","5","E1",NA
"NSFTV_256","2","6","E1",NA
"NSFTV_256","2","7","E1",NA
"NSFTV_256","2","8","E1",NA
"NSFTV_256","2","9","E1",NA
"NSFTV_256","1","0","E2",43395
"NSFTV_256","1","2","E2",54422
"NSFTV_256","1","3","E2",56572
"NSFTV_256","1","5","E2",77189
"NSFTV_256","1","6","E2",96939
"NSFTV_256","1","7","E2",110050
"NSFTV_256","1","8","E2",118094
"NSFTV_256","1","9","E2",127504
"NSFTV_256","2","0","E2",74020
"NSFTV_256","2","2","E2",98478
"NSFTV_256","2","3","E2",110781
"NSFTV_256","2","5","E2",155609
"NSFTV_256","2","6","E2",175999
"NSFTV_256","2","7","E2",202694
"NSFTV_256","2","8","E2",217435
"NSFTV_256","2","9","E2",240556
"NSFTV_256","1","0","E3",34523
"NSFTV_256","1","2","E3",54980
"NSFTV_256","1","3","E3",64265
"NSFTV_256","1","5","E3",89144
"NSFTV_256","1","6","E3",100662
"NSFTV_256","1","7","E3",113238
"NSFTV_256","1","8","E3",133623
"NSFTV_256","1","9","E3",145973
"NSFTV_256","2","0","E3",NA
"NSFTV_256","2","2","E3",NA
"NSFTV_256","2","3","E3",NA
"NSFTV_256","2","5","E3",NA
"NSFTV_256","2","6","E3",NA
"NSFTV_256","2","7","E3",NA
"NSFTV_256","2","8","E3",NA
"NSFTV_256","2","9","E3",NA
"NSFTV_257","1","0","E1",24871
"NSFTV_257","1","2","E1",35034
"NSFTV_257","1","3","E1",40283
"NSFTV_257","1","5","E1",60844
"NSFTV_257","1","6","E1",74021
"NSFTV_257","1","7","E1",87550
"NSFTV_257","1","8","E1",104413
"NSFTV_257","1","9","E1",124031
"NSFTV_257","2","0","E1",NA
"NSFTV_257","2","2","E1",NA
"NSFTV_257","2","3","E1",NA
"NSFTV_257","2","5","E1",NA
"NSFTV_257","2","6","E1",NA
"NSFTV_257","2","7","E1",NA
"NSFTV_257","2","8","E1",NA
"NSFTV_257","2","9","E1",NA
"NSFTV_257","1","0","E2",59654
"NSFTV_257","1","2","E2",72778
"NSFTV_257","1","3","E2",87712
"NSFTV_257","1","5","E2",112841
"NSFTV_257","1","6","E2",127179
"NSFTV_257","1","7","E2",144343
"NSFTV_257","1","8","E2",165157
"NSFTV_257","1","9","E2",190253
"NSFTV_257","2","0","E2",NA
"NSFTV_257","2","2","E2",NA
"NSFTV_257","2","3","E2",NA
"NSFTV_257","2","5","E2",NA
"NSFTV_257","2","6","E2",NA
"NSFTV_257","2","7","E2",NA
"NSFTV_257","2","8","E2",NA
"NSFTV_257","2","9","E2",NA
"NSFTV_257","1","0","E3",42164
"NSFTV_257","1","2","E3",60135
"NSFTV_257","1","3","E3",69611
"NSFTV_257","1","5","E3",93448
"NSFTV_257","1","6","E3",108542
"NSFTV_257","1","7","E3",130162
"NSFTV_257","1","8","E3",139889
"NSFTV_257","1","9","E3",126696
"NSFTV_257","2","0","E3",NA
"NSFTV_257","2","2","E3",NA
"NSFTV_257","2","3","E3",NA
"NSFTV_257","2","5","E3",NA
"NSFTV_257","2","6","E3",NA
"NSFTV_257","2","7","E3",NA
"NSFTV_257","2","8","E3",NA
"NSFTV_257","2","9","E3",NA
"NSFTV_258","1","0","E1",38333
"NSFTV_258","1","2","E1",52837
"NSFTV_258","1","3","E1",62680
"NSFTV_258","1","5","E1",88148
"NSFTV_258","1","6","E1",93572
"NSFTV_258","1","7","E1",107969
"NSFTV_258","1","8","E1",131929
"NSFTV_258","1","9","E1",150952
"NSFTV_258","2","0","E1",NA
"NSFTV_258","2","2","E1",NA
"NSFTV_258","2","3","E1",NA
"NSFTV_258","2","5","E1",NA
"NSFTV_258","2","6","E1",NA
"NSFTV_258","2","7","E1",NA
"NSFTV_258","2","8","E1",NA
"NSFTV_258","2","9","E1",NA
"NSFTV_258","1","0","E2",56588
"NSFTV_258","1","2","E2",70085
"NSFTV_258","1","3","E2",78099
"NSFTV_258","1","5","E2",87967
"NSFTV_258","1","6","E2",94051
"NSFTV_258","1","7","E2",99093
"NSFTV_258","1","8","E2",109679
"NSFTV_258","1","9","E2",112600
"NSFTV_258","2","0","E2",72095
"NSFTV_258","2","2","E2",93333
"NSFTV_258","2","3","E2",105603
"NSFTV_258","2","5","E2",127963
"NSFTV_258","2","6","E2",146282
"NSFTV_258","2","7","E2",169858
"NSFTV_258","2","8","E2",187392
"NSFTV_258","2","9","E2",188758
"NSFTV_258","1","0","E3",47423
"NSFTV_258","1","2","E3",65910
"NSFTV_258","1","3","E3",71471
"NSFTV_258","1","5","E3",99317
"NSFTV_258","1","6","E3",102828
"NSFTV_258","1","7","E3",114821
"NSFTV_258","1","8","E3",130601
"NSFTV_258","1","9","E3",148527
"NSFTV_258","2","0","E3",NA
"NSFTV_258","2","2","E3",NA
"NSFTV_258","2","3","E3",NA
"NSFTV_258","2","5","E3",NA
"NSFTV_258","2","6","E3",NA
"NSFTV_258","2","7","E3",NA
"NSFTV_258","2","8","E3",NA
"NSFTV_258","2","9","E3",NA
"NSFTV_259","1","0","E1",42656
"NSFTV_259","1","2","E1",62414
"NSFTV_259","1","3","E1",76303
"NSFTV_259","1","5","E1",92277
"NSFTV_259","1","6","E1",113163
"NSFTV_259","1","7","E1",136488
"NSFTV_259","1","8","E1",162243
"NSFTV_259","1","9","E1",199069
"NSFTV_259","2","0","E1",NA
"NSFTV_259","2","2","E1",NA
"NSFTV_259","2","3","E1",NA
"NSFTV_259","2","5","E1",NA
"NSFTV_259","2","6","E1",NA
"NSFTV_259","2","7","E1",NA
"NSFTV_259","2","8","E1",NA
"NSFTV_259","2","9","E1",NA
"NSFTV_259","1","0","E2",53193
"NSFTV_259","1","2","E2",65006
"NSFTV_259","1","3","E2",70859
"NSFTV_259","1","5","E2",97805
"NSFTV_259","1","6","E2",112795
"NSFTV_259","1","7","E2",122041
"NSFTV_259","1","8","E2",132966
"NSFTV_259","1","9","E2",156172
"NSFTV_259","2","0","E2",67518
"NSFTV_259","2","2","E2",103279
"NSFTV_259","2","3","E2",116131
"NSFTV_259","2","5","E2",157212
"NSFTV_259","2","6","E2",177831
"NSFTV_259","2","7","E2",206282
"NSFTV_259","2","8","E2",237873
"NSFTV_259","2","9","E2",262895
"NSFTV_259","1","0","E3",38173
"NSFTV_259","1","2","E3",48656
"NSFTV_259","1","3","E3",56298
"NSFTV_259","1","5","E3",75806
"NSFTV_259","1","6","E3",86118
"NSFTV_259","1","7","E3",97760
"NSFTV_259","1","8","E3",105356
"NSFTV_259","1","9","E3",115148
"NSFTV_259","2","0","E3",NA
"NSFTV_259","2","2","E3",NA
"NSFTV_259","2","3","E3",NA
"NSFTV_259","2","5","E3",NA
"NSFTV_259","2","6","E3",NA
"NSFTV_259","2","7","E3",NA
"NSFTV_259","2","8","E3",NA
"NSFTV_259","2","9","E3",NA
"NSFTV_26","1","0","E1",35832
"NSFTV_26","1","2","E1",41736
"NSFTV_26","1","3","E1",49074
"NSFTV_26","1","5","E1",78352
"NSFTV_26","1","6","E1",92805
"NSFTV_26","1","7","E1",109871
"NSFTV_26","1","8","E1",136290
"NSFTV_26","1","9","E1",169581
"NSFTV_26","2","0","E1",NA
"NSFTV_26","2","2","E1",NA
"NSFTV_26","2","3","E1",NA
"NSFTV_26","2","5","E1",NA
"NSFTV_26","2","6","E1",NA
"NSFTV_26","2","7","E1",NA
"NSFTV_26","2","8","E1",NA
"NSFTV_26","2","9","E1",NA
"NSFTV_26","1","0","E2",52971
"NSFTV_26","1","2","E2",68477
"NSFTV_26","1","3","E2",76932
"NSFTV_26","1","5","E2",114545
"NSFTV_26","1","6","E2",132036
"NSFTV_26","1","7","E2",149391
"NSFTV_26","1","8","E2",169460
"NSFTV_26","1","9","E2",181900
"NSFTV_26","2","0","E2",NA
"NSFTV_26","2","2","E2",NA
"NSFTV_26","2","3","E2",NA
"NSFTV_26","2","5","E2",NA
"NSFTV_26","2","6","E2",NA
"NSFTV_26","2","7","E2",NA
"NSFTV_26","2","8","E2",NA
"NSFTV_26","2","9","E2",NA
"NSFTV_26","1","0","E3",22445
"NSFTV_26","1","2","E3",27858
"NSFTV_26","1","3","E3",30494
"NSFTV_26","1","5","E3",37879
"NSFTV_26","1","6","E3",40337
"NSFTV_26","1","7","E3",45285
"NSFTV_26","1","8","E3",47225
"NSFTV_26","1","9","E3",49606
"NSFTV_26","2","0","E3",NA
"NSFTV_26","2","2","E3",NA
"NSFTV_26","2","3","E3",NA
"NSFTV_26","2","5","E3",NA
"NSFTV_26","2","6","E3",NA
"NSFTV_26","2","7","E3",NA
"NSFTV_26","2","8","E3",NA
"NSFTV_26","2","9","E3",NA
"NSFTV_260","1","0","E1",25396
"NSFTV_260","1","2","E1",39193
"NSFTV_260","1","3","E1",42627
"NSFTV_260","1","5","E1",58429
"NSFTV_260","1","6","E1",70349
"NSFTV_260","1","7","E1",85527
"NSFTV_260","1","8","E1",100858
"NSFTV_260","1","9","E1",123930
"NSFTV_260","2","0","E1",NA
"NSFTV_260","2","2","E1",NA
"NSFTV_260","2","3","E1",NA
"NSFTV_260","2","5","E1",NA
"NSFTV_260","2","6","E1",NA
"NSFTV_260","2","7","E1",NA
"NSFTV_260","2","8","E1",NA
"NSFTV_260","2","9","E1",NA
"NSFTV_260","1","0","E2",63974
"NSFTV_260","1","2","E2",89688
"NSFTV_260","1","3","E2",105758
"NSFTV_260","1","5","E2",127634
"NSFTV_260","1","6","E2",146103
"NSFTV_260","1","7","E2",157418
"NSFTV_260","1","8","E2",192919
"NSFTV_260","1","9","E2",217111
"NSFTV_260","2","0","E2",38674
"NSFTV_260","2","2","E2",50264
"NSFTV_260","2","3","E2",62481
"NSFTV_260","2","5","E2",86135
"NSFTV_260","2","6","E2",90341
"NSFTV_260","2","7","E2",101454
"NSFTV_260","2","8","E2",114730
"NSFTV_260","2","9","E2",126471
"NSFTV_260","1","0","E3",34275
"NSFTV_260","1","2","E3",45196
"NSFTV_260","1","3","E3",52579
"NSFTV_260","1","5","E3",70150
"NSFTV_260","1","6","E3",82058
"NSFTV_260","1","7","E3",90001
"NSFTV_260","1","8","E3",106014
"NSFTV_260","1","9","E3",119141
"NSFTV_260","2","0","E3",NA
"NSFTV_260","2","2","E3",NA
"NSFTV_260","2","3","E3",NA
"NSFTV_260","2","5","E3",NA
"NSFTV_260","2","6","E3",NA
"NSFTV_260","2","7","E3",NA
"NSFTV_260","2","8","E3",NA
"NSFTV_260","2","9","E3",NA
"NSFTV_261","1","0","E1",36642
"NSFTV_261","1","2","E1",58074
"NSFTV_261","1","3","E1",72992
"NSFTV_261","1","5","E1",98893
"NSFTV_261","1","6","E1",120067
"NSFTV_261","1","7","E1",150268
"NSFTV_261","1","8","E1",184883
"NSFTV_261","1","9","E1",233448
"NSFTV_261","2","0","E1",NA
"NSFTV_261","2","2","E1",NA
"NSFTV_261","2","3","E1",NA
"NSFTV_261","2","5","E1",NA
"NSFTV_261","2","6","E1",NA
"NSFTV_261","2","7","E1",NA
"NSFTV_261","2","8","E1",NA
"NSFTV_261","2","9","E1",NA
"NSFTV_261","1","0","E2",83274
"NSFTV_261","1","2","E2",109085
"NSFTV_261","1","3","E2",120999
"NSFTV_261","1","5","E2",176618
"NSFTV_261","1","6","E2",197547
"NSFTV_261","1","7","E2",220319
"NSFTV_261","1","8","E2",248201
"NSFTV_261","1","9","E2",295596
"NSFTV_261","2","0","E2",NA
"NSFTV_261","2","2","E2",NA
"NSFTV_261","2","3","E2",NA
"NSFTV_261","2","5","E2",NA
"NSFTV_261","2","6","E2",NA
"NSFTV_261","2","7","E2",NA
"NSFTV_261","2","8","E2",NA
"NSFTV_261","2","9","E2",NA
"NSFTV_261","1","0","E3",60299
"NSFTV_261","1","2","E3",92703
"NSFTV_261","1","3","E3",109716
"NSFTV_261","1","5","E3",154894
"NSFTV_261","1","6","E3",174114
"NSFTV_261","1","7","E3",194992
"NSFTV_261","1","8","E3",223497
"NSFTV_261","1","9","E3",254062
"NSFTV_261","2","0","E3",NA
"NSFTV_261","2","2","E3",NA
"NSFTV_261","2","3","E3",NA
"NSFTV_261","2","5","E3",NA
"NSFTV_261","2","6","E3",NA
"NSFTV_261","2","7","E3",NA
"NSFTV_261","2","8","E3",NA
"NSFTV_261","2","9","E3",NA
"NSFTV_262","1","0","E1",48096
"NSFTV_262","1","2","E1",68914
"NSFTV_262","1","3","E1",86410
"NSFTV_262","1","5","E1",123017
"NSFTV_262","1","6","E1",142099
"NSFTV_262","1","7","E1",175114
"NSFTV_262","1","8","E1",211544
"NSFTV_262","1","9","E1",251784
"NSFTV_262","2","0","E1",NA
"NSFTV_262","2","2","E1",NA
"NSFTV_262","2","3","E1",NA
"NSFTV_262","2","5","E1",NA
"NSFTV_262","2","6","E1",NA
"NSFTV_262","2","7","E1",NA
"NSFTV_262","2","8","E1",NA
"NSFTV_262","2","9","E1",NA
"NSFTV_262","1","0","E2",80789
"NSFTV_262","1","2","E2",111974
"NSFTV_262","1","3","E2",128643
"NSFTV_262","1","5","E2",186131
"NSFTV_262","1","6","E2",220108
"NSFTV_262","1","7","E2",258979
"NSFTV_262","1","8","E2",290033
"NSFTV_262","1","9","E2",332836
"NSFTV_262","2","0","E2",66260
"NSFTV_262","2","2","E2",95466
"NSFTV_262","2","3","E2",107664
"NSFTV_262","2","5","E2",130500
"NSFTV_262","2","6","E2",146023
"NSFTV_262","2","7","E2",167161
"NSFTV_262","2","8","E2",191566
"NSFTV_262","2","9","E2",207091
"NSFTV_262","1","0","E3",47018
"NSFTV_262","1","2","E3",68429
"NSFTV_262","1","3","E3",79780
"NSFTV_262","1","5","E3",109188
"NSFTV_262","1","6","E3",118294
"NSFTV_262","1","7","E3",133486
"NSFTV_262","1","8","E3",151154
"NSFTV_262","1","9","E3",178145
"NSFTV_262","2","0","E3",NA
"NSFTV_262","2","2","E3",NA
"NSFTV_262","2","3","E3",NA
"NSFTV_262","2","5","E3",NA
"NSFTV_262","2","6","E3",NA
"NSFTV_262","2","7","E3",NA
"NSFTV_262","2","8","E3",NA
"NSFTV_262","2","9","E3",NA
"NSFTV_263","1","0","E1",33974
"NSFTV_263","1","2","E1",50141
"NSFTV_263","1","3","E1",58355
"NSFTV_263","1","5","E1",74572
"NSFTV_263","1","6","E1",90314
"NSFTV_263","1","7","E1",108504
"NSFTV_263","1","8","E1",125409
"NSFTV_263","1","9","E1",142314
"NSFTV_263","2","0","E1",NA
"NSFTV_263","2","2","E1",NA
"NSFTV_263","2","3","E1",NA
"NSFTV_263","2","5","E1",NA
"NSFTV_263","2","6","E1",NA
"NSFTV_263","2","7","E1",NA
"NSFTV_263","2","8","E1",NA
"NSFTV_263","2","9","E1",NA
"NSFTV_263","1","0","E2",36230
"NSFTV_263","1","2","E2",48736
"NSFTV_263","1","3","E2",56273
"NSFTV_263","1","5","E2",81023
"NSFTV_263","1","6","E2",94419
"NSFTV_263","1","7","E2",112242
"NSFTV_263","1","8","E2",129157
"NSFTV_263","1","9","E2",148460
"NSFTV_263","2","0","E2",NA
"NSFTV_263","2","2","E2",NA
"NSFTV_263","2","3","E2",NA
"NSFTV_263","2","5","E2",NA
"NSFTV_263","2","6","E2",NA
"NSFTV_263","2","7","E2",NA
"NSFTV_263","2","8","E2",NA
"NSFTV_263","2","9","E2",NA
"NSFTV_263","1","0","E3",25728
"NSFTV_263","1","2","E3",39466
"NSFTV_263","1","3","E3",49245
"NSFTV_263","1","5","E3",56991
"NSFTV_263","1","6","E3",61912
"NSFTV_263","1","7","E3",70878
"NSFTV_263","1","8","E3",81616
"NSFTV_263","1","9","E3",89507
"NSFTV_263","2","0","E3",NA
"NSFTV_263","2","2","E3",NA
"NSFTV_263","2","3","E3",NA
"NSFTV_263","2","5","E3",NA
"NSFTV_263","2","6","E3",NA
"NSFTV_263","2","7","E3",NA
"NSFTV_263","2","8","E3",NA
"NSFTV_263","2","9","E3",NA
"NSFTV_264","1","0","E1",29454
"NSFTV_264","1","2","E1",44605
"NSFTV_264","1","3","E1",51875
"NSFTV_264","1","5","E1",71917
"NSFTV_264","1","6","E1",88456
"NSFTV_264","1","7","E1",102767
"NSFTV_264","1","8","E1",122440
"NSFTV_264","1","9","E1",148673
"NSFTV_264","2","0","E1",NA
"NSFTV_264","2","2","E1",NA
"NSFTV_264","2","3","E1",NA
"NSFTV_264","2","5","E1",NA
"NSFTV_264","2","6","E1",NA
"NSFTV_264","2","7","E1",NA
"NSFTV_264","2","8","E1",NA
"NSFTV_264","2","9","E1",NA
"NSFTV_264","1","0","E2",43583
"NSFTV_264","1","2","E2",66509
"NSFTV_264","1","3","E2",78484
"NSFTV_264","1","5","E2",94881
"NSFTV_264","1","6","E2",117860
"NSFTV_264","1","7","E2",134787
"NSFTV_264","1","8","E2",145502
"NSFTV_264","1","9","E2",169588
"NSFTV_264","2","0","E2",NA
"NSFTV_264","2","2","E2",NA
"NSFTV_264","2","3","E2",NA
"NSFTV_264","2","5","E2",NA
"NSFTV_264","2","6","E2",NA
"NSFTV_264","2","7","E2",NA
"NSFTV_264","2","8","E2",NA
"NSFTV_264","2","9","E2",NA
"NSFTV_264","1","0","E3",49497
"NSFTV_264","1","2","E3",68132
"NSFTV_264","1","3","E3",82602
"NSFTV_264","1","5","E3",114850
"NSFTV_264","1","6","E3",122196
"NSFTV_264","1","7","E3",139041
"NSFTV_264","1","8","E3",165372
"NSFTV_264","1","9","E3",188335
"NSFTV_264","2","0","E3",NA
"NSFTV_264","2","2","E3",NA
"NSFTV_264","2","3","E3",NA
"NSFTV_264","2","5","E3",NA
"NSFTV_264","2","6","E3",NA
"NSFTV_264","2","7","E3",NA
"NSFTV_264","2","8","E3",NA
"NSFTV_264","2","9","E3",NA
"NSFTV_265","1","0","E1",35171
"NSFTV_265","1","2","E1",45082
"NSFTV_265","1","3","E1",49400
"NSFTV_265","1","5","E1",72273
"NSFTV_265","1","6","E1",85166
"NSFTV_265","1","7","E1",92819
"NSFTV_265","1","8","E1",110401
"NSFTV_265","1","9","E1",134284
"NSFTV_265","2","0","E1",NA
"NSFTV_265","2","2","E1",NA
"NSFTV_265","2","3","E1",NA
"NSFTV_265","2","5","E1",NA
"NSFTV_265","2","6","E1",NA
"NSFTV_265","2","7","E1",NA
"NSFTV_265","2","8","E1",NA
"NSFTV_265","2","9","E1",NA
"NSFTV_265","1","0","E2",42627
"NSFTV_265","1","2","E2",57256
"NSFTV_265","1","3","E2",65501
"NSFTV_265","1","5","E2",89192
"NSFTV_265","1","6","E2",107384
"NSFTV_265","1","7","E2",115055
"NSFTV_265","1","8","E2",130276
"NSFTV_265","1","9","E2",152260
"NSFTV_265","2","0","E2",64931
"NSFTV_265","2","2","E2",94264
"NSFTV_265","2","3","E2",110986
"NSFTV_265","2","5","E2",132697
"NSFTV_265","2","6","E2",160808
"NSFTV_265","2","7","E2",175962
"NSFTV_265","2","8","E2",205424
"NSFTV_265","2","9","E2",221907
"NSFTV_265","1","0","E3",26843
"NSFTV_265","1","2","E3",34660
"NSFTV_265","1","3","E3",38915
"NSFTV_265","1","5","E3",54010
"NSFTV_265","1","6","E3",61798
"NSFTV_265","1","7","E3",66593
"NSFTV_265","1","8","E3",73932
"NSFTV_265","1","9","E3",79503
"NSFTV_265","2","0","E3",NA
"NSFTV_265","2","2","E3",NA
"NSFTV_265","2","3","E3",NA
"NSFTV_265","2","5","E3",NA
"NSFTV_265","2","6","E3",NA
"NSFTV_265","2","7","E3",NA
"NSFTV_265","2","8","E3",NA
"NSFTV_265","2","9","E3",NA
"NSFTV_266","1","0","E1",24076
"NSFTV_266","1","2","E1",35204
"NSFTV_266","1","3","E1",41105
"NSFTV_266","1","5","E1",61129
"NSFTV_266","1","6","E1",72821
"NSFTV_266","1","7","E1",81709
"NSFTV_266","1","8","E1",95916
"NSFTV_266","1","9","E1",120586
"NSFTV_266","2","0","E1",NA
"NSFTV_266","2","2","E1",NA
"NSFTV_266","2","3","E1",NA
"NSFTV_266","2","5","E1",NA
"NSFTV_266","2","6","E1",NA
"NSFTV_266","2","7","E1",NA
"NSFTV_266","2","8","E1",NA
"NSFTV_266","2","9","E1",NA
"NSFTV_266","1","0","E2",37772
"NSFTV_266","1","2","E2",55208
"NSFTV_266","1","3","E2",63965
"NSFTV_266","1","5","E2",79537
"NSFTV_266","1","6","E2",92176
"NSFTV_266","1","7","E2",104841
"NSFTV_266","1","8","E2",121147
"NSFTV_266","1","9","E2",141289
"NSFTV_266","2","0","E2",49708
"NSFTV_266","2","2","E2",70740
"NSFTV_266","2","3","E2",79287
"NSFTV_266","2","5","E2",96877
"NSFTV_266","2","6","E2",112400
"NSFTV_266","2","7","E2",138048
"NSFTV_266","2","8","E2",150806
"NSFTV_266","2","9","E2",171432
"NSFTV_266","1","0","E3",29452
"NSFTV_266","1","2","E3",39891
"NSFTV_266","1","3","E3",47492
"NSFTV_266","1","5","E3",64617
"NSFTV_266","1","6","E3",69504
"NSFTV_266","1","7","E3",74521
"NSFTV_266","1","8","E3",82293
"NSFTV_266","1","9","E3",93095
"NSFTV_266","2","0","E3",NA
"NSFTV_266","2","2","E3",NA
"NSFTV_266","2","3","E3",NA
"NSFTV_266","2","5","E3",NA
"NSFTV_266","2","6","E3",NA
"NSFTV_266","2","7","E3",NA
"NSFTV_266","2","8","E3",NA
"NSFTV_266","2","9","E3",NA
"NSFTV_267","1","0","E1",13164
"NSFTV_267","1","2","E1",19687
"NSFTV_267","1","3","E1",24369
"NSFTV_267","1","5","E1",30313
"NSFTV_267","1","6","E1",31966
"NSFTV_267","1","7","E1",39177
"NSFTV_267","1","8","E1",46015
"NSFTV_267","1","9","E1",52518
"NSFTV_267","2","0","E1",NA
"NSFTV_267","2","2","E1",NA
"NSFTV_267","2","3","E1",NA
"NSFTV_267","2","5","E1",NA
"NSFTV_267","2","6","E1",NA
"NSFTV_267","2","7","E1",NA
"NSFTV_267","2","8","E1",NA
"NSFTV_267","2","9","E1",NA
"NSFTV_267","1","0","E2",21023
