"NSFTV.ID","PSA_8_2013","PSA_9_2013","PSA_11_2013","PSA_12_2013","PSA_14_2013","PSA_15_2013","PSA_16_2013","PSA_17_2013","PSA_18_2013","PSA_19_2013","PSA_20_2013","PSA_21_2013","PSA_22_2013","PSA_23_2013","PSA_24_2013","PSA_25_2013","PSA_26_2013","PSA_27_2013"
"NSFTV_322",3409.756654,4503.402805,6410.733804,8490.262223,12705.00809,16786.52888,20962.55515,25160.00716,29454.50248,36773.1708,46189.83516,56385.88989,68961.01102,82608.10105,97541.63142,116375.6553,134807.5291,158186.8099
"NSFTV_323",3079.006654,3916.902805,6219.150471,7392.345556,11399.92476,14586.52888,16802.30515,20205.17382,25460.41915,30363.83747,37603.41849,48951.30656,60031.17768,73106.85105,87093.21475,107370.5719,126926.9457,151526.3099
"NSFTV_324",2619.673321,3380.402805,4796.650471,6538.345556,9309.758091,10635.02888,13076.47182,15764.17382,18164.91915,21054.50413,26373.91849,32011.80656,38952.84435,48024.51772,56672.04809,66379.90526,78836.61241,92617.47656
"NSFTV_325",2809.506654,3520.736139,5488.150471,6299.512223,11296.75809,13516.36222,15324.80515,18420.34049,24889.91915,30830.33747,38321.25182,47045.80656,60800.17768,75823.85105,86867.71475,105661.0719,124406.2791,148032.8099
"NSFTV_326",2683.339987,3539.069472,5455.483804,7016.67889,11183.75809,13176.02888,15965.80515,19737.67382,23787.58582,28273.00413,35076.91849,42979.97323,54366.34435,66122.85105,78559.38142,94083.40526,109610.7791,130413.4766
"NSFTV_327",5189.756654,6595.986139,9100.650471,11359.01222,16325.67476,21093.36222,25856.97182,30623.17382,36669.83582,46771.6708,56593.58516,68513.30656,82603.26102,97674.43439,115947.7148,138537.6553,155926.9457,181371.5599
"NSFTV_328",3989.006654,4561.819472,7323.317138,8492.845556,11275.67476,14079.11222,17047.22182,19168.25716,23224.08582,29785.00413,36237.41849,42430.13989,54720.76102,67730.76772,79136.04809,95377.73859,113605.7791,134199.5599
"NSFTV_329",3398.423321,4781.652805,7312.067138,9326.92889,14737.25809,18109.27888,22672.47182,27224.17382,31819.33582,39517.83747,48647.25182,59324.80656,73841.51102,91149.76772,107271.5481,129779.6553,149865.5291,176816.8099
"NSFTV_33",3237.256654,4162.819472,6116.067138,7863.17889,11874.25809,14262.94555,17132.30515,20527.84049,23409.08582,27985.6708,34690.66849,41832.38989,51101.84435,63441.18439,73518.54809,84766.48859,98361.36241,115999.6432
"NSFTV_330",4623.339987,5781.736139,8676.817138,10784.17889,16248.75809,18875.69555,23459.80515,28402.00716,34291.91915,40697.33747,50805.75182,61768.80656,76966.34435,90333.18439,106399.5481,128016.9053,150292.9457,177260.1432
"NSFTV_331",4530.923321,5957.819472,9115.317138,11011.59556,15734.59142,19974.69555,25218.38848,29024.17382,33074.08582,38114.25413,47531.08516,56287.97323,68535.17768,85796.18439,97004.13142,111024.9053,127412.7791,149932.9766
"NSFTV_332",2475.506654,3076.569472,4668.817138,5565.512223,8727.924758,10407.86222,12455.13848,15445.84049,18485.91915,22044.1708,27846.25182,33769.30656,41672.67768,50394.68439,60451.54809,75679.57192,87600.61241,106414.1432
"NSFTV_333",2277.589987,2673.902805,4308.317138,5929.512223,7997.508091,9645.028883,12112.55515,13884.34049,16711.83582,19480.50413,25633.41849,31209.88989,39538.01102,47617.51772,56932.63142,68238.90526,79839.36241,93292.8099
"NSFTV_334",3851.589987,5136.152805,7514.817138,9769.512223,13556.17476,16634.69555,21110.63848,22758.92382,25417.33582,31164.08747,40366.41849,50641.22323,60045.09435,71440.35105,84247.38142,100410.3219,115305.4457,135233.3932
"NSFTV_335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_336",3329.256654,4546.486139,7244.067138,8169.012223,13764.50809,16424.02888,19991.97182,24550.67382,30074.16915,36394.50413,45306.33516,55639.97323,68262.34435,85158.43439,101155.2981,119463.5719,139821.2791,166497.1432
"NSFTV_337",4339.506654,5525.236139,9459.650471,11451.17889,18523.92476,23639.02888,28482.30515,35525.50716,43780.75248,55526.50413,69206.25182,80952.97323,103329.011,128546.1844,152210.5481,182733.5719,212001.2791,249157.8099
"NSFTV_338",2794.756654,3300.486139,5157.067138,6173.42889,8152.341425,10267.77888,12156.63848,14606.50716,17579.50248,21081.08747,27654.83516,33180.38989,41277.76102,50671.35105,60242.38142,75877.48859,88943.52908,104167.5599
"NSFTV_339",4723.006654,5817.236139,8587.400471,10721.01222,15251.92476,19969.94555,24756.63848,27649.25716,33366.91915,41563.08747,50421.91849,61038.30656,76658.09435,91297.43439,107467.3814,129295.4053,149169.5291,173681.5599
"NSFTV_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_340",4320.173321,5581.069472,9101.317138,10537.67889,16274.42476,20854.36222,24989.80515,29455.17382,35418.25248,43346.83747,53695.25182,63651.80656,79273.01102,94376.85105,107796.0481,128483.5719,149728.1124,171767.3099
"NSFTV_341",5094.506654,6919.902805,10317.31714,12485.84556,16818.92476,21345.19555,25868.47182,28946.50716,34373.91915,42500.83747,51235.25182,61310.47323,75032.51102,87531.85105,102748.0481,121846.2386,139338.9457,162218.3099
"NSFTV_342",3143.673321,3878.236139,6001.483804,7101.67889,11356.92476,13814.69555,17022.80515,20189.34049,24551.58582,30789.50413,38554.75182,47948.13989,62063.34435,73278.18439,88813.71475,108155.4053,128468.1124,147898.1432
"NSFTV_343",3237.839987,4214.402805,6901.650471,8327.845556,12146.92476,16164.69555,18773.97182,20604.84049,26108.41915,33110.1708,42045.75182,47961.30656,58777.84435,75341.85105,90667.71475,104602.0719,117550.7791,141835.8099
"NSFTV_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_345",3723.506654,5058.069472,7870.150471,8987.345556,14114.42476,15609.36222,17115.80515,20460.34049,25561.75248,29882.83747,35819.58516,43612.30656,52797.84435,62270.51772,71686.71475,85776.57192,99778.44575,116753.9766
"NSFTV_346",5403.839987,6751.236139,11105.9838,13308.51222,19983.09142,24792.02888,29816.47182,35141.84049,42398.91915,49321.50413,60766.91849,74117.80656,93070.84435,112398.8511,131923.0481,157880.2386,185173.7791,217206.9766
"NSFTV_347",3929.006654,5108.902805,7570.317138,9642.845556,14476.09142,16995.69555,19892.63848,25074.67382,30496.25248,36749.83747,43178.58516,55253.30656,69124.17768,80374.35105,95457.71475,118743.4053,137277.1124,161673.1432
"NSFTV_348",4440.089987,5519.986139,9068.317138,10785.34556,15947.84142,20656.61222,25923.55515,30527.00716,36368.50248,45402.6708,56347.66849,69862.13989,86622.26102,105329.1844,123863.5481,151526.4053,174190.2791,202110.7266
"NSFTV_349",3704.492133,4644.482162,7109.387152,8549.841394,13335.51235,16445.20572,21256.63122,25125.25762,29559.98232,37200.24576,48084.8266,59567.72494,73370.07127,91691.74848,109354.4303,134331.2033,155381.2769,186029.9323
"NSFTV_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_352",5194.173321,6224.402805,9460.150471,11982.84556,18525.25809,22030.02888,27592.80515,33692.84049,40301.91915,49156.33747,61127.91849,76951.47323,93549.84435,110186.3511,126041.8814,151085.9053,178998.6124,205525.3099
"NSFTV_353",2794.589987,3640.569472,6392.067138,7654.42889,12679.84142,15973.77888,17808.13848,20673.17382,26813.41915,31735.75413,37671.50182,47470.97323,61277.34435,72307.10105,81987.63142,98241.07192,111711.6957,130753.3099
"NSFTV_355",3561.339987,4285.736139,7397.650471,9174.512223,13688.75809,16822.36222,20413.30515,23956.00716,27870.91915,33800.33747,40390.41849,49257.63989,63350.01102,74478.01772,86799.54809,103155.2386,121089.7791,139639.4766
"NSFTV_356",4370.173321,5255.736139,8310.483804,10703.67889,15860.75809,20884.36222,25669.97182,29394.67382,37086.08582,45858.00413,56941.75182,67111.80656,86220.01102,105427.6844,119910.8814,144652.7386,171126.7791,199597.8099
"NSFTV_357",4078.006654,5189.236139,8889.900471,10086.09556,15621.17476,18592.52888,21199.30515,24541.59049,29925.66915,36417.33747,41851.75182,50345.88989,64098.51102,75953.51772,88287.29809,107620.0719,122254.2791,143487.0599
"NSFTV_358",3596.923321,5066.319472,7056.067138,8091.345556,13756.00809,15374.11222,19022.63848,24121.59049,30191.58582,35508.4208,43136.25182,56726.80656,69898.42768,83454.93439,101095.2148,124800.2386,142376.6124,170134.9766
"NSFTV_359",1384.173321,1766.402805,2999.317138,3658.012223,5694.924758,6714.528883,8485.805151,9927.840491,13232.25248,16085.83747,20834.25182,25716.80656,33737.51102,41913.01772,49694.38142,61032.07192,71576.11241,85045.3099
"NSFTV_36",2660.506654,3143.402805,4814.650471,5791.012223,7264.091425,8383.19555,10789.97182,11311.50716,12929.08582,14387.1708,18700.25182,23467.63989,28817.01102,32498.85105,37770.38142,47449.57192,53842.44575,63057.14323
"NSFTV_360",3428.339987,4406.402805,7532.150471,9145.67889,13818.42476,17242.19555,20742.80515,24362.17382,31070.08582,38821.83747,47444.41849,59039.97323,73484.01102,87915.01772,103866.5481,127576.5719,152718.2791,181218.4766
"NSFTV_361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_363",3025.339987,3536.236139,5376.983804,6153.012223,7234.758091,8587.19555,11032.80515,11950.17382,14541.58582,18141.33747,22665.25182,26627.97323,33974.01102,41157.51772,47814.88142,53750.23859,62056.61241,70203.8099
"NSFTV_364",3223.839987,3625.736139,5846.650471,7514.512223,9589.424758,11916.69555,15559.80515,17784.17382,21225.75248,25307.33747,33860.58516,40244.80656,46920.84435,56425.68439,66347.04809,80705.73859,91319.44575,106114.9766
"NSFTV_365",2667.506654,3243.402805,4814.067138,5915.42889,8844.924758,10587.77888,13216.13848,15550.75716,18504.41915,22769.33747,27622.00182,35551.97323,43710.92768,50088.60105,58358.21475,73018.15526,83170.19575,97436.5599
"NSFTV_366",2120.673321,2532.986139,3561.733804,4550.67889,6725.591425,8293.44555,10680.55515,12356.59049,14834.33582,17539.4208,22509.91849,28316.97323,35309.26102,42710.60105,50476.79809,62776.15526,73392.44575,84447.64323
"NSFTV_367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_368",3879.006654,4971.402805,8529.150471,9388.012223,14476.92476,17118.69555,20765.30515,24534.17382,30462.75248,36393.83747,43618.91849,56296.47323,68294.84435,79175.68439,93389.54809,107836.5719,121887.4457,137384.3099
"NSFTV_369",5778.506654,7126.902805,11114.4838,14225.51222,20566.09142,26937.52888,32458.63848,36702.17382,44386.58582,55588.83747,67640.41849,83130.63989,102281.8443,125261.1844,144765.7148,172068.2386,201807.6124,236750.1432
"NSFTV_37",1839.006654,2382.569472,3853.483804,4586.67889,6878.924758,7793.028883,9437.138484,11865.00716,14942.25248,17855.00413,23122.58516,28710.47323,36903.34435,44758.35105,51940.04809,64751.57192,75291.77908,89294.3099
"NSFTV_370",6157.506654,7639.069472,11413.65047,13840.67889,19369.75809,23104.69555,29258.47182,33831.50716,40878.58582,48949.83747,60176.58516,74998.97323,92555.84435,112028.8511,127017.8814,154767.4053,178091.2791,210195.6432
"NSFTV_371",3408.923321,4389.652805,7126.650471,9029.095556,14034.09142,17053.69555,22164.97182,26802.92382,32033.83582,38284.58747,47477.25182,59411.63989,74037.76102,88810.01772,105321.9648,130354.8219,146898.4457,174507.3932
"NSFTV_372",3177.673321,4113.652805,6287.983804,7402.512223,12073.92476,14906.11222,18864.55515,22753.50716,27977.66915,34108.50413,42906.33516,54412.55656,67901.92768,83812.01772,101559.1314,127250.9886,150084.6957,181962.4766
"NSFTV_373",3077.173321,4037.236139,6445.650471,7655.345556,11653.59142,15045.36222,17334.13848,20177.00716,24517.08582,30476.6708,36969.75182,44068.97323,52048.17768,66110.01772,74082.88142,88080.90526,101047.7791,119497.8099
"NSFTV_375",4250.506654,5547.152805,8218.817138,9717.92889,15794.25809,18997.02888,22361.63848,25254.09049,31179.83582,36040.25413,44531.16849,53819.55656,65224.42768,80231.85105,93995.71475,111411.7386,125810.0291,144041.8099
"NSFTV_376",3431.006654,4373.736139,6599.650471,8084.67889,12926.75809,14968.52888,16969.80515,20382.00716,24342.08582,28647.00413,34201.91849,43318.63989,54214.67768,62437.35105,71666.54809,89344.07192,105988.9457,121645.6432
"NSFTV_377",2834.506654,3662.902805,5813.150471,6243.67889,9664.591425,11613.69555,12818.63848,14527.50716,18011.41915,23005.50413,27747.25182,33770.80656,41404.34435,50519.01772,59358.54809,71441.90526,84042.44575,99264.14323
"NSFTV_378",3822.506654,4892.069472,7783.817138,9487.012223,14430.59142,17773.36222,21430.63848,25644.00716,30742.25248,37171.1708,45396.75182,57418.97323,71362.34435,86425.01772,101143.5481,117479.7386,138569.9457,164474.3099
"NSFTV_379",3237.839987,4425.236139,6479.817138,7896.67889,12125.75809,15684.86222,19492.30515,22372.17382,26157.41915,31444.6708,39527.91849,48011.30656,60325.84435,73487.35105,88643.21475,107378.2386,127620.6124,152523.3099
"NSFTV_380",2633.173321,3141.236139,4494.483804,5154.345556,7208.924758,8075.528883,9574.305151,10376.00716,12605.75248,16195.33747,19968.08516,23423.13989,29038.01102,35942.18439,43206.21475,50765.73859,60445.77908,73391.47656
"NSFTV_381",3038.006654,3728.236139,5894.983804,7151.67889,10290.42476,12897.02888,15146.63848,17915.50716,22255.25248,27732.00413,34584.58516,43317.63989,55991.17768,68459.85105,76224.54809,92126.90526,108468.2791,131614.1432
"NSFTV_384",4216.423321,5559.402805,8839.983804,10630.59556,16844.50809,20513.11222,24791.97182,28862.17382,34609.50248,41805.25413,50908.75182,62204.30656,78331.67768,94322.60105,107555.8814,132894.9053,155102.4457,182172.5599
"NSFTV_385",4269.006654,5168.902805,7789.483804,10320.34556,14935.25809,18771.02888,20818.97182,27703.34049,37775.41915,45134.00413,57912.25182,69763.63989,89464.01102,108541.3511,128893.7148,159002.4053,182612.9457,214080.8099
"NSFTV_386",2797.839987,3570.986139,5523.983804,6309.012223,10383.34142,11210.61222,13093.47182,15936.92382,20068.41915,23909.9208,30303.00182,37511.13989,47137.09435,55198.35105,65997.29809,82582.82192,98002.77908,116718.6432
"NSFTV_387",3415.756654,4126.152805,6261.150471,7825.512223,10683.59142,12855.77888,15783.38848,19529.17382,22471.66915,27425.08747,34949.50182,42783.88989,51698.59435,64717.76772,76863.29809,92787.98859,108114.0291,124873.5599
"NSFTV_388",2223.006654,2608.902805,4520.983804,5619.345556,7492.758091,9026.028883,10655.97182,12638.17382,15585.25248,18652.1708,23099.91849,28815.97323,36231.17768,44118.01772,51404.88142,62693.07192,73596.27908,88182.47656
"NSFTV_389",2211.839987,2815.402805,3944.817138,4667.67889,6342.258091,7152.19555,7930.138484,9508.173824,11528.41915,13871.00413,16463.08516,20507.47323,26825.01102,32620.35105,38359.21475,44843.57192,54007.77908,65031.14323
"NSFTV_39",5954.173321,7366.736139,12246.65047,14938.17889,22773.42476,27943.36222,31981.13848,38013.34049,46046.41915,54374.6708,69582.25182,87995.97323,108376.011,129656.8511,153933.8814,186768.9053,216582.9457,258110.6432
"NSFTV_390",2748.339987,3365.902805,4630.650471,5970.345556,8944.924758,11080.19555,14372.97182,16948.67382,20023.25248,25028.33747,31594.25182,39473.30656,49381.84435,61716.85105,73539.71475,90322.90526,103312.2791,123612.4766
"NSFTV_391",1808.589987,2383.986139,4367.233804,4923.512223,7750.924758,9898.69555,11719.13848,13492.67382,15589.66915,18889.9208,23863.50182,29627.55656,36161.76102,44839.18439,52560.88142,65507.15526,77006.19575,92484.22656
"NSFTV_392",2891.006654,3610.069472,5069.317138,6382.095556,10191.92476,12144.02888,14736.22182,18246.59049,22068.58582,25864.9208,33553.75182,41769.80656,51908.84435,61408.60105,77564.21475,88966.32192,102784.5291,120915.7266
"NSFTV_394",4809.839987,5406.402805,8103.983804,10203.17889,12590.42476,14866.69555,19823.13848,22893.50716,26040.91915,31129.00413,40006.58516,49149.47323,60136.84435,69904.01772,84379.38142,103824.7386,121423.6124,142721.1432
"NSFTV_395",3754.006654,4771.236139,8289.817138,9934.67889,14561.75809,17494.52888,20297.47182,23992.17382,29831.08582,37632.6708,44667.08516,54896.63989,71431.01102,86286.01772,102897.2148,124706.0719,146489.4457,172201.4766
"NSFTV_396",2615.089987,3287.569472,4833.483804,5605.42889,8012.508091,10034.19555,11846.38848,13813.00716,17161.75248,21391.25413,26910.66849,33355.80656,42043.26102,51430.76772,59801.54809,74836.98859,88213.44575,105892.8099
"NSFTV_397",2155.006654,2754.402805,4188.317138,5450.42889,8143.091425,10092.11222,11605.97182,13765.17382,16136.00248,18963.00413,24319.91849,30807.55656,39539.84435,47536.93439,58768.88142,67819.15526,79612.86241,94292.89323
"NSFTV_398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_4",3796.173321,4593.736139,6903.817138,8203.67889,13268.25809,15016.86222,16241.97182,18384.34049,22984.25248,27640.33747,32484.58516,39657.47323,51168.01102,61135.85105,67894.21475,81191.23859,93825.94575,107119.3099
"NSFTV_40",5007.256654,6654.319472,9722.233804,12170.42889,17973.67476,21953.86222,27643.63848,34064.67382,38443.00248,45695.58747,56427.00182,70328.88989,84078.34435,101253.2677,120494.8814,144305.0719,164232.2791,193889.3099
"NSFTV_400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_41",3278.006654,3911.652805,5828.567138,7078.845556,9819.758091,12089.11222,15107.38848,17472.25716,20209.66915,24413.83747,31518.50182,38998.05656,48157.67768,57455.51772,68825.13142,82900.73859,95171.61241,111845.5599
"NSFTV_43",2810.006654,3478.402805,5342.150471,6732.845556,10152.25809,13177.19555,15934.97182,18837.84049,23212.75248,29092.1708,37757.25182,46050.30656,58027.01102,72630.51772,87623.71475,103014.0719,123548.4457,144999.8099
"NSFTV_44",3241.173321,3779.236139,6005.650471,7127.67889,10990.59142,13431.69555,15425.63848,18478.17382,22287.58582,26949.50413,34997.08516,41168.63989,49172.17768,59688.01772,71469.71475,83627.23859,96447.94575,113602.8099
"NSFTV_45",2927.506654,3783.902805,5890.317138,7284.67889,11040.09142,13568.86222,16924.30515,21048.50716,25501.58582,30451.50413,38880.75182,50202.30656,62616.67768,74499.68439,90565.88142,106763.2386,122929.6124,145709.1432
"NSFTV_46",3528.673321,5051.902805,8071.483804,9196.012223,15277.09142,18503.02888,20802.80515,24333.67382,30121.58582,37747.50413,44431.33516,53649.88989,69080.84435,82137.93439,96814.88142,115506.8219,136548.4457,160426.5599
"NSFTV_49",4210.173321,5207.986139,7888.650471,9485.845556,13862.92476,17416.69555,20398.97182,23419.09049,28210.91915,34823.1708,42645.41849,51528.72323,63583.26102,76055.01772,89864.46475,108592.9886,124119.3624,147555.2266
"NSFTV_5",3129.756654,3974.069472,5712.233804,7277.262223,10529.09142,12887.36222,15211.47182,17174.17382,20731.33582,25083.75413,30965.00182,39303.30656,47782.67768,57271.18439,66281.63142,76529.23859,86734.69575,103308.7266
"NSFTV_50",3424.673321,4538.819472,6321.483804,7223.595556,11109.25809,13067.36222,13963.97182,15853.67382,19779.66915,23891.4208,28826.00182,36083.72323,44321.26102,52457.35105,60189.54809,71448.65526,81710.86241,96518.0599
"NSFTV_51",3153.923321,3536.819472,5854.067138,6988.92889,9300.258091,11629.69555,13760.63848,15497.92382,18910.25248,23863.58747,30046.16849,34934.80656,42262.42768,51306.01772,60228.29809,70335.48859,80027.86241,95295.5599
"NSFTV_52",3080.006654,3611.402805,6084.650471,6845.17889,10167.09142,12265.19555,13880.13848,16876.00716,20286.41915,24671.1708,30064.75182,38859.97323,51580.34435,60187.18439,70503.21475,87251.57192,100060.4457,118522.1432
"NSFTV_53",3383.506654,4268.569472,6657.150471,8266.845556,11932.92476,14598.36222,17668.80515,21721.84049,25726.91915,31080.50413,38578.41849,44518.13989,53943.84435,61236.85105,68088.38142,82395.57192,92983.94575,107702.4766
"NSFTV_54",2784.006654,3313.486139,5113.817138,5865.095556,8177.424758,10416.02888,12041.13848,13886.84049,16930.08582,20786.50413,26916.83516,33123.13989,41378.42768,48443.43439,57419.71475,71221.82192,82751.69575,95201.8099
"NSFTV_55",3927.756654,4661.819472,7902.733804,9833.67889,14186.00809,17359.02888,20584.22182,23038.84049,27896.41915,34538.1708,42501.50182,52092.72323,63526.51102,76758.85105,90198.63142,107836.0719,123421.0291,145652.5599
"NSFTV_56",2872.506654,3373.402805,5383.483804,6618.67889,8991.591425,11105.36222,13568.97182,15574.00716,18134.91915,21394.1708,28113.58516,34087.47323,40172.17768,49093.01772,60049.21475,75003.40526,84602.11241,97413.97656
"NSFTV_57",4056.339987,4559.902805,6834.983804,8053.17889,11751.75809,14509.19555,17132.80515,20131.34049,24801.41915,30837.6708,37739.25182,45826.30656,56853.34435,67690.68439,79337.54809,99268.07192,112504.7791,132026.8099
"NSFTV_58",4374.173321,5525.652805,9021.067138,11338.42889,17670.00809,21740.44555,26991.55515,30928.34049,35985.25248,43721.33747,55259.83516,66160.97323,82745.01102,101946.1011,120709.5481,139194.9053,161867.6124,188788.9766
"NSFTV_59",4074.173321,5310.902805,9426.317138,10319.01222,16394.92476,20837.52888,23633.97182,28035.50716,34360.58582,42986.33747,54861.58516,65219.47323,80700.01102,94644.68439,112258.0481,133802.5719,150544.9457,173253.1432
"NSFTV_6",3331.756654,3671.319472,5611.900471,6822.42889,10316.67476,13288.61222,15702.88848,18391.67382,20344.66915,23103.33747,29163.91849,34348.80656,41191.76102,50038.01772,56914.54809,68914.82192,78554.61241,90947.47656
"NSFTV_60",2967.506654,3711.402805,6086.317138,7868.012223,10101.92476,12858.86222,15363.63848,18148.17382,22103.41915,27632.00413,36220.25182,45018.97323,56848.01102,68597.35105,79988.04809,95025.23859,110059.9457,127549.3099
"NSFTV_61",3766.673321,4680.902805,7454.650471,10050.67889,13511.75809,16855.52888,21508.63848,23110.50716,30099.58582,40031.50413,50934.25182,61451.13989,80645.17768,94255.68439,112891.7148,139909.4053,165213.1124,193366.8099
"NSFTV_616",3146.006654,3823.902805,6028.650471,7670.345556,12103.42476,14267.69555,18628.47182,22578.84049,27030.75248,33766.50413,42301.75182,51952.30656,65369.01102,79369.18439,92147.88142,116788.5719,135062.9457,163077.9766
"NSFTV_618",3394.673321,4288.569472,5838.317138,7241.67889,10933.75809,12990.52888,15090.13848,17415.84049,20414.58582,23521.6708,29824.25182,38282.80656,47010.01102,52688.68439,61558.04809,78281.57192,90679.27908,101837.4766
"NSFTV_619",1955.256654,2604.819472,3603.150471,4174.42889,6341.508091,7539.528883,8861.305151,10518.34049,12636.83582,15392.00413,18922.00182,23685.47323,30211.42768,35060.76772,41583.88142,49725.73859,58808.44575,68653.89323
"NSFTV_62",2967.339987,3663.236139,6045.483804,6909.17889,10701.75809,13748.02888,15209.30515,17108.17382,22104.25248,26087.50413,30518.58516,37909.63989,49925.34435,58447.85105,67388.54809,81041.40526,97843.61241,112484.1432
"NSFTV_620",3557.339987,4402.069472,6960.983804,8805.012223,14242.84142,18146.44555,21352.13848,25910.34049,31450.16915,40230.00413,50523.08516,62162.63989,78733.42768,96138.51772,111508.2981,132064.8219,156596.6124,182122.8932
"NSFTV_621",2562.256654,3209.402805,4977.733804,5539.67889,8510.508091,10132.11222,11348.05515,13021.17382,16265.91915,20133.1708,24241.91849,28592.05656,38138.67768,46225.01772,56774.46475,65071.32192,75834.94575,90176.14323
"NSFTV_622",2443.173321,3127.902805,5155.483804,5985.67889,8680.591425,9822.362217,11402.97182,12639.00716,16165.58582,21068.6708,25550.91849,29845.97323,38666.67768,46543.18439,53886.04809,64202.07192,77098.11241,92459.47656
"NSFTV_623",3586.256654,4279.319472,7131.317138,9289.762223,13462.09142,17481.44555,21630.47182,26814.09049,32210.41915,40893.00413,52699.08516,65034.47323,82006.01102,98213.60105,117560.5481,141410.0719,167596.8624,193872.4766
"NSFTV_624",2164.256654,3070.319472,4445.650471,5053.262223,7966.424758,9218.612217,10714.63848,12149.42382,14661.75248,17722.00413,22482.00182,29250.97323,36729.84435,43933.68439,51409.54809,64013.40526,74518.19575,86270.3099
"NSFTV_625",2395.506654,3082.319472,4359.733804,5474.762223,7884.341425,9345.612217,10473.72182,12717.25716,16256.75248,19551.4208,23119.08516,29443.72323,38752.92768,46550.43439,54299.21475,66716.57192,79058.36241,93430.97656
"NSFTV_626",4493.839987,5667.902805,9756.150471,11485.17889,18001.42476,22429.69555,27626.80515,32755.67382,38973.75248,48152.00413,59898.91849,74132.30656,90410.17768,109831.5177,131512.2148,153163.0719,179195.6124,208164.6432
"NSFTV_627",2782.673321,3431.486139,5412.317138,7109.845556,9581.674758,11916.61222,14847.55515,16863.50716,20470.83582,26225.1708,33569.66849,41037.05656,51129.84435,63065.76772,73017.21475,89192.23859,104392.9457,123387.8099
"NSFTV_628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_629",3029.673321,4087.736139,6255.317138,7619.345556,11913.42476,14250.36222,17338.30515,21191.84049,24896.91915,29547.83747,37538.75182,47034.30656,56021.84435,68570.35105,83377.04809,96941.90526,110528.2791,124684.3099
"NSFTV_63",3020.673321,3427.236139,6255.900471,7568.262223,9920.174758,13030.94555,16177.72182,18030.42382,21693.33582,28005.1708,36570.66849,43984.38989,54782.26102,67976.10105,79528.21475,93694.23859,110542.5291,128989.7266
"NSFTV_630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_633",2569.506654,3362.902805,5469.483804,6742.512223,11343.09142,14290.36222,18112.13848,22152.84049,27215.91915,33552.50413,43268.91849,54397.47323,69505.17768,87548.18439,102968.7148,128007.0719,148556.6124,181765.9766
"NSFTV_634",2897.339987,3663.402805,5730.317138,6952.17889,11302.42476,14053.19555,17910.13848,21240.17382,26255.25248,33850.6708,42188.08516,52167.80656,68311.84435,85352.85105,100868.7148,127653.2386,147774.7791,174744.1432
"NSFTV_635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_64",3040.506654,3497.402805,5239.483804,6126.512223,8699.924758,10930.69555,12098.63848,13343.17382,15901.08582,20121.6708,24570.75182,29441.63989,37341.84435,43512.18439,50433.38142,60105.57192,71991.44575,83371.47656
"NSFTV_640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
