"NSFTV.ID","Rep","DayOfImaging","Exp","PSA"
"NSFTV_271","1","9","E1",19621
"NSFTV_271","1","10","E1",20337
"NSFTV_271","1","11","E1",22710
"NSFTV_271","1","12","E1",29437
"NSFTV_271","1","13","E1",33178
"NSFTV_271","1","14","E1",40087
"NSFTV_271","1","15","E1",43935
"NSFTV_271","2","7","E1",NA
"NSFTV_271","2","8","E1",NA
"NSFTV_271","2","9","E1",NA
"NSFTV_271","2","10","E1",NA
"NSFTV_271","2","11","E1",NA
"NSFTV_271","2","12","E1",NA
"NSFTV_271","2","13","E1",NA
"NSFTV_271","2","14","E1",NA
"NSFTV_271","2","15","E1",NA
"NSFTV_271","1","7","E2",15086
"NSFTV_271","1","8","E2",19906
"NSFTV_271","1","9","E2",25599
"NSFTV_271","1","10","E2",28155
"NSFTV_271","1","11","E2",30131
"NSFTV_271","1","12","E2",37127
"NSFTV_271","1","13","E2",48270
"NSFTV_271","1","14","E2",59196
"NSFTV_271","1","15","E2",74578
"NSFTV_271","2","7","E2",23970
"NSFTV_271","2","8","E2",31107
"NSFTV_271","2","9","E2",38006
"NSFTV_271","2","10","E2",36779
"NSFTV_271","2","11","E2",37052
"NSFTV_271","2","12","E2",46994
"NSFTV_271","2","13","E2",59054
"NSFTV_271","2","14","E2",67541
"NSFTV_271","2","15","E2",79056
"NSFTV_271","1","7","E3",17475
"NSFTV_271","1","8","E3",23296
"NSFTV_271","1","9","E3",24098
"NSFTV_271","1","10","E3",29107
"NSFTV_271","1","11","E3",40835
"NSFTV_271","1","12","E3",51833
"NSFTV_271","1","13","E3",57968
"NSFTV_271","1","14","E3",70009
"NSFTV_271","1","15","E3",94012
"NSFTV_271","2","7","E3",NA
"NSFTV_271","2","8","E3",NA
"NSFTV_271","2","9","E3",NA
"NSFTV_271","2","10","E3",NA
"NSFTV_271","2","11","E3",NA
"NSFTV_271","2","12","E3",NA
"NSFTV_271","2","13","E3",NA
"NSFTV_271","2","14","E3",NA
"NSFTV_271","2","15","E3",NA
"NSFTV_272","1","7","E1",9845
"NSFTV_272","1","8","E1",10695
"NSFTV_272","1","9","E1",12470
"NSFTV_272","1","10","E1",12509
"NSFTV_272","1","11","E1",17158
"NSFTV_272","1","12","E1",20293
"NSFTV_272","1","13","E1",25282
"NSFTV_272","1","14","E1",37404
"NSFTV_272","1","15","E1",42987
"NSFTV_272","2","7","E1",NA
"NSFTV_272","2","8","E1",NA
"NSFTV_272","2","9","E1",NA
"NSFTV_272","2","10","E1",NA
"NSFTV_272","2","11","E1",NA
"NSFTV_272","2","12","E1",NA
"NSFTV_272","2","13","E1",NA
"NSFTV_272","2","14","E1",NA
"NSFTV_272","2","15","E1",NA
"NSFTV_272","1","7","E2",22763
"NSFTV_272","1","8","E2",27388
"NSFTV_272","1","9","E2",33154
"NSFTV_272","1","10","E2",41924
"NSFTV_272","1","11","E2",54846
"NSFTV_272","1","12","E2",68704
"NSFTV_272","1","13","E2",82105
"NSFTV_272","1","14","E2",108390
"NSFTV_272","1","15","E2",142726
"NSFTV_272","2","7","E2",NA
"NSFTV_272","2","8","E2",NA
"NSFTV_272","2","9","E2",NA
"NSFTV_272","2","10","E2",NA
"NSFTV_272","2","11","E2",NA
"NSFTV_272","2","12","E2",NA
"NSFTV_272","2","13","E2",NA
"NSFTV_272","2","14","E2",NA
"NSFTV_272","2","15","E2",NA
"NSFTV_272","1","7","E3",17504
"NSFTV_272","1","8","E3",19792
"NSFTV_272","1","9","E3",26296
"NSFTV_272","1","10","E3",33035
"NSFTV_272","1","11","E3",38187
"NSFTV_272","1","12","E3",45926
"NSFTV_272","1","13","E3",59870
"NSFTV_272","1","14","E3",72397
"NSFTV_272","1","15","E3",84147
"NSFTV_272","2","7","E3",NA
"NSFTV_272","2","8","E3",NA
"NSFTV_272","2","9","E3",NA
"NSFTV_272","2","10","E3",NA
"NSFTV_272","2","11","E3",NA
"NSFTV_272","2","12","E3",NA
"NSFTV_272","2","13","E3",NA
"NSFTV_272","2","14","E3",NA
"NSFTV_272","2","15","E3",NA
"NSFTV_273","1","7","E1",8256
"NSFTV_273","1","8","E1",10075
"NSFTV_273","1","9","E1",10936
"NSFTV_273","1","10","E1",12587
"NSFTV_273","1","11","E1",15232
"NSFTV_273","1","12","E1",20438
"NSFTV_273","1","13","E1",26924
"NSFTV_273","1","14","E1",29639
"NSFTV_273","1","15","E1",33923
"NSFTV_273","2","7","E1",NA
"NSFTV_273","2","8","E1",NA
"NSFTV_273","2","9","E1",NA
"NSFTV_273","2","10","E1",NA
"NSFTV_273","2","11","E1",NA
"NSFTV_273","2","12","E1",NA
"NSFTV_273","2","13","E1",NA
"NSFTV_273","2","14","E1",NA
"NSFTV_273","2","15","E1",NA
"NSFTV_273","1","7","E2",13955
"NSFTV_273","1","8","E2",17998
"NSFTV_273","1","9","E2",20259
"NSFTV_273","1","10","E2",22670
"NSFTV_273","1","11","E2",29086
"NSFTV_273","1","12","E2",36692
"NSFTV_273","1","13","E2",44965
"NSFTV_273","1","14","E2",50462
"NSFTV_273","1","15","E2",62447
"NSFTV_273","2","7","E2",NA
"NSFTV_273","2","8","E2",NA
"NSFTV_273","2","9","E2",NA
"NSFTV_273","2","10","E2",NA
"NSFTV_273","2","11","E2",NA
"NSFTV_273","2","12","E2",NA
"NSFTV_273","2","13","E2",NA
"NSFTV_273","2","14","E2",NA
"NSFTV_273","2","15","E2",NA
"NSFTV_273","1","7","E3",NA
"NSFTV_273","1","8","E3",NA
"NSFTV_273","1","9","E3",NA
"NSFTV_273","1","10","E3",NA
"NSFTV_273","1","11","E3",NA
"NSFTV_273","1","12","E3",NA
"NSFTV_273","1","13","E3",NA
"NSFTV_273","1","14","E3",NA
"NSFTV_273","1","15","E3",NA
"NSFTV_273","2","7","E3",NA
"NSFTV_273","2","8","E3",NA
"NSFTV_273","2","9","E3",NA
"NSFTV_273","2","10","E3",NA
"NSFTV_273","2","11","E3",NA
"NSFTV_273","2","12","E3",NA
"NSFTV_273","2","13","E3",NA
"NSFTV_273","2","14","E3",NA
"NSFTV_273","2","15","E3",NA
"NSFTV_274","1","7","E1",8385
"NSFTV_274","1","8","E1",12422
"NSFTV_274","1","9","E1",13976
"NSFTV_274","1","10","E1",15694
"NSFTV_274","1","11","E1",17363
"NSFTV_274","1","12","E1",23947
"NSFTV_274","1","13","E1",28987
"NSFTV_274","1","14","E1",38096
"NSFTV_274","1","15","E1",40172
"NSFTV_274","2","7","E1",NA
"NSFTV_274","2","8","E1",NA
"NSFTV_274","2","9","E1",NA
"NSFTV_274","2","10","E1",NA
"NSFTV_274","2","11","E1",NA
"NSFTV_274","2","12","E1",NA
"NSFTV_274","2","13","E1",NA
"NSFTV_274","2","14","E1",NA
"NSFTV_274","2","15","E1",NA
"NSFTV_274","1","7","E2",19376
"NSFTV_274","1","8","E2",25215
"NSFTV_274","1","9","E2",29696
"NSFTV_274","1","10","E2",35110
"NSFTV_274","1","11","E2",40262
"NSFTV_274","1","12","E2",54048
"NSFTV_274","1","13","E2",66024
"NSFTV_274","1","14","E2",79442
"NSFTV_274","1","15","E2",95214
"NSFTV_274","2","7","E2",15144
"NSFTV_274","2","8","E2",18685
"NSFTV_274","2","9","E2",22711
"NSFTV_274","2","10","E2",27603
"NSFTV_274","2","11","E2",32082
"NSFTV_274","2","12","E2",37537
"NSFTV_274","2","13","E2",47021
"NSFTV_274","2","14","E2",59635
"NSFTV_274","2","15","E2",67891
"NSFTV_274","1","7","E3",18905
"NSFTV_274","1","8","E3",20948
"NSFTV_274","1","9","E3",21515
"NSFTV_274","1","10","E3",27526
"NSFTV_274","1","11","E3",34112
"NSFTV_274","1","12","E3",39266
"NSFTV_274","1","13","E3",50859
"NSFTV_274","1","14","E3",61865
"NSFTV_274","1","15","E3",69455
"NSFTV_274","2","7","E3",NA
"NSFTV_274","2","8","E3",NA
"NSFTV_274","2","9","E3",NA
"NSFTV_274","2","10","E3",NA
"NSFTV_274","2","11","E3",NA
"NSFTV_274","2","12","E3",NA
"NSFTV_274","2","13","E3",NA
"NSFTV_274","2","14","E3",NA
"NSFTV_274","2","15","E3",NA
"NSFTV_275","1","7","E1",9372
"NSFTV_275","1","8","E1",11374
"NSFTV_275","1","9","E1",12197
"NSFTV_275","1","10","E1",13219
"NSFTV_275","1","11","E1",19385
"NSFTV_275","1","12","E1",20445
"NSFTV_275","1","13","E1",28200
"NSFTV_275","1","14","E1",37887
"NSFTV_275","1","15","E1",41174
"NSFTV_275","2","7","E1",NA
"NSFTV_275","2","8","E1",NA
"NSFTV_275","2","9","E1",NA
"NSFTV_275","2","10","E1",NA
"NSFTV_275","2","11","E1",NA
"NSFTV_275","2","12","E1",NA
"NSFTV_275","2","13","E1",NA
"NSFTV_275","2","14","E1",NA
"NSFTV_275","2","15","E1",NA
"NSFTV_275","1","7","E2",14243
"NSFTV_275","1","8","E2",16875
"NSFTV_275","1","9","E2",21329
"NSFTV_275","1","10","E2",27710
"NSFTV_275","1","11","E2",34220
"NSFTV_275","1","12","E2",43892
"NSFTV_275","1","13","E2",52120
"NSFTV_275","1","14","E2",63278
"NSFTV_275","1","15","E2",81870
"NSFTV_275","2","7","E2",NA
"NSFTV_275","2","8","E2",NA
"NSFTV_275","2","9","E2",NA
"NSFTV_275","2","10","E2",NA
"NSFTV_275","2","11","E2",NA
"NSFTV_275","2","12","E2",NA
"NSFTV_275","2","13","E2",NA
"NSFTV_275","2","14","E2",NA
"NSFTV_275","2","15","E2",NA
"NSFTV_275","1","7","E3",16605
"NSFTV_275","1","8","E3",19857
"NSFTV_275","1","9","E3",23025
"NSFTV_275","1","10","E3",29184
"NSFTV_275","1","11","E3",38654
"NSFTV_275","1","12","E3",43859
"NSFTV_275","1","13","E3",52113
"NSFTV_275","1","14","E3",63858
"NSFTV_275","1","15","E3",77176
"NSFTV_275","2","7","E3",NA
"NSFTV_275","2","8","E3",NA
"NSFTV_275","2","9","E3",NA
"NSFTV_275","2","10","E3",NA
"NSFTV_275","2","11","E3",NA
"NSFTV_275","2","12","E3",NA
"NSFTV_275","2","13","E3",NA
"NSFTV_275","2","14","E3",NA
"NSFTV_275","2","15","E3",NA
"NSFTV_277","1","7","E1",5664
"NSFTV_277","1","8","E1",7083
"NSFTV_277","1","9","E1",9435
"NSFTV_277","1","10","E1",9957
"NSFTV_277","1","11","E1",12156
"NSFTV_277","1","12","E1",14908
"NSFTV_277","1","13","E1",17939
"NSFTV_277","1","14","E1",19860
"NSFTV_277","1","15","E1",20105
"NSFTV_277","2","7","E1",NA
"NSFTV_277","2","8","E1",NA
"NSFTV_277","2","9","E1",NA
"NSFTV_277","2","10","E1",NA
"NSFTV_277","2","11","E1",NA
"NSFTV_277","2","12","E1",NA
"NSFTV_277","2","13","E1",NA
"NSFTV_277","2","14","E1",NA
"NSFTV_277","2","15","E1",NA
"NSFTV_277","1","7","E2",14712
"NSFTV_277","1","8","E2",18295
"NSFTV_277","1","9","E2",20293
"NSFTV_277","1","10","E2",26337
"NSFTV_277","1","11","E2",33840
"NSFTV_277","1","12","E2",38580
"NSFTV_277","1","13","E2",48397
"NSFTV_277","1","14","E2",60873
"NSFTV_277","1","15","E2",77781
"NSFTV_277","2","7","E2",NA
"NSFTV_277","2","8","E2",NA
"NSFTV_277","2","9","E2",NA
"NSFTV_277","2","10","E2",NA
"NSFTV_277","2","11","E2",NA
"NSFTV_277","2","12","E2",NA
"NSFTV_277","2","13","E2",NA
"NSFTV_277","2","14","E2",NA
"NSFTV_277","2","15","E2",NA
"NSFTV_277","1","7","E3",21597
"NSFTV_277","1","8","E3",25627
"NSFTV_277","1","9","E3",27293
"NSFTV_277","1","10","E3",31696
"NSFTV_277","1","11","E3",38299
"NSFTV_277","1","12","E3",49118
"NSFTV_277","1","13","E3",56199
"NSFTV_277","1","14","E3",66650
"NSFTV_277","1","15","E3",85337
"NSFTV_277","2","7","E3",NA
"NSFTV_277","2","8","E3",NA
"NSFTV_277","2","9","E3",NA
"NSFTV_277","2","10","E3",NA
"NSFTV_277","2","11","E3",NA
"NSFTV_277","2","12","E3",NA
"NSFTV_277","2","13","E3",NA
"NSFTV_277","2","14","E3",NA
"NSFTV_277","2","15","E3",NA
"NSFTV_278","1","7","E1",4362
"NSFTV_278","1","8","E1",5625
"NSFTV_278","1","9","E1",6496
"NSFTV_278","1","10","E1",6566
"NSFTV_278","1","11","E1",8199
"NSFTV_278","1","12","E1",10258
"NSFTV_278","1","13","E1",13825
"NSFTV_278","1","14","E1",16239
"NSFTV_278","1","15","E1",17563
"NSFTV_278","2","7","E1",NA
"NSFTV_278","2","8","E1",NA
"NSFTV_278","2","9","E1",NA
"NSFTV_278","2","10","E1",NA
"NSFTV_278","2","11","E1",NA
"NSFTV_278","2","12","E1",NA
"NSFTV_278","2","13","E1",NA
"NSFTV_278","2","14","E1",NA
"NSFTV_278","2","15","E1",NA
"NSFTV_278","1","7","E2",11784
"NSFTV_278","1","8","E2",13830
"NSFTV_278","1","9","E2",18967
"NSFTV_278","1","10","E2",22482
"NSFTV_278","1","11","E2",25616
"NSFTV_278","1","12","E2",31223
"NSFTV_278","1","13","E2",36387
"NSFTV_278","1","14","E2",41373
"NSFTV_278","1","15","E2",44979
"NSFTV_278","2","7","E2",10864
"NSFTV_278","2","8","E2",13452
"NSFTV_278","2","9","E2",18102
"NSFTV_278","2","10","E2",22701
"NSFTV_278","2","11","E2",23749
"NSFTV_278","2","12","E2",28734
"NSFTV_278","2","13","E2",35018
"NSFTV_278","2","14","E2",38106
"NSFTV_278","2","15","E2",39163
"NSFTV_278","1","7","E3",8478
"NSFTV_278","1","8","E3",10417
"NSFTV_278","1","9","E3",11437
"NSFTV_278","1","10","E3",13865
"NSFTV_278","1","11","E3",15990
"NSFTV_278","1","12","E3",19968
"NSFTV_278","1","13","E3",26041
"NSFTV_278","1","14","E3",34907
"NSFTV_278","1","15","E3",39355
"NSFTV_278","2","7","E3",NA
"NSFTV_278","2","8","E3",NA
"NSFTV_278","2","9","E3",NA
"NSFTV_278","2","10","E3",NA
"NSFTV_278","2","11","E3",NA
"NSFTV_278","2","12","E3",NA
"NSFTV_278","2","13","E3",NA
"NSFTV_278","2","14","E3",NA
"NSFTV_278","2","15","E3",NA
"NSFTV_279","1","7","E1",5831
"NSFTV_279","1","8","E1",8925
"NSFTV_279","1","9","E1",9931
"NSFTV_279","1","10","E1",11808
"NSFTV_279","1","11","E1",13069
"NSFTV_279","1","12","E1",13992
"NSFTV_279","1","13","E1",17929
"NSFTV_279","1","14","E1",21794
"NSFTV_279","1","15","E1",25788
"NSFTV_279","2","7","E1",NA
"NSFTV_279","2","8","E1",NA
"NSFTV_279","2","9","E1",NA
"NSFTV_279","2","10","E1",NA
"NSFTV_279","2","11","E1",NA
"NSFTV_279","2","12","E1",NA
"NSFTV_279","2","13","E1",NA
"NSFTV_279","2","14","E1",NA
"NSFTV_279","2","15","E1",NA
"NSFTV_279","1","7","E2",18429
"NSFTV_279","1","8","E2",23296
"NSFTV_279","1","9","E2",30106
"NSFTV_279","1","10","E2",35001
"NSFTV_279","1","11","E2",46132
"NSFTV_279","1","12","E2",61043
"NSFTV_279","1","13","E2",70983
"NSFTV_279","1","14","E2",88246
"NSFTV_279","1","15","E2",107149
"NSFTV_279","2","7","E2",NA
"NSFTV_279","2","8","E2",NA
"NSFTV_279","2","9","E2",NA
"NSFTV_279","2","10","E2",NA
"NSFTV_279","2","11","E2",NA
"NSFTV_279","2","12","E2",NA
"NSFTV_279","2","13","E2",NA
"NSFTV_279","2","14","E2",NA
"NSFTV_279","2","15","E2",NA
"NSFTV_279","1","7","E3",23101
"NSFTV_279","1","8","E3",28122
"NSFTV_279","1","9","E3",31448
"NSFTV_279","1","10","E3",38864
"NSFTV_279","1","11","E3",49429
"NSFTV_279","1","12","E3",59939
"NSFTV_279","1","13","E3",68904
"NSFTV_279","1","14","E3",83085
"NSFTV_279","1","15","E3",99059
"NSFTV_279","2","7","E3",NA
"NSFTV_279","2","8","E3",NA
"NSFTV_279","2","9","E3",NA
"NSFTV_279","2","10","E3",NA
"NSFTV_279","2","11","E3",NA
"NSFTV_279","2","12","E3",NA
"NSFTV_279","2","13","E3",NA
"NSFTV_279","2","14","E3",NA
"NSFTV_279","2","15","E3",NA
"NSFTV_280","1","7","E1",7060
"NSFTV_280","1","8","E1",9001
"NSFTV_280","1","9","E1",9446
"NSFTV_280","1","10","E1",10928
"NSFTV_280","1","11","E1",14316
"NSFTV_280","1","12","E1",16412
"NSFTV_280","1","13","E1",17950
"NSFTV_280","1","14","E1",23581
"NSFTV_280","1","15","E1",26061
"NSFTV_280","2","7","E1",6424
"NSFTV_280","2","8","E1",8136
"NSFTV_280","2","9","E1",9265
"NSFTV_280","2","10","E1",9640
"NSFTV_280","2","11","E1",13112
"NSFTV_280","2","12","E1",16265
"NSFTV_280","2","13","E1",20164
"NSFTV_280","2","14","E1",28203
"NSFTV_280","2","15","E1",32444
"NSFTV_280","1","7","E2",11553
"NSFTV_280","1","8","E2",15295
"NSFTV_280","1","9","E2",17180
"NSFTV_280","1","10","E2",19100
"NSFTV_280","1","11","E2",24654
"NSFTV_280","1","12","E2",31310
"NSFTV_280","1","13","E2",37361
"NSFTV_280","1","14","E2",47119
"NSFTV_280","1","15","E2",60241
"NSFTV_280","2","7","E2",NA
"NSFTV_280","2","8","E2",NA
"NSFTV_280","2","9","E2",NA
"NSFTV_280","2","10","E2",NA
"NSFTV_280","2","11","E2",NA
"NSFTV_280","2","12","E2",NA
"NSFTV_280","2","13","E2",NA
"NSFTV_280","2","14","E2",NA
"NSFTV_280","2","15","E2",NA
"NSFTV_280","1","7","E3",17406
"NSFTV_280","1","8","E3",19280
"NSFTV_280","1","9","E3",21858
"NSFTV_280","1","10","E3",24676
"NSFTV_280","1","11","E3",31799
"NSFTV_280","1","12","E3",37551
"NSFTV_280","1","13","E3",43679
"NSFTV_280","1","14","E3",53668
"NSFTV_280","1","15","E3",68295
"NSFTV_280","2","7","E3",NA
"NSFTV_280","2","8","E3",NA
"NSFTV_280","2","9","E3",NA
"NSFTV_280","2","10","E3",NA
"NSFTV_280","2","11","E3",NA
"NSFTV_280","2","12","E3",NA
"NSFTV_280","2","13","E3",NA
"NSFTV_280","2","14","E3",NA
"NSFTV_280","2","15","E3",NA
"NSFTV_281","1","7","E1",10874
"NSFTV_281","1","8","E1",11459
"NSFTV_281","1","9","E1",13742
"NSFTV_281","1","10","E1",18325
"NSFTV_281","1","11","E1",22432
"NSFTV_281","1","12","E1",26608
"NSFTV_281","1","13","E1",31930
"NSFTV_281","1","14","E1",44291
"NSFTV_281","1","15","E1",50366
"NSFTV_281","2","7","E1",NA
"NSFTV_281","2","8","E1",NA
"NSFTV_281","2","9","E1",NA
"NSFTV_281","2","10","E1",NA
"NSFTV_281","2","11","E1",NA
"NSFTV_281","2","12","E1",NA
"NSFTV_281","2","13","E1",NA
"NSFTV_281","2","14","E1",NA
"NSFTV_281","2","15","E1",NA
"NSFTV_281","1","7","E2",18733
"NSFTV_281","1","8","E2",24308
"NSFTV_281","1","9","E2",29943
"NSFTV_281","1","10","E2",33762
"NSFTV_281","1","11","E2",42239
"NSFTV_281","1","12","E2",55080
"NSFTV_281","1","13","E2",66632
"NSFTV_281","1","14","E2",81465
"NSFTV_281","1","15","E2",107740
"NSFTV_281","2","7","E2",NA
"NSFTV_281","2","8","E2",NA
"NSFTV_281","2","9","E2",NA
"NSFTV_281","2","10","E2",NA
"NSFTV_281","2","11","E2",NA
"NSFTV_281","2","12","E2",NA
"NSFTV_281","2","13","E2",NA
"NSFTV_281","2","14","E2",NA
"NSFTV_281","2","15","E2",NA
"NSFTV_281","1","7","E3",16479
"NSFTV_281","1","8","E3",19621
"NSFTV_281","1","9","E3",22955
"NSFTV_281","1","10","E3",27151
"NSFTV_281","1","11","E3",33240
"NSFTV_281","1","12","E3",42642
"NSFTV_281","1","13","E3",49053
"NSFTV_281","1","14","E3",55353
"NSFTV_281","1","15","E3",71315
"NSFTV_281","2","7","E3",NA
"NSFTV_281","2","8","E3",NA
"NSFTV_281","2","9","E3",NA
"NSFTV_281","2","10","E3",NA
"NSFTV_281","2","11","E3",NA
"NSFTV_281","2","12","E3",NA
"NSFTV_281","2","13","E3",NA
"NSFTV_281","2","14","E3",NA
"NSFTV_281","2","15","E3",NA
"NSFTV_282","1","7","E1",6533
"NSFTV_282","1","8","E1",8964
"NSFTV_282","1","9","E1",9941
"NSFTV_282","1","10","E1",9867
"NSFTV_282","1","11","E1",11317
"NSFTV_282","1","12","E1",13493
"NSFTV_282","1","13","E1",18756
"NSFTV_282","1","14","E1",21781
"NSFTV_282","1","15","E1",25628
"NSFTV_282","2","7","E1",5937
"NSFTV_282","2","8","E1",7776
"NSFTV_282","2","9","E1",9678
"NSFTV_282","2","10","E1",11049
"NSFTV_282","2","11","E1",12544
"NSFTV_282","2","12","E1",15649
"NSFTV_282","2","13","E1",19696
"NSFTV_282","2","14","E1",23344
"NSFTV_282","2","15","E1",24271
"NSFTV_282","1","7","E2",10447
"NSFTV_282","1","8","E2",11063
"NSFTV_282","1","9","E2",13055
"NSFTV_282","1","10","E2",16017
"NSFTV_282","1","11","E2",19937
"NSFTV_282","1","12","E2",26803
"NSFTV_282","1","13","E2",34740
"NSFTV_282","1","14","E2",41445
"NSFTV_282","1","15","E2",52418
"NSFTV_282","2","7","E2",NA
"NSFTV_282","2","8","E2",NA
"NSFTV_282","2","9","E2",NA
"NSFTV_282","2","10","E2",NA
"NSFTV_282","2","11","E2",NA
"NSFTV_282","2","12","E2",NA
"NSFTV_282","2","13","E2",NA
"NSFTV_282","2","14","E2",NA
"NSFTV_282","2","15","E2",NA
"NSFTV_282","1","7","E3",10340
"NSFTV_282","1","8","E3",12040
"NSFTV_282","1","9","E3",13070
"NSFTV_282","1","10","E3",16010
"NSFTV_282","1","11","E3",19379
"NSFTV_282","1","12","E3",26057
"NSFTV_282","1","13","E3",31313
"NSFTV_282","1","14","E3",35265
"NSFTV_282","1","15","E3",43260
"NSFTV_282","2","7","E3",NA
"NSFTV_282","2","8","E3",NA
"NSFTV_282","2","9","E3",NA
"NSFTV_282","2","10","E3",NA
"NSFTV_282","2","11","E3",NA
"NSFTV_282","2","12","E3",NA
"NSFTV_282","2","13","E3",NA
"NSFTV_282","2","14","E3",NA
"NSFTV_282","2","15","E3",NA
"NSFTV_283","1","7","E1",9099
"NSFTV_283","1","8","E1",9777
"NSFTV_283","1","9","E1",11340
"NSFTV_283","1","10","E1",14056
"NSFTV_283","1","11","E1",19026
"NSFTV_283","1","12","E1",26470
"NSFTV_283","1","13","E1",33441
"NSFTV_283","1","14","E1",41743
"NSFTV_283","1","15","E1",50543
"NSFTV_283","2","7","E1",NA
"NSFTV_283","2","8","E1",NA
"NSFTV_283","2","9","E1",NA
"NSFTV_283","2","10","E1",NA
"NSFTV_283","2","11","E1",NA
"NSFTV_283","2","12","E1",NA
"NSFTV_283","2","13","E1",NA
"NSFTV_283","2","14","E1",NA
"NSFTV_283","2","15","E1",NA
"NSFTV_283","1","7","E2",13626
"NSFTV_283","1","8","E2",18250
"NSFTV_283","1","9","E2",21613
"NSFTV_283","1","10","E2",24641
"NSFTV_283","1","11","E2",30099
"NSFTV_283","1","12","E2",36750
"NSFTV_283","1","13","E2",39640
"NSFTV_283","1","14","E2",49794
"NSFTV_283","1","15","E2",66592
"NSFTV_283","2","7","E2",NA
"NSFTV_283","2","8","E2",NA
"NSFTV_283","2","9","E2",NA
"NSFTV_283","2","10","E2",NA
"NSFTV_283","2","11","E2",NA
"NSFTV_283","2","12","E2",NA
"NSFTV_283","2","13","E2",NA
"NSFTV_283","2","14","E2",NA
"NSFTV_283","2","15","E2",NA
"NSFTV_283","1","7","E3",12260
"NSFTV_283","1","8","E3",14169
"NSFTV_283","1","9","E3",16235
"NSFTV_283","1","10","E3",20008
"NSFTV_283","1","11","E3",24317
"NSFTV_283","1","12","E3",29069
"NSFTV_283","1","13","E3",32808
"NSFTV_283","1","14","E3",37984
"NSFTV_283","1","15","E3",44216
"NSFTV_283","2","7","E3",NA
"NSFTV_283","2","8","E3",NA
"NSFTV_283","2","9","E3",NA
"NSFTV_283","2","10","E3",NA
"NSFTV_283","2","11","E3",NA
"NSFTV_283","2","12","E3",NA
"NSFTV_283","2","13","E3",NA
"NSFTV_283","2","14","E3",NA
"NSFTV_283","2","15","E3",NA
"NSFTV_284","1","7","E1",13672
"NSFTV_284","1","8","E1",16763
"NSFTV_284","1","9","E1",17803
"NSFTV_284","1","10","E1",19810
"NSFTV_284","1","11","E1",26309
"NSFTV_284","1","12","E1",35509
"NSFTV_284","1","13","E1",45570
"NSFTV_284","1","14","E1",56907
"NSFTV_284","1","15","E1",64002
"NSFTV_284","2","7","E1",NA
"NSFTV_284","2","8","E1",NA
"NSFTV_284","2","9","E1",NA
"NSFTV_284","2","10","E1",NA
"NSFTV_284","2","11","E1",NA
"NSFTV_284","2","12","E1",NA
"NSFTV_284","2","13","E1",NA
"NSFTV_284","2","14","E1",NA
"NSFTV_284","2","15","E1",NA
"NSFTV_284","1","7","E2",21505
"NSFTV_284","1","8","E2",26882
"NSFTV_284","1","9","E2",33759
"NSFTV_284","1","10","E2",40051
"NSFTV_284","1","11","E2",50746
"NSFTV_284","1","12","E2",67582
"NSFTV_284","1","13","E2",88279
"NSFTV_284","1","14","E2",110164
"NSFTV_284","1","15","E2",139501
"NSFTV_284","2","7","E2",NA
"NSFTV_284","2","8","E2",NA
"NSFTV_284","2","9","E2",NA
"NSFTV_284","2","10","E2",NA
"NSFTV_284","2","11","E2",NA
"NSFTV_284","2","12","E2",NA
"NSFTV_284","2","13","E2",NA
"NSFTV_284","2","14","E2",NA
"NSFTV_284","2","15","E2",NA
"NSFTV_284","1","7","E3",29713
"NSFTV_284","1","8","E3",38684
"NSFTV_284","1","9","E3",44237
"NSFTV_284","1","10","E3",54855
"NSFTV_284","1","11","E3",70222
"NSFTV_284","1","12","E3",86829
"NSFTV_284","1","13","E3",110276
"NSFTV_284","1","14","E3",132442
"NSFTV_284","1","15","E3",163169
"NSFTV_284","2","7","E3",NA
"NSFTV_284","2","8","E3",NA
"NSFTV_284","2","9","E3",NA
"NSFTV_284","2","10","E3",NA
"NSFTV_284","2","11","E3",NA
"NSFTV_284","2","12","E3",NA
"NSFTV_284","2","13","E3",NA
"NSFTV_284","2","14","E3",NA
"NSFTV_284","2","15","E3",NA
"NSFTV_285","1","7","E1",6754
"NSFTV_285","1","8","E1",7632
"NSFTV_285","1","9","E1",9057
"NSFTV_285","1","10","E1",9042
"NSFTV_285","1","11","E1",12686
"NSFTV_285","1","12","E1",15462
"NSFTV_285","1","13","E1",19314
"NSFTV_285","1","14","E1",26080
"NSFTV_285","1","15","E1",27780
"NSFTV_285","2","7","E1",NA
"NSFTV_285","2","8","E1",NA
"NSFTV_285","2","9","E1",NA
"NSFTV_285","2","10","E1",NA
"NSFTV_285","2","11","E1",NA
"NSFTV_285","2","12","E1",NA
"NSFTV_285","2","13","E1",NA
"NSFTV_285","2","14","E1",NA
"NSFTV_285","2","15","E1",NA
"NSFTV_285","1","7","E2",14843
"NSFTV_285","1","8","E2",16603
"NSFTV_285","1","9","E2",20638
"NSFTV_285","1","10","E2",25944
"NSFTV_285","1","11","E2",33818
"NSFTV_285","1","12","E2",37780
"NSFTV_285","1","13","E2",52238
"NSFTV_285","1","14","E2",63044
"NSFTV_285","1","15","E2",83719
"NSFTV_285","2","7","E2",NA
"NSFTV_285","2","8","E2",NA
"NSFTV_285","2","9","E2",NA
"NSFTV_285","2","10","E2",NA
"NSFTV_285","2","11","E2",NA
"NSFTV_285","2","12","E2",NA
"NSFTV_285","2","13","E2",NA
"NSFTV_285","2","14","E2",NA
