"Exp","Treatment","Rep","DayOfImaging","PSA","NSFTV.ID"
"E2","Control",1,14,246319,"NSFTV_75"
"E2","Control",1,15,283952,"NSFTV_75"
"E2","Stress",1,15,248886,"NSFTV_75"
"E2","Control",1,16,316848,"NSFTV_75"
"E2","Stress",1,16,276068,"NSFTV_75"
"E2","Control",1,17,340568,"NSFTV_75"
"E2","Stress",1,17,321955,"NSFTV_75"
"E2","Control",1,18,369974,"NSFTV_75"
"E2","Stress",1,18,351702,"NSFTV_75"
"E2","Stress",1,19,365702,"NSFTV_75"
"E2","Control",1,19,414914,"NSFTV_75"
"E2","Stress",1,20,370218,"NSFTV_75"
"E2","Control",1,20,453046,"NSFTV_75"
"E2","Stress",1,21,404905,"NSFTV_75"
"E2","Control",1,21,494097,"NSFTV_75"
"E3","Stress",1,0,29763,"NSFTV_75"
"E3","Control",1,0,29834,"NSFTV_75"
"E3","Stress",1,2,39480,"NSFTV_75"
"E3","Control",1,2,38617,"NSFTV_75"
"E3","Stress",1,3,50021,"NSFTV_75"
"E3","Control",1,3,46231,"NSFTV_75"
"E3","Stress",1,5,59160,"NSFTV_75"
"E3","Control",1,5,68166,"NSFTV_75"
"E3","Stress",1,6,62953,"NSFTV_75"
"E3","Control",1,6,73742,"NSFTV_75"
"E3","Stress",1,7,65824,"NSFTV_75"
"E3","Control",1,7,78207,"NSFTV_75"
"E3","Control",1,8,92021,"NSFTV_75"
"E3","Stress",1,8,69237,"NSFTV_75"
"E3","Control",1,9,101502,"NSFTV_75"
"E3","Stress",1,9,81748,"NSFTV_75"
"E3","Stress",1,10,92520,"NSFTV_75"
"E3","Control",1,10,109379,"NSFTV_75"
"E3","Control",1,12,145419,"NSFTV_75"
"E3","Stress",1,12,102493,"NSFTV_75"
"E3","Stress",1,13,107417,"NSFTV_75"
"E3","Control",1,13,156779,"NSFTV_75"
"E3","Control",1,14,168134,"NSFTV_75"
"E3","Stress",1,14,111592,"NSFTV_75"
"E3","Stress",1,15,122286,"NSFTV_75"
"E3","Control",1,15,179411,"NSFTV_75"
"E3","Stress",1,16,137862,"NSFTV_75"
"E3","Control",1,16,188112,"NSFTV_75"
"E3","Stress",1,17,152367,"NSFTV_75"
"E3","Control",1,17,207163,"NSFTV_75"
"E3","Stress",1,18,161291,"NSFTV_75"
"E3","Control",1,18,237971,"NSFTV_75"
"E3","Stress",1,19,173582,"NSFTV_75"
"E3","Control",1,19,261289,"NSFTV_75"
"E3","Stress",1,20,197462,"NSFTV_75"
"E3","Control",1,20,289682,"NSFTV_75"
"E3","Stress",1,21,213918,"NSFTV_75"
"E3","Control",1,21,318459,"NSFTV_75"
"E3","Control",2,0,30074,"NSFTV_75"
"E3","Stress",2,0,32267,"NSFTV_75"
"E3","Control",2,2,44746,"NSFTV_75"
"E3","Stress",2,2,41112,"NSFTV_75"
"E3","Stress",2,3,51105,"NSFTV_75"
"E3","Control",2,3,55937,"NSFTV_75"
"E3","Stress",2,5,74788,"NSFTV_75"
"E3","Control",2,5,65660,"NSFTV_75"
"E3","Stress",2,6,79049,"NSFTV_75"
"E3","Control",2,6,74569,"NSFTV_75"
"E3","Stress",2,7,82121,"NSFTV_75"
"E3","Control",2,7,85945,"NSFTV_75"
"E3","Control",2,8,101210,"NSFTV_75"
"E3","Stress",2,8,88348,"NSFTV_75"
"E3","Control",2,9,112028,"NSFTV_75"
"E3","Stress",2,9,108422,"NSFTV_75"
"E3","Control",2,10,122120,"NSFTV_75"
"E3","Stress",2,10,125894,"NSFTV_75"
"E3","Control",2,11,126632,"NSFTV_75"
"E3","Stress",2,11,130739,"NSFTV_75"
"E3","Control",2,12,146321,"NSFTV_75"
"E3","Stress",2,12,139599,"NSFTV_75"
"E3","Stress",2,13,140253,"NSFTV_75"
"E3","Control",2,13,159071,"NSFTV_75"
"E3","Stress",2,14,136833,"NSFTV_75"
"E3","Control",2,14,178236,"NSFTV_75"
"E3","Control",2,15,195918,"NSFTV_75"
"E3","Stress",2,15,154603,"NSFTV_75"
"E3","Stress",2,16,169644,"NSFTV_75"
"E3","Control",2,16,208962,"NSFTV_75"
"E3","Control",2,17,236728,"NSFTV_75"
"E3","Stress",2,17,176084,"NSFTV_75"
"E3","Stress",2,18,192014,"NSFTV_75"
"E3","Control",2,18,277403,"NSFTV_75"
"E3","Control",2,19,303729,"NSFTV_75"
"E3","Stress",2,19,207947,"NSFTV_75"
"E3","Stress",2,20,215151,"NSFTV_75"
"E3","Control",2,20,375432,"NSFTV_75"
"E3","Control",2,21,446888,"NSFTV_75"
"E3","Stress",2,21,233608,"NSFTV_75"
"E1","Stress",1,0,23903,"NSFTV_76"
"E1","Control",1,0,42489,"NSFTV_76"
"E1","Control",1,2,64753,"NSFTV_76"
"E1","Stress",1,2,37467,"NSFTV_76"
"E1","Control",1,3,78616,"NSFTV_76"
"E1","Stress",1,3,46453,"NSFTV_76"
"E1","Control",1,5,105561,"NSFTV_76"
"E1","Stress",1,5,67265,"NSFTV_76"
"E1","Control",1,6,134353,"NSFTV_76"
"E1","Stress",1,6,78072,"NSFTV_76"
"E1","Control",1,7,165168,"NSFTV_76"
"E1","Stress",1,7,94286,"NSFTV_76"
"E1","Control",1,8,200517,"NSFTV_76"
"E1","Stress",1,8,108056,"NSFTV_76"
"E1","Control",1,9,233967,"NSFTV_76"
"E1","Stress",1,9,126600,"NSFTV_76"
"E1","Control",1,10,270977,"NSFTV_76"
"E1","Stress",1,10,140653,"NSFTV_76"
"E1","Control",1,11,308980,"NSFTV_76"
"E1","Stress",1,11,154220,"NSFTV_76"
"E1","Control",1,12,355998,"NSFTV_76"
"E1","Stress",1,12,169383,"NSFTV_76"
"E1","Control",1,13,427277,"NSFTV_76"
"E1","Stress",1,13,199155,"NSFTV_76"
"E1","Control",1,14,477752,"NSFTV_76"
"E1","Stress",1,14,220107,"NSFTV_76"
"E1","Control",1,15,553730,"NSFTV_76"
"E1","Stress",1,15,246516,"NSFTV_76"
"E1","Stress",1,16,276469,"NSFTV_76"
"E1","Control",1,16,626446,"NSFTV_76"
"E1","Control",1,17,704054,"NSFTV_76"
"E1","Stress",1,17,302657,"NSFTV_76"
"E1","Control",1,18,766560,"NSFTV_76"
"E1","Stress",1,18,328494,"NSFTV_76"
"E1","Control",1,19,820441,"NSFTV_76"
"E1","Stress",1,19,351158,"NSFTV_76"
"E1","Control",1,20,826712,"NSFTV_76"
"E1","Stress",1,20,379807,"NSFTV_76"
"E2","Control",1,0,64599,"NSFTV_76"
"E2","Stress",1,0,52282,"NSFTV_76"
"E2","Control",1,2,87046,"NSFTV_76"
"E2","Stress",1,2,68015,"NSFTV_76"
"E2","Control",1,3,99655,"NSFTV_76"
"E2","Stress",1,3,82795,"NSFTV_76"
"E2","Control",1,5,139386,"NSFTV_76"
"E2","Stress",1,5,116374,"NSFTV_76"
"E2","Control",1,6,165764,"NSFTV_76"
"E2","Stress",1,6,131035,"NSFTV_76"
"E2","Stress",1,7,147709,"NSFTV_76"
"E2","Control",1,7,194114,"NSFTV_76"
"E2","Stress",1,8,163283,"NSFTV_76"
"E2","Control",1,8,222722,"NSFTV_76"
"E2","Stress",1,9,180489,"NSFTV_76"
"E2","Control",1,9,257252,"NSFTV_76"
"E2","Stress",1,10,199587,"NSFTV_76"
"E2","Control",1,10,285328,"NSFTV_76"
"E2","Stress",1,11,219315,"NSFTV_76"
"E2","Control",1,11,342763,"NSFTV_76"
"E2","Stress",1,12,226682,"NSFTV_76"
"E2","Control",1,12,378733,"NSFTV_76"
"E2","Control",1,13,434281,"NSFTV_76"
"E2","Stress",1,13,263428,"NSFTV_76"
"E2","Stress",1,14,282447,"NSFTV_76"
"E2","Control",1,14,468789,"NSFTV_76"
"E2","Stress",1,15,296664,"NSFTV_76"
"E2","Control",1,15,511744,"NSFTV_76"
"E2","Control",1,16,572722,"NSFTV_76"
"E2","Stress",1,16,322306,"NSFTV_76"
"E2","Control",1,17,620397,"NSFTV_76"
"E2","Stress",1,17,342707,"NSFTV_76"
"E2","Control",1,18,575979,"NSFTV_76"
"E2","Stress",1,18,326588,"NSFTV_76"
"E2","Control",1,19,659376,"NSFTV_76"
"E2","Stress",1,19,320572,"NSFTV_76"
"E2","Control",1,20,649936,"NSFTV_76"
"E2","Stress",1,20,347079,"NSFTV_76"
"E2","Control",1,21,610967,"NSFTV_76"
"E2","Stress",1,21,340101,"NSFTV_76"
"E3","Control",1,0,34808,"NSFTV_76"
"E3","Stress",1,0,30455,"NSFTV_76"
"E3","Control",1,2,54041,"NSFTV_76"
"E3","Stress",1,2,45067,"NSFTV_76"
"E3","Control",1,3,63734,"NSFTV_76"
"E3","Stress",1,3,54486,"NSFTV_76"
"E3","Control",1,5,88326,"NSFTV_76"
"E3","Stress",1,5,73016,"NSFTV_76"
"E3","Control",1,6,99343,"NSFTV_76"
"E3","Stress",1,6,78194,"NSFTV_76"
"E3","Control",1,7,114616,"NSFTV_76"
"E3","Stress",1,7,84945,"NSFTV_76"
"E3","Stress",1,8,93050,"NSFTV_76"
"E3","Control",1,8,128673,"NSFTV_76"
"E3","Control",1,9,144874,"NSFTV_76"
"E3","Stress",1,9,106272,"NSFTV_76"
"E3","Control",1,10,162043,"NSFTV_76"
"E3","Stress",1,10,116747,"NSFTV_76"
"E3","Stress",1,12,137995,"NSFTV_76"
"E3","Control",1,12,220392,"NSFTV_76"
"E3","Stress",1,13,144576,"NSFTV_76"
"E3","Control",1,13,238166,"NSFTV_76"
"E3","Stress",1,14,147561,"NSFTV_76"
"E3","Control",1,14,254462,"NSFTV_76"
"E3","Stress",1,15,157871,"NSFTV_76"
"E3","Control",1,15,279919,"NSFTV_76"
"E3","Control",1,16,317909,"NSFTV_76"
"E3","Stress",1,16,174712,"NSFTV_76"
"E3","Control",1,17,369065,"NSFTV_76"
"E3","Stress",1,17,183984,"NSFTV_76"
"E3","Stress",1,18,203607,"NSFTV_76"
"E3","Control",1,18,419743,"NSFTV_76"
"E3","Stress",1,19,229069,"NSFTV_76"
"E3","Control",1,19,461235,"NSFTV_76"
"E3","Stress",1,20,244023,"NSFTV_76"
"E3","Control",1,20,527752,"NSFTV_76"
"E3","Control",1,21,592660,"NSFTV_76"
"E3","Stress",1,21,256962,"NSFTV_76"
"E3","Control",2,0,51950,"NSFTV_76"
"E3","Stress",2,0,46439,"NSFTV_76"
"E3","Stress",2,2,74226,"NSFTV_76"
"E3","Control",2,2,78998,"NSFTV_76"
"E3","Control",2,3,94351,"NSFTV_76"
"E3","Stress",2,3,90618,"NSFTV_76"
"E3","Control",2,5,121385,"NSFTV_76"
"E3","Stress",2,5,112831,"NSFTV_76"
"E3","Control",2,6,139157,"NSFTV_76"
"E3","Stress",2,6,123463,"NSFTV_76"
"E3","Stress",2,7,132671,"NSFTV_76"
"E3","Control",2,7,154402,"NSFTV_76"
"E3","Control",2,8,173487,"NSFTV_76"
"E3","Stress",2,8,144437,"NSFTV_76"
"E3","Control",2,9,202769,"NSFTV_76"
"E3","Stress",2,9,158197,"NSFTV_76"
"E3","Control",2,10,232081,"NSFTV_76"
"E3","Stress",2,10,176516,"NSFTV_76"
"E3","Control",2,11,253092,"NSFTV_76"
"E3","Stress",2,11,187885,"NSFTV_76"
"E3","Stress",2,12,194564,"NSFTV_76"
"E3","Control",2,12,278642,"NSFTV_76"
"E3","Control",2,13,289942,"NSFTV_76"
"E3","Stress",2,13,199832,"NSFTV_76"
"E3","Control",2,14,301728,"NSFTV_76"
"E3","Stress",2,14,198048,"NSFTV_76"
"E3","Control",2,15,343285,"NSFTV_76"
"E3","Stress",2,15,215252,"NSFTV_76"
"E3","Control",2,16,386744,"NSFTV_76"
"E3","Stress",2,16,226745,"NSFTV_76"
"E3","Control",2,17,435523,"NSFTV_76"
"E3","Stress",2,17,250260,"NSFTV_76"
"E3","Control",2,18,492351,"NSFTV_76"
"E3","Stress",2,18,270990,"NSFTV_76"
"E3","Control",2,19,554516,"NSFTV_76"
"E3","Stress",2,19,297892,"NSFTV_76"
"E3","Control",2,20,616023,"NSFTV_76"
"E3","Stress",2,20,313749,"NSFTV_76"
"E3","Stress",2,21,347191,"NSFTV_76"
"E3","Control",2,21,688597,"NSFTV_76"
"E1","Control",1,0,32547,"NSFTV_77"
"E1","Stress",1,0,27697,"NSFTV_77"
"E1","Control",1,2,55344,"NSFTV_77"
"E1","Stress",1,2,47230,"NSFTV_77"
"E1","Control",1,3,66226,"NSFTV_77"
"E1","Stress",1,3,58378,"NSFTV_77"
"E1","Control",1,5,92442,"NSFTV_77"
"E1","Stress",1,5,82494,"NSFTV_77"
"E1","Control",1,6,105600,"NSFTV_77"
"E1","Stress",1,6,92556,"NSFTV_77"
"E1","Control",1,7,129259,"NSFTV_77"
"E1","Stress",1,7,110501,"NSFTV_77"
"E1","Control",1,8,154277,"NSFTV_77"
"E1","Stress",1,8,127102,"NSFTV_77"
"E1","Control",1,9,182307,"NSFTV_77"
"E1","Stress",1,9,135622,"NSFTV_77"
"E1","Control",1,10,205450,"NSFTV_77"
"E1","Stress",1,10,150395,"NSFTV_77"
"E1","Control",1,11,220432,"NSFTV_77"
"E1","Stress",1,11,165082,"NSFTV_77"
"E1","Control",1,12,267363,"NSFTV_77"
"E1","Stress",1,12,185252,"NSFTV_77"
"E1","Control",1,13,304324,"NSFTV_77"
"E1","Stress",1,13,202850,"NSFTV_77"
"E1","Control",1,14,344262,"NSFTV_77"
"E1","Stress",1,14,220526,"NSFTV_77"
"E1","Control",1,15,396668,"NSFTV_77"
"E1","Stress",1,15,246176,"NSFTV_77"
"E1","Control",1,16,457336,"NSFTV_77"
"E1","Stress",1,16,272363,"NSFTV_77"
"E1","Stress",1,17,297401,"NSFTV_77"
"E1","Control",1,17,507972,"NSFTV_77"
"E1","Stress",1,18,322875,"NSFTV_77"
"E1","Control",1,18,578777,"NSFTV_77"
"E1","Stress",1,19,351772,"NSFTV_77"
"E1","Control",1,19,649743,"NSFTV_77"
"E1","Stress",1,20,370405,"NSFTV_77"
"E1","Control",1,20,744363,"NSFTV_77"
"E2","Stress",1,0,44212,"NSFTV_77"
"E2","Control",1,0,50685,"NSFTV_77"
"E2","Stress",1,2,62469,"NSFTV_77"
"E2","Control",1,2,64687,"NSFTV_77"
"E2","Stress",1,3,75087,"NSFTV_77"
"E2","Control",1,3,78848,"NSFTV_77"
"E2","Stress",1,5,97977,"NSFTV_77"
"E2","Control",1,5,107764,"NSFTV_77"
"E2","Stress",1,6,107378,"NSFTV_77"
"E2","Control",1,6,130074,"NSFTV_77"
"E2","Stress",1,7,126966,"NSFTV_77"
"E2","Control",1,7,148559,"NSFTV_77"
"E2","Control",1,8,169518,"NSFTV_77"
"E2","Stress",1,8,133698,"NSFTV_77"
"E2","Control",1,9,198610,"NSFTV_77"
"E2","Stress",1,9,145865,"NSFTV_77"
"E2","Stress",1,10,160843,"NSFTV_77"
"E2","Control",1,10,221131,"NSFTV_77"
"E2","Control",1,11,266343,"NSFTV_77"
"E2","Stress",1,11,172466,"NSFTV_77"
"E2","Stress",1,12,188512,"NSFTV_77"
"E2","Control",1,12,283950,"NSFTV_77"
"E2","Control",1,13,319214,"NSFTV_77"
"E2","Stress",1,13,213487,"NSFTV_77"
"E2","Control",1,14,373020,"NSFTV_77"
"E2","Stress",1,14,240791,"NSFTV_77"
"E2","Control",1,15,396097,"NSFTV_77"
"E2","Stress",1,15,265282,"NSFTV_77"
"E2","Control",1,16,427724,"NSFTV_77"
"E2","Stress",1,16,275124,"NSFTV_77"
"E2","Control",1,17,446053,"NSFTV_77"
"E2","Stress",1,17,287794,"NSFTV_77"
"E2","Control",1,18,419241,"NSFTV_77"
"E2","Stress",1,18,331607,"NSFTV_77"
"E2","Control",1,19,420119,"NSFTV_77"
"E2","Stress",1,19,371287,"NSFTV_77"
"E2","Control",1,20,430193,"NSFTV_77"
"E2","Stress",1,20,366511,"NSFTV_77"
"E2","Control",1,21,445609,"NSFTV_77"
"E2","Stress",1,21,395481,"NSFTV_77"
"E3","Stress",1,0,43867,"NSFTV_77"
"E3","Control",1,0,40838,"NSFTV_77"
"E3","Stress",1,2,59561,"NSFTV_77"
"E3","Control",1,2,60112,"NSFTV_77"
"E3","Control",1,3,67407,"NSFTV_77"
"E3","Stress",1,3,68264,"NSFTV_77"
"E3","Control",1,5,78717,"NSFTV_77"
"E3","Stress",1,5,93054,"NSFTV_77"
"E3","Control",1,6,87166,"NSFTV_77"
"E3","Stress",1,6,103191,"NSFTV_77"
"E3","Stress",1,7,109803,"NSFTV_77"
"E3","Control",1,7,97826,"NSFTV_77"
"E3","Control",1,8,111545,"NSFTV_77"
"E3","Stress",1,8,117047,"NSFTV_77"
"E3","Stress",1,9,130402,"NSFTV_77"
"E3","Control",1,9,125142,"NSFTV_77"
"E3","Stress",1,10,146321,"NSFTV_77"
"E3","Control",1,10,136843,"NSFTV_77"
"E3","Stress",1,12,162637,"NSFTV_77"
"E3","Control",1,12,160893,"NSFTV_77"
"E3","Control",1,13,166876,"NSFTV_77"
"E3","Stress",1,13,166136,"NSFTV_77"
"E3","Stress",1,14,165079,"NSFTV_77"
"E3","Control",1,14,173581,"NSFTV_77"
"E3","Control",1,15,193688,"NSFTV_77"
"E3","Stress",1,15,180503,"NSFTV_77"
"E3","Stress",1,16,192607,"NSFTV_77"
"E3","Control",1,16,200342,"NSFTV_77"
"E3","Control",1,17,212780,"NSFTV_77"
"E3","Stress",1,17,209751,"NSFTV_77"
"E3","Stress",1,18,237481,"NSFTV_77"
"E3","Control",1,18,235189,"NSFTV_77"
"E3","Stress",1,19,257018,"NSFTV_77"
"E3","Control",1,19,252086,"NSFTV_77"
"E3","Stress",1,20,271056,"NSFTV_77"
"E3","Control",1,20,259130,"NSFTV_77"
"E3","Stress",1,21,290700,"NSFTV_77"
"E3","Control",1,21,281785,"NSFTV_77"
"E3","Stress",2,0,43413,"NSFTV_77"
"E3","Control",2,0,45947,"NSFTV_77"
"E3","Stress",2,2,59262,"NSFTV_77"
"E3","Control",2,2,57133,"NSFTV_77"
"E3","Stress",2,3,67660,"NSFTV_77"
"E3","Control",2,3,68415,"NSFTV_77"
"E3","Stress",2,5,87306,"NSFTV_77"
"E3","Control",2,5,94321,"NSFTV_77"
"E3","Control",2,6,104794,"NSFTV_77"
"E3","Stress",2,6,92455,"NSFTV_77"
"E3","Stress",2,7,104073,"NSFTV_77"
"E3","Control",2,7,123573,"NSFTV_77"
"E3","Stress",2,8,105129,"NSFTV_77"
"E3","Control",2,8,137568,"NSFTV_77"
"E3","Stress",2,9,114445,"NSFTV_77"
"E3","Control",2,9,154010,"NSFTV_77"
"E3","Control",2,10,179880,"NSFTV_77"
"E3","Stress",2,10,128323,"NSFTV_77"
"E3","Stress",2,11,138023,"NSFTV_77"
"E3","Control",2,11,214489,"NSFTV_77"
"E3","Stress",2,12,148352,"NSFTV_77"
"E3","Control",2,12,229372,"NSFTV_77"
"E3","Control",2,13,243243,"NSFTV_77"
"E3","Stress",2,13,147431,"NSFTV_77"
"E3","Control",2,14,268518,"NSFTV_77"
"E3","Stress",2,14,143636,"NSFTV_77"
"E3","Control",2,15,308440,"NSFTV_77"
"E3","Stress",2,15,164075,"NSFTV_77"
"E3","Stress",2,16,177899,"NSFTV_77"
"E3","Control",2,16,340705,"NSFTV_77"
"E3","Control",2,17,361792,"NSFTV_77"
"E3","Stress",2,17,205935,"NSFTV_77"
"E3","Control",2,18,415100,"NSFTV_77"
"E3","Stress",2,18,224438,"NSFTV_77"
"E3","Stress",2,19,239326,"NSFTV_77"
"E3","Control",2,19,470730,"NSFTV_77"
"E3","Stress",2,20,259356,"NSFTV_77"
"E3","Control",2,20,546226,"NSFTV_77"
"E3","Control",2,21,591917,"NSFTV_77"
"E3","Stress",2,21,278055,"NSFTV_77"
"E1","Stress",1,0,48402,"NSFTV_78"
"E1","Control",1,0,40341,"NSFTV_78"
"E1","Control",1,2,59928,"NSFTV_78"
"E1","Stress",1,2,69632,"NSFTV_78"
"E1","Control",1,3,68010,"NSFTV_78"
"E1","Stress",1,3,74295,"NSFTV_78"
"E1","Control",1,5,102711,"NSFTV_78"
"E1","Stress",1,5,97450,"NSFTV_78"
"E1","Stress",1,6,112773,"NSFTV_78"
"E1","Control",1,6,127021,"NSFTV_78"
"E1","Control",1,7,151075,"NSFTV_78"
"E1","Stress",1,7,124568,"NSFTV_78"
"E1","Control",1,8,191504,"NSFTV_78"
"E1","Stress",1,8,141305,"NSFTV_78"
"E1","Stress",1,9,162068,"NSFTV_78"
"E1","Control",1,9,222872,"NSFTV_78"
"E1","Control",1,10,271422,"NSFTV_78"
"E1","Stress",1,10,189545,"NSFTV_78"
"E1","Control",1,11,297833,"NSFTV_78"
"E1","Stress",1,11,199915,"NSFTV_78"
"E1","Control",1,12,351607,"NSFTV_78"
"E1","Stress",1,12,224368,"NSFTV_78"
"E1","Control",1,13,418896,"NSFTV_78"
"E1","Stress",1,13,250274,"NSFTV_78"
"E1","Control",1,14,480823,"NSFTV_78"
"E1","Stress",1,14,291096,"NSFTV_78"
"E1","Control",1,15,556260,"NSFTV_78"
"E1","Stress",1,15,323053,"NSFTV_78"
"E1","Control",1,16,634425,"NSFTV_78"
"E1","Stress",1,16,353249,"NSFTV_78"
"E1","Stress",1,17,384702,"NSFTV_78"
"E1","Control",1,17,728839,"NSFTV_78"
"E1","Stress",1,18,416102,"NSFTV_78"
"E1","Control",1,18,756526,"NSFTV_78"
"E1","Control",1,19,826519,"NSFTV_78"
"E1","Stress",1,19,450059,"NSFTV_78"
"E1","Control",1,20,874017,"NSFTV_78"
"E1","Stress",1,20,477066,"NSFTV_78"
"E2","Control",1,0,93167,"NSFTV_78"
"E2","Stress",1,0,100932,"NSFTV_78"
"E2","Stress",1,2,133787,"NSFTV_78"
"E2","Control",1,2,122078,"NSFTV_78"
"E2","Stress",1,3,140170,"NSFTV_78"
"E2","Control",1,3,140368,"NSFTV_78"
"E2","Control",1,5,181222,"NSFTV_78"
"E2","Stress",1,5,194282,"NSFTV_78"
"E2","Stress",1,6,213009,"NSFTV_78"
"E2","Control",1,6,218154,"NSFTV_78"
"E2","Control",1,7,255774,"NSFTV_78"
"E2","Stress",1,7,234959,"NSFTV_78"
"E2","Stress",1,8,254201,"NSFTV_78"
"E2","Control",1,8,285156,"NSFTV_78"
"E2","Control",1,9,322004,"NSFTV_78"
"E2","Stress",1,9,271127,"NSFTV_78"
"E2","Control",1,10,357599,"NSFTV_78"
"E2","Stress",1,10,293760,"NSFTV_78"
"E2","Control",1,11,407647,"NSFTV_78"
"E2","Stress",1,11,317028,"NSFTV_78"
"E2","Control",1,12,473894,"NSFTV_78"
"E2","Stress",1,12,339679,"NSFTV_78"
"E2","Control",1,13,544337,"NSFTV_78"
"E2","Stress",1,13,360494,"NSFTV_78"
"E2","Control",1,14,593056,"NSFTV_78"
"E2","Stress",1,14,383829,"NSFTV_78"
"E2","Stress",1,15,429252,"NSFTV_78"
"E2","Control",1,15,657464,"NSFTV_78"
"E2","Control",1,16,734956,"NSFTV_78"
"E2","Stress",1,16,458369,"NSFTV_78"
"E2","Stress",1,17,488127,"NSFTV_78"
"E2","Control",1,17,779283,"NSFTV_78"
"E2","Stress",1,18,513940,"NSFTV_78"
"E2","Control",1,18,826116,"NSFTV_78"
"E2","Control",1,19,928619,"NSFTV_78"
"E2","Stress",1,19,518147,"NSFTV_78"
"E2","Control",1,20,996256,"NSFTV_78"
"E2","Stress",1,20,525365,"NSFTV_78"
"E2","Control",1,21,846693,"NSFTV_78"
"E2","Stress",1,21,513183,"NSFTV_78"
"E3","Control",1,0,52837,"NSFTV_78"
"E3","Stress",1,0,46867,"NSFTV_78"
"E3","Control",1,2,75114,"NSFTV_78"
"E3","Stress",1,2,61056,"NSFTV_78"
"E3","Control",1,3,89651,"NSFTV_78"
"E3","Stress",1,3,68804,"NSFTV_78"
"E3","Control",1,5,115655,"NSFTV_78"
"E3","Stress",1,5,93210,"NSFTV_78"
"E3","Control",1,6,125303,"NSFTV_78"
"E3","Stress",1,6,100140,"NSFTV_78"
"E3","Control",1,7,136389,"NSFTV_78"
"E3","Stress",1,7,103946,"NSFTV_78"
"E3","Control",1,8,158256,"NSFTV_78"
"E3","Stress",1,8,111179,"NSFTV_78"
"E3","Control",1,9,178359,"NSFTV_78"
"E3","Stress",1,9,118866,"NSFTV_78"
"E3","Control",1,10,208829,"NSFTV_78"
"E3","Stress",1,10,131533,"NSFTV_78"
"E3","Control",1,12,261549,"NSFTV_78"
"E3","Stress",1,12,161987,"NSFTV_78"
"E3","Control",1,13,281496,"NSFTV_78"
"E3","Stress",1,13,166852,"NSFTV_78"
"E3","Control",1,14,297930,"NSFTV_78"
"E3","Stress",1,14,169984,"NSFTV_78"
"E3","Control",1,15,333013,"NSFTV_78"
"E3","Stress",1,15,189803,"NSFTV_78"
"E3","Control",1,16,357485,"NSFTV_78"
"E3","Stress",1,16,209363,"NSFTV_78"
"E3","Control",1,17,391222,"NSFTV_78"
"E3","Stress",1,17,231023,"NSFTV_78"
"E3","Control",1,18,452301,"NSFTV_78"
"E3","Stress",1,18,243979,"NSFTV_78"
"E3","Control",1,19,506379,"NSFTV_78"
"E3","Stress",1,19,262258,"NSFTV_78"
"E3","Control",1,20,563837,"NSFTV_78"
"E3","Stress",1,20,287455,"NSFTV_78"
"E3","Stress",1,21,307466,"NSFTV_78"
"E3","Control",1,21,629384,"NSFTV_78"
"E1","Stress",1,0,16969,"NSFTV_79"
"E1","Control",1,0,16371,"NSFTV_79"
"E1","Stress",1,2,25156,"NSFTV_79"
"E1","Control",1,2,23877,"NSFTV_79"
"E1","Control",1,3,28829,"NSFTV_79"
"E1","Stress",1,3,30052,"NSFTV_79"
"E1","Control",1,5,38386,"NSFTV_79"
"E1","Stress",1,5,41507,"NSFTV_79"
"E1","Control",1,6,44031,"NSFTV_79"
"E1","Stress",1,6,47131,"NSFTV_79"
"E1","Control",1,7,55747,"NSFTV_79"
"E1","Stress",1,7,53904,"NSFTV_79"
"E1","Control",1,8,70620,"NSFTV_79"
"E1","Stress",1,8,62295,"NSFTV_79"
"E1","Stress",1,9,68621,"NSFTV_79"
"E1","Control",1,9,82727,"NSFTV_79"
"E1","Stress",1,10,68360,"NSFTV_79"
"E1","Control",1,10,93575,"NSFTV_79"
"E1","Control",1,11,105451,"NSFTV_79"
"E1","Stress",1,11,69779,"NSFTV_79"
"E1","Stress",1,12,82218,"NSFTV_79"
"E1","Control",1,12,127672,"NSFTV_79"
"E1","Control",1,13,144989,"NSFTV_79"
"E1","Stress",1,13,89707,"NSFTV_79"
"E1","Stress",1,14,99065,"NSFTV_79"
"E1","Control",1,14,162271,"NSFTV_79"
"E1","Stress",1,15,112847,"NSFTV_79"
"E1","Control",1,15,196852,"NSFTV_79"
"E1","Stress",1,16,128920,"NSFTV_79"
"E1","Control",1,16,242003,"NSFTV_79"
"E1","Stress",1,17,151137,"NSFTV_79"
"E1","Control",1,17,267844,"NSFTV_79"
"E1","Stress",1,18,158283,"NSFTV_79"
"E1","Control",1,18,317395,"NSFTV_79"
"E1","Control",1,19,359850,"NSFTV_79"
"E1","Stress",1,19,155310,"NSFTV_79"
"E1","Stress",1,20,168253,"NSFTV_79"
"E1","Control",1,20,411141,"NSFTV_79"
"E2","Stress",1,0,33883,"NSFTV_79"
"E2","Control",1,0,39094,"NSFTV_79"
"E2","Stress",1,2,46069,"NSFTV_79"
"E2","Control",1,2,53429,"NSFTV_79"
"E2","Stress",1,3,56077,"NSFTV_79"
"E2","Control",1,3,63446,"NSFTV_79"
"E2","Stress",1,5,76429,"NSFTV_79"
"E2","Control",1,5,82456,"NSFTV_79"
"E2","Stress",1,6,78850,"NSFTV_79"
"E2","Control",1,6,91653,"NSFTV_79"
