NSFTV.ID,PSA_8_2013,PSA_9_2013,PSA_11_2013,PSA_12_2013,PSA_14_2013,PSA_15_2013,PSA_16_2013,PSA_17_2013,PSA_18_2013,PSA_19_2013,PSA_20_2013,PSA_21_2013,PSA_22_2013,PSA_23_2013,PSA_24_2013,PSA_25_2013,PSA_26_2013,PSA_27_2013,PSA_19_2014,PSA_21_2014,PSA_22_2014,PSA_25_2014,PSA_26_2014,PSA_27_2014,PSA_28_2014,PSA_29_2014,PSA_30_2014,PSA_31_2014,PSA_32_2014,PSA_33_2014,PSA_34_2014,PSA_35_2014,PSA_36_2014,PSA_37_2014,PSA_38_2014,PSA_39_2014,PSA_40_2014,PSA_41_2014
NSFTV_267,2645.256654,3122.819472,4865.900471,6041.345556,7600.758091,8970.362217,10966.63848,12851.50716,14964.00248,19095.50413,23861.25182,29247.22323,34476.92768,40985.35105,48118.79809,57305.65526,67082.94575,78663.0599,24955.46878,36054.10965,41699.81778,51411.7552,58018.93977,66421.10429,75411.42635,84493.32913,95028.96185,106143.0082,116284.8896,126808.6331,141861.8989,157151.5479,174423.8305,193125.2718,210592.3804,233826.8868,259305.2295,285131.5749
NSFTV_268,3996.006654,5022.736139,6885.817138,8453.262223,11619.00809,13749.52888,16251.38848,19203.67382,22666.00248,26257.4208,34203.75182,41764.63989,51758.59435,58166.93439,67637.04809,82853.15526,95850.52908,109847.9766,41612.34378,42371.23465,49821.44278,62106.8802,68623.81477,76437.85429,90299.80135,102605.7041,113539.7118,121230.5082,138831.1396,156896.2581,170278.1489,191923.1729,207044.2055,226518.8968,243674.7554,258260.0227,295191.1045,315396.0749
NSFTV_269,3471.423321,4317.652805,6541.567138,7995.262223,11278.17476,15345.36222,18530.38848,21431.00716,25347.83582,31506.6708,39426.00182,48853.47323,57973.17768,68238.18439,80208.21475,97643.65526,109768.6957,127581.7266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_27,3806.673321,4687.736139,8564.150471,10720.01222,16282.25809,20484.69555,25328.47182,30076.34049,36388.08582,44682.83747,56054.58516,68345.80656,88152.51102,105586.5177,127354.0481,156218.2386,180569.9457,208247.9766,41751.03728,59992.89503,71115.42979,97655.07928,109813.9186,128945.7943,143540.5282,163138.789,189783.1783,194830.0303,244517.4401,279164.2025,311074.0211,342132.4268,382493.5308,439407.2869,478125.4951,509128.4273,569762.6311,614139.6372
NSFTV_270,3372.339987,4302.486139,6103.650471,7954.67889,11380.25809,13225.94555,16084.63848,19257.25716,23504.66915,26745.25413,34186.00182,42977.88989,53360.84435,62908.10105,76027.79809,94067.07192,109197.0291,122883.7266,44505.43837,57318.11219,64907.42229,82030.95371,92213.23107,105769.9665,121248.5871,140594.1411,156878.865,175681.3839,195077.7014,214005.0681,232703.2758,260061.0826,279089.3311,305244.4202,328004.6279,353694.3463,366284.2913,403234.0795
NSFTV_271,4900.256654,5950.236139,9266.150471,11758.26222,15311.00809,18829.27888,23368.80515,27146.25716,30629.58582,36032.75413,45303.33516,53408.55656,63992.09435,78097.60105,92095.21475,110655.9053,127690.8624,149166.6432,50283.34378,66216.60965,76907.06778,90144.3802,97450.43977,109630.1043,125035.5513,151939.7342,144951.2118,159298.8839,189202.3896,211119.1331,227278.1489,246793.6729,266382.4555,297414.5218,337293.5054,372979.5118,403081.8545,424874.2789
NSFTV_272,3794.173321,5275.236139,7710.483804,9538.012223,14110.42476,17553.19555,20135.30515,24616.34049,29507.25248,37005.83747,46599.75182,56726.13989,73406.17768,92065.85105,106432.2148,131749.5719,153853.1124,181365.4766,52693.87061,70455.56169,82995.59646,110422.5793,127339.4186,148177.2943,171835.6948,195609.289,220979.8449,253259.1473,282737.7734,321349.5359,358947.3544,396839.2601,440351.5308,483333.7869,530557.4951,568244.4273,573861.4644,619100.8039
NSFTV_273,2729.673321,3423.402805,5714.983804,6414.012223,7989.924758,10258.36222,12528.97182,14421.00716,16753.75248,20567.00413,26534.25182,33016.80656,39930.17768,48323.35105,58836.71475,69820.23859,79899.44575,97045.3099,34093.2759,48149.29152,57629.39256,78409.03908,86128.84499,103584.6825,120645.0702,142304.4869,165230.6412,196891.5303,217363.9331,252251.1397,284343.1476,319130.9183,364455.632,406339.517,456782.1737,493857.6367,566089.6746,619065.6753
NSFTV_274,3388.006654,3974.236139,6459.983804,8224.17889,11416.59142,14568.02888,18069.30515,20413.75716,24688.75248,28701.6708,36074.33516,45716.72323,57255.42768,66551.93439,78909.13142,97626.65526,112429.6124,126035.7266,33797.34378,44271.35965,51302.19278,62881.3802,73946.56477,82557.35429,98785.92635,118254.7549,133127.8368,153061.3839,166672.1396,184027.6331,203556.3989,234853.6729,265372.0805,295020.8968,328255.7554,356674.3868,389261.1045,428100.6999
NSFTV_275,3153.339987,3844.569472,6430.150471,6983.512223,10555.25809,12999.52888,15618.47182,18287.67382,22834.75248,28995.00413,34551.41849,42733.13989,54150.01102,65972.51772,77144.54809,95104.90526,113226.9457,132858.1432,41788.53728,54190.39503,66138.42979,86386.91262,99335.25195,108605.9609,118347.0282,142936.289,163016.6783,182601.0303,199360.2734,224170.2025,248979.0211,274368.2601,307625.3642,340774.2869,355904.3285,389730.9273,422254.2978,461015.3039
NSFTV_276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_277,3218.006654,3856.902805,6332.150471,8060.17889,10649.92476,13647.36222,16710.47182,18652.50716,22187.41915,26686.50413,33987.25182,40508.47323,49056.01102,60310.85105,72908.71475,86680.90526,98319.27908,118932.6432,32601.87061,44714.22836,51228.09646,69363.07928,79678.75195,91896.1276,107671.3615,120986.789,136102.3449,150776.0303,168837.9401,191204.3692,213241.5211,238299.9268,265677.5308,292698.7869,316743.9951,347583.2606,366873.7978,341855.9744
NSFTV_278,2202.173321,2676.819472,3749.067138,4554.262223,6397.341425,7408.278883,8795.055151,10372.59049,12213.08582,14596.33747,18292.25182,23163.72323,28567.26102,32871.35105,38205.04809,46451.40526,53150.77908,62153.72656,16086.84378,21666.85965,25518.94278,33361.6302,39574.93977,47302.35429,56274.92635,63807.95413,72199.21185,79670.75823,87542.63955,99665.50813,109492.2739,124927.1729,139979.5805,158943.1468,179609.1304,199393.7618,223425.6045,255954.6123
NSFTV_279,3670.839987,4495.402805,7392.650471,9415.17889,14081.25809,16909.02888,21033.97182,26285.34049,31487.75248,38311.50413,46353.41849,56719.63989,70759.84435,83583.85105,96338.71475,113544.5719,129502.6124,150016.8099,46383.20394,66648.06169,76254.92979,96536.74595,106043.7519,118086.2943,133364.5282,149696.4557,169708.3449,187669.5303,203117.6067,223495.5359,235664.0211,262228.7601,280572.3642,301648.4536,321915.8285,341909.094,362481.6311,373737.1372
NSFTV_280,2751.173321,3425.652805,5246.067138,6268.012223,9817.674758,11759.19555,14067.97182,15883.67382,19107.41915,23295.33747,29357.50182,35071.80656,43432.34435,53552.51772,61959.29809,75100.15526,86888.19575,104465.7266,32026.47508,42581.25365,48874.02319,64186.00826,72683.61065,79018.67836,92317.52601,106087.9728,123757.0011,142794.1767,154718.3621,173437.8655,194002.5815,216282.5514,237882.1568,267154.0421,297217.6991,330341.5725,361479.4294,399595.3436
NSFTV_281,3003.173321,4253.069472,6624.983804,8259.345556,12498.59142,15697.36222,18631.63848,21871.17382,26240.58582,32625.6708,40952.75182,49239.63989,60928.51102,75303.51772,90302.38142,103792.4053,119932.2791,140803.6432,33822.2759,44585.04152,55405.14256,70469.78908,79591.84499,89045.68252,98168.57019,109277.7369,120659.6412,141865.7803,153011.6831,168548.1397,190593.6476,214090.6683,237176.382,263944.267,289791.6737,322554.8867,360162.1746,396026.6753
NSFTV_282,2360.089987,2971.986139,4147.483804,5578.595556,7768.841425,9360.278883,10839.88848,12553.09049,15235.75248,19213.33747,25040.33516,32214.38989,38514.76102,47218.76772,59052.38142,68243.48859,78408.61241,91322.5599,27380.72508,38454.50365,44462.02319,58752.63326,67352.61065,78901.55336,93007.02601,104189.9728,118258.6261,135888.9779,148231.1121,165704.8655,182966.2065,203441.3014,224560.0318,250737.5421,278316.3241,304593.8225,334943.5544,355954.6372
NSFTV_283,3093.339987,3549.902805,5661.150471,6722.012223,9489.758091,12629.19555,14932.63848,17284.00716,20787.58582,25969.00413,32704.75182,38600.47323,47453.17768,58016.51772,67168.54809,79920.23859,90214.44575,106710.8099,36214.53728,53292.22836,59208.42979,79735.24595,92822.08528,104923.2943,122649.5282,142543.289,161990.5116,179553.314,203637.7734,227556.2025,256107.6877,279978.0934,314923.5308,347192.2869,379306.9951,408485.4273,442207.2978,399135.7244
NSFTV_284,4181.339987,5310.569472,8835.650471,11215.01222,18437.42476,23024.36222,29630.80515,34647.17382,41013.08582,51866.1708,65470.25182,82322.63989,100225.8443,122259.1844,145026.2148,173661.5719,198701.2791,231398.8099,65855.70394,86340.06169,109227.2631,135420.246,154480.5853,180575.7943,214000.3615,244092.1223,280523.5116,315490.0303,339500.2734,353644.2025,388021.3544,427348.9268,463411.3642,526579.4536,529533.6618,559175.2606,557190.7978,578820.6372
NSFTV_285,3174.673321,3958.736139,5764.817138,6577.512223,10584.92476,12243.52888,14532.80515,16911.34049,20563.58582,25087.83747,29086.25182,38489.47323,49624.17768,61748.51772,71485.71475,86123.73859,100567.6124,120666.4766,33140.37061,42496.22836,50671.09646,67892.07928,76913.41862,86002.29426,103868.5282,121475.789,138922.1783,147906.7803,172489.7734,197901.2025,222386.0211,248356.2601,273908.3642,302303.1203,333743.9951,367862.9273,399022.4644,430735.4705
NSFTV_286,2845.506654,3715.736139,6325.150471,7849.845556,12234.92476,15879.19555,19034.80515,23150.67382,28893.25248,36187.00413,47773.58516,56689.97323,70502.01102,88817.35105,106074.0481,129097.7386,153442.2791,179082.9766,51774.53728,76044.89503,87560.42979,119224.0793,132633.2519,156263.2943,184467.3615,214229.1223,243995.6278,292870.2803,306651.6067,335208.7025,373058.5211,418231.9268,468237.3642,510105.7869,540302.4951,560355.4273,593049.4644,659627.4744
NSFTV_287,4247.506654,5042.486139,8242.400471,9862.762223,13172.84142,16717.02888,19133.05515,21841.00716,28146.00248,35076.25413,42642.25182,50363.47323,64736.76102,77533.10105,88124.71475,104505.4886,120817.1124,139755.7266,38778.22508,55659.50365,64008.52319,88504.50826,97075.86065,109832.6784,124593.526,143052.4728,161362.7511,185861.7279,205783.4871,234138.6155,259125.5815,290835.4264,316013.5318,356490.4171,377284.1991,394323.9475,415212.4294,448647.4705
NSFTV_288,3166.839987,4240.736139,6670.983804,8596.67889,14405.09142,17631.86222,22124.63848,26110.84049,32370.25248,38822.6708,46776.91849,59422.80656,74815.84435,90262.35105,109199.3814,130398.2386,150202.4457,181028.1432,53606.03728,74604.72836,86707.92979,114110.0793,131162.9186,150688.4609,172959.3615,192343.289,218563.0116,235832.7803,262710.4401,285962.0359,318107.0211,345847.9268,376191.1975,422320.7869,456688.9951,486721.2606,507787.7978,508189.9744
NSFTV_289,3082.339987,4370.236139,7598.983804,8921.012223,14287.75809,17617.52888,20607.30515,23589.00716,28931.58582,35424.33747,41162.58516,49842.97323,61637.67768,74605.68439,86914.88142,103634.7386,119073.6124,140026.4766,45836.53728,59213.39503,68903.76313,88447.41262,99322.91862,110790.9609,127361.0282,144453.1223,165828.6783,187650.5303,208321.4401,229735.2025,252372.3544,282408.4268,308761.8642,331552.2869,360003.3285,389668.2606,429422.1311,448854.8039
NSFTV_29,4581.173321,5563.902805,8836.483804,10764.84556,16516.42476,21078.36222,27482.47182,31615.00716,36427.91915,47195.33747,58333.41849,73956.30656,91483.01102,112550.6844,132454.3814,162120.5719,188388.6124,222204.6432,55661.53728,85487.56169,101539.7631,128514.746,145739.4186,165812.6276,186744.8615,212043.6223,240262.3449,261083.7803,295155.2734,323691.3692,356283.3544,398050.5934,438329.1975,487660.9536,531337.6618,578361.094,621499.7978,668094.3039
NSFTV_290,2422.339987,3341.902805,5398.317138,6408.845556,10086.92476,12197.52888,14977.80515,17127.50716,21029.08582,25410.00413,31937.91849,42247.63989,54442.84435,65208.51772,76375.71475,94869.40526,110644.4457,129737.4766,31857.70394,43574.72836,52217.59646,70514.91262,81024.58528,93832.96093,108797.1948,124929.789,141224.5116,169864.0303,173123.6067,196167.3692,218681.3544,247338.5934,278174.3642,313117.4536,343451.1618,379500.2606,408410.4644,452135.3039
NSFTV_291,2015.839987,2456.402805,3414.817138,3981.012223,6160.424758,7418.362217,8989.638484,10426.67382,12475.25248,15520.6708,19581.75182,24570.63989,31112.34435,38776.01772,45457.54809,53904.90526,64180.44575,73635.8099,20966.53728,28808.39503,34346.76313,46573.57928,52969.08528,60665.79426,70230.69484,82089.45567,93816.67828,106132.6473,118373.6067,133356.5359,147122.1877,165298.0934,181709.6975,203933.2869,223552.6618,241956.4273,263246.7978,281107.4705
NSFTV_292,3480.839987,4541.569472,6482.817138,8208.012223,14121.59142,16186.69555,18222.30515,22264.34049,26420.91915,32743.50413,39565.41849,48286.47323,63933.67768,74121.35105,85822.54809,102633.5719,117957.6124,134303.4766,48882.03728,68620.22836,74993.76313,97658.24595,101790.5853,116610.7943,133365.6948,152166.289,162371.1783,185713.314,208274.1067,234246.3692,258805.8544,283169.5934,313956.0308,349232.7869,375233.6618,406765.7606,422704.4644,506318.9744
NSFTV_293,5892.256654,7301.652805,10932.81714,13406.84556,20141.92476,24885.77888,28957.80515,33525.00716,40392.91915,50939.50413,62469.25182,75045.05656,90678.42768,107516.3511,125482.5481,151134.4886,172286.5291,196192.5599,59978.60008,78516.00365,92618.89819,123098.0083,140588.1107,157259.4284,180170.901,206567.4728,236114.8761,285771.51,302455.6121,336459.8655,366187.4565,405059.3014,442410.4068,484926.7921,540245.5741,582731.9475,613105.6794,654498.9705
NSFTV_294,2588.006654,3354.236139,5095.983804,5752.512223,9505.758091,11993.36222,15319.30515,18602.67382,22633.41915,27127.6708,36406.25182,48004.80656,60399.51102,74819.35105,89180.71475,112250.2386,124471.1124,155908.1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_295,4985.506654,6136.569472,10676.31714,12329.17889,18128.59142,24241.36222,29813.80515,33807.00716,40371.08582,51088.33747,60088.75182,72321.63989,92336.17768,109763.0177,128251.8814,160880.4053,185981.9457,217623.3099,52980.37061,74058.22836,88655.42979,120485.746,136505.9186,152874.2943,176699.3615,195641.1223,222728.5116,254819.2803,272827.1067,300174.8692,330550.5211,359825.9268,391154.3642,437828.1203,464918.4951,487007.2606,520702.9644,553679.6372
NSFTV_296,3101.839987,3554.736139,5993.150471,7363.512223,11114.42476,13637.69555,16658.80515,18894.34049,22164.08582,27557.33747,34873.41849,39913.13989,47848.51102,59859.01772,71717.71475,83488.40526,95332.94575,111841.1432,32159.37061,43740.22836,49884.42979,70564.07928,81686.41862,92019.29426,105308.1948,122721.1223,139980.1783,145364.0303,174194.6067,194751.7025,221562.5211,245958.5934,267062.3642,299462.7869,334941.1618,367906.4273,399635.2978,430899.9705
NSFTV_297,3259.673321,3712.902805,6363.150471,7550.345556,10130.75809,12719.02888,16170.97182,18688.34049,21339.25248,27227.33747,33616.58516,42087.13989,51305.84435,62560.01772,74868.21475,91605.90526,104947.9457,122904.6432,31008.70394,40595.39503,46449.26313,58886.74595,67746.75195,76579.1276,88631.52817,99539.45567,109569.3449,128363.0303,138566.7734,159414.2025,174066.6877,192918.9268,211895.8642,238093.6203,265661.8285,296904.094,321988.6311,336860.9705
NSFTV_298,2839.173321,3487.569472,5286.817138,6921.845556,10695.75809,13432.02888,16733.63848,20064.84049,24196.25248,28996.6708,36901.91849,45905.30656,56393.01102,69456.35105,81813.04809,98333.90526,114169.4457,135220.4766,47529.53728,63367.56169,73468.92979,100526.4126,112805.0853,132676.7943,154381.0282,179163.789,203437.1783,227934.814,252429.6067,284221.3692,320969.6877,358797.0934,402241.8642,452953.1203,499761.4951,572081.6965,578720.4644,595280.2244
NSFTV_299,4997.256654,6002.569472,10785.7338,12390.26222,20157.67476,26096.27888,31929.47182,37178.75716,45307.08582,55607.6708,66812.16849,81407.72323,100317.5943,119058.3511,142479.8814,172757.9886,196685.0291,230866.3932,66094.97508,86681.00365,101453.6482,134157.8833,149590.3607,169867.8034,194153.901,215451.2228,244432.2511,281162.51,307877.4871,348179.1155,382771.3315,422862.3014,462738.7818,518786.0421,554284.4491,592977.9475,617107.3044,597363.0132
NSFTV_3,3513.839987,4524.986139,6989.400471,8826.095556,13608.59142,17361.52888,21327.63848,24919.25716,30771.91915,37546.83747,47475.75182,58295.72323,74264.09435,90097.93439,104316.7981,124493.2386,143199.6124,170654.6432,67780.54296,91900.32178,107118.9484,136944.0994,155361.3304,176897.6001,202125.6322,224841.1901,244997.9468,278097.6473,312020.6936,329442.234,354115.0828,395606.431,419230.7303,453147.0469,489381.1558,526883.4476,562684.9844,603890.8681
NSFTV_30,3667.006654,4419.902805,6462.150471,8702.67889,12697.42476,15925.86222,19473.97182,23554.34049,28180.91915,35168.33747,42864.08516,52242.30656,62961.84435,76466.68439,90826.21475,108901.7386,130634.2791,153354.1432,57820.70394,79143.22836,91260.26313,117140.4126,134106.4186,149649.4609,173259.6948,193900.1223,219576.1783,243722.314,270068.2734,301439.2702,335274.6877,365757.4268,403122.3642,447690.2869,476229.3285,497812.7606,528471.7978,574194.7244
NSFTV_300,3381.339987,3988.402805,6243.650471,8391.012223,11529.00809,14683.61222,17404.13848,20097.25716,23390.50248,30316.83747,38562.50182,47428.72323,58541.92768,73452.01772,87073.04809,104105.2386,121610.6124,141268.5599,34733.47508,50712.62865,59928.02319,80190.38326,90264.48565,105213.1784,123759.901,141989.2228,161098.3761,186543.1767,208774.1121,234634.4905,259252.9565,287667.0514,320499.9068,355939.5421,401180.6991,441743.1975,473450.6794,532227.1372
NSFTV_301,2715.173321,3530.236139,5348.983804,6380.845556,9329.424758,10946.02888,12438.47182,15221.34049,17760.75248,21017.00413,25659.91849,32681.30656,40871.51102,47133.68439,54868.88142,66912.07192,77781.61241,89405.3099,37374.70394,51831.22836,60171.42979,78174.57928,86366.58528,98689.29426,115730.3615,131294.4557,150218.0116,168962.314,194577.7734,212053.2025,229916.8544,252419.5934,274383.1975,305896.4536,336152.9951,362783.9273,389448.7978,424514.6372
NSFTV_302,3070.006654,3914.736139,6048.317138,7263.012223,11799.09142,14518.19555,17900.30515,21695.00716,25002.41915,30006.00413,39258.58516,49614.47323,59800.01102,72683.18439,85226.88142,103812.9053,120014.1124,143823.9766,44095.20394,60356.22836,70109.09646,95193.07928,110552.7519,132054.4574,152406.3615,174947.6223,194225.3449,212432.0303,234675.1067,246876.0359,280039.1877,307941.7601,343990.3642,374274.1697,413712.9951,444346.094,470270.6311,470152.2244
NSFTV_303,3368.006654,3768.569472,5840.317138,7411.845556,9807.758091,12083.52888,15029.47182,17597.34049,20382.91915,24317.83747,30862.75182,38951.47323,46084.84435,57097.51772,66677.54809,80364.90526,91156.11241,104548.6432,33583.87061,45563.39503,54838.26313,72507.24595,82344.58528,96667.46093,112104.6948,123696.789,138479.3449,152813.1473,168739.1067,189556.5359,209026.6877,230963.7601,257677.8642,284447.1203,310848.1618,341787.594,366372.1311,380717.8039
NSFTV_304,3482.173321,4413.569472,6275.150471,7824.345556,11210.42476,14139.86222,16247.47182,19262.34049,24087.08582,30017.50413,39354.58516,49552.13989,63437.84435,76395.01772,91486.04809,110669.7386,130392.4457,150712.1432,31981.20394,44676.39503,50736.10086,70525.77906,81958.75195,97300.46093,113041.3615,129347.4557,144902.1783,166494.4806,189278.1067,214597.3692,239670.0211,276206.9268,308664.6975,334415.2869,375106.8285,405478.2606,437319.7978,472920.4705
NSFTV_305,4696.756654,5784.236139,8232.983804,10710.42889,15464.00809,19368.52888,24246.47182,27288.67382,32147.66915,38235.75413,50018.50182,61187.22323,72892.92768,87379.18439,105435.4648,126278.2386,142629.6124,170164.8099,42535.85008,58313.25365,67915.77319,87391.38326,98457.86065,116202.9284,131951.776,147858.5978,170731.5011,189325.01,214016.8621,237287.3655,262747.5815,284889.9264,319482.5318,356277.5421,370320.1991,393930.3225,421437.4294,461621.8436
NSFTV_306,4497.506654,5500.402805,8427.483804,10808.34556,16549.25809,20760.36222,25487.30515,29206.50716,35485.91915,43078.6708,54992.41849,66601.80656,83175.17768,99381.68439,116484.2148,140242.5719,160098.1124,184412.1432,64513.87061,81160.22836,90976.59646,114542.4126,128212.2519,147903.2943,171939.5282,195896.4557,219801.3449,246350.5303,271330.2734,304531.7025,328327.1877,364802.0934,398899.3642,438633.9536,454994.6618,493816.094,535426.7978,566621.4705
NSFTV_307,2726.339987,3202.236139,4484.900471,5563.42889,6961.008091,8401.19555,9949.388484,11660.50716,13325.83582,14961.08747,17536.83516,21842.72323,26960.26102,30691.60105,35497.88142,42211.82192,49650.44575,56553.14323,23315.85008,31038.75365,35320.39819,45812.50826,52262.23565,59177.80336,67197.90101,76453.22282,87027.62615,101065.6029,109867.8621,122341.2405,136407.9565,153028.1764,166873.4068,183906.9171,204662.1991,225165.9475,242264.6794,263684.8436
NSFTV_308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_309,3303.673321,4293.569472,7214.483804,8542.012223,12883.59142,17124.52888,21055.47182,24535.17382,31020.91915,39313.6708,48134.75182,59185.47323,76143.51102,93675.68439,110496.0481,136404.7386,158525.1124,189609.9766,48115.87061,68289.72836,77911.92979,110638.746,124433.2519,139602.2943,162451.8615,183697.4557,215300.5116,234171.7803,275425.9401,310746.3692,355936.0211,398655.2601,436702.0308,486775.6203,529995.9951,563386.7606,614770.6311,623970.1372
NSFTV_31,2376.173321,2663.402805,4295.817138,5157.012223,7485.591425,9433.028883,11013.97182,12517.84049,15049.08582,18875.83747,23151.08516,26822.80656,33838.84435,41871.85105,48409.21475,56062.90526,64984.44575,75823.14323,21044.53728,30692.56169,35475.09646,46676.41262,53572.25195,60435.6276,68459.36151,77407.289,88187.67828,98345.81397,108797.6067,124753.8692,143086.3544,158685.2601,173526.8642,199768.9536,226355.1618,248036.7606,270324.1311,298356.4705
NSFTV_310,2877.673321,3775.902805,5523.483804,7052.512223,10317.09142,12312.36222,15271.38848,16586.92382,20459.83582,24331.4208,30542.50182,38031.38989,46663.92768,56500.43439,65599.88142,83011.40526,96058.94575,110334.1432,30008.97508,40862.12865,46539.39819,59931.13326,69645.73565,78641.80336,91271.52601,106954.9728,122257.3761,135162.01,151983.6121,169851.2405,186271.9565,211162.6764,232018.9068,255803.9171,285696.6991,312537.5725,344627.4294,379556.2186
NSFTV_311,2192.339987,2619.736139,4074.150471,4892.345556,7587.424758,9767.19555,11671.30515,13690.84049,16249.75248,20929.50413,26474.58516,32231.63989,41635.17768,52534.01772,61590.38142,74943.23859,87686.44575,102037.9766,29960.37061,42520.89503,50297.59646,67678.24595,77830.58528,87366.96093,99573.19484,114776.789,128368.1783,131604.7803,155148.4401,177950.7025,188408.8341,225826.9268,249437.0308,275997.1203,301777.6618,337548.7606,373362.2978,403859.3039
NSFTV_312,4748.506654,6085.569472,8959.317138,11297.67889,16114.92476,20563.02888,25895.47182,30067.34049,35643.58582,43529.6708,53298.91849,62179.13989,75966.34435,92530.51772,106064.0481,126892.4053,145302.9457,169024.9766,57438.87061,80075.14129,94445.09646,123277.246,140932.2519,162211.1276,184393.5282,208235.789,228397.6783,256705.9806,278776.6067,302891.0359,329543.1877,364451.7601,399871.6975,446261.6203,490603.3285,478848.2606,550391.6311,591326.1372
NSFTV_313,4264.506654,4944.152805,7961.567138,9423.345556,13827.17476,17246.11222,22155.88848,25770.09049,30379.41915,35891.6708,47585.25182,61064.72323,75360.01102,93248.68439,110552.7148,135964.4053,156132.6124,182130.7266,44034.72508,61438.87865,72116.64819,99289.25826,111851.6107,130022.1784,148481.401,169571.2228,191785.2511,214975.01,244092.4871,277524.4905,304588.0815,334523.5514,369640.9068,414766.7921,459441.9491,490860.6975,539701.3044,572223.0936
NSFTV_314,3491.089987,4204.319472,6096.483804,7785.17889,11655.42476,14634.27888,18150.30515,21479.25716,25948.50248,31141.33747,39173.16849,47173.13989,59115.01102,71360.68439,82734.04809,98139.32192,115229.5291,133837.5599,41730.85008,62154.87865,73223.39819,100415.3833,116009.3607,135408.9284,156331.401,180525.4728,204984.1261,233754.2279,259389.1121,290290.4905,322051.2065,351650.9264,390250.7818,434797.7921,462981.8241,495534.9475,533257.1794,568867.0936
NSFTV_315,3682.506654,4866.736139,7650.317138,9371.17889,13956.42476,18020.36222,20038.47182,24330.17382,29952.75248,37275.83747,47188.75182,56725.13989,67741.67768,82953.51772,97724.04809,114178.9053,132105.9457,154168.1432,45214.03728,63735.06169,68842.59646,90960.07928,107125.0853,130503.2943,150552.0282,168734.6223,192773.5116,220401.314,245124.7734,287851.8846,305817.6877,338715.5934,377691.8642,414676.2869,442923.3285,470829.4273,479256.4644,451685.9744
NSFTV_316,3052.673321,4331.902805,6736.817138,8328.17889,12875.59142,15802.52888,18222.30515,21130.50716,25954.75248,30856.33747,38138.25182,46970.47323,58671.17768,69408.35105,79984.38142,97682.57192,113049.9457,134216.8099,41983.87061,61328.89503,69982.92979,90451.24595,106521.5853,120935.1276,138267.1948,155604.1223,174598.8449,189101.5303,220879.2734,251680.8692,272688.8544,304991.4268,332141.5308,368169.2869,409218.1618,450865.9273,493334.1311,519373.3039
NSFTV_317,4287.173321,5625.569472,8971.317138,10479.51222,16256.42476,18508.86222,21343.47182,25392.67382,30093.08582,35010.1708,43267.75182,52491.97323,65219.51102,76951.51772,89149.88142,103315.9053,117693.6124,138418.8099,44922.53728,60129.56169,66625.42979,90890.74595,103232.0853,118770.7943,135809.5282,152537.4557,170013.6783,191771.5303,209373.4401,236532.5359,262830.6877,293650.5934,325258.3642,359253.1203,395295.1618,432181.594,465040.9644,503705.4744
NSFTV_318,3320.006654,4524.569472,7500.483804,8586.512223,14020.92476,16718.69555,19843.63848,23290.34049,27790.25248,33800.33747,42026.91849,52227.47323,64855.01102,76906.85105,90408.04809,104909.7386,122015.1124,142632.9766,40030.20394,56403.89503,65074.59646,86999.91262,99682.91862,113454.4609,131632.5282,149399.6223,170409.5116,192142.314,212494.4401,236709.2025,261932.8544,298885.5934,327326.3642,357474.1203,383640.3285,417347.7606,444904.4644,485625.6372
NSFTV_319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV_32,3622.839987,4068.569472,6189.483804,7882.845556,9749.424758,12105.19555,15177.97182,16958.50716,19504.91915,22340.00413,30525.41849,36425.30656,43958.67768,49307.35105,58629.71475,70499.73859,82471.77908,96265.8099,26197.03728,36880.72836,43114.42979,55725.57928,62743.25195,74980.6276,88141.69484,100616.789,113582.6783,134592.2803,146728.4401,162805.3692,180810.8544,205536.2601,234928.8642,258697.1203,279853.9951,302591.094,325300.6311,355285.1372
NSFTV_320,3804.839987,4964.902805,7925.817138,9591.67889,14881.09142,17870.86222,22486.63848,27254.67382,30897.75248,36831.1708,45918.91849,56866.30656,67716.67768,81413.51772,96258.21475,117794.4053,134992.6124,157279.6432,43701.87061,60106.39503,70164.09646,94506.74595,107405.7519,124407.9609,144425.8615,167597.1223,190927.3449,206586.0303,244290.6067,278625.5359,307071.6877,341284.4268,372761.8642,414239.4536,445804.3285,483025.094,534824.1311,582947.8039
