"NSFTV.ID","PSA_19_2014","PSA_21_2014","PSA_22_2014","PSA_25_2014","PSA_26_2014","PSA_27_2014","PSA_28_2014","PSA_29_2014","PSA_30_2014","PSA_31_2014","PSA_32_2014","PSA_33_2014","PSA_34_2014","PSA_35_2014","PSA_36_2014","PSA_37_2014","PSA_38_2014","PSA_39_2014","PSA_40_2014","PSA_41_2014"
"NSFTV_298",47529.53728,63367.56169,73468.92979,100526.4126,112805.0853,132676.7943,154381.0282,179163.789,203437.1783,227934.814,252429.6067,284221.3692,320969.6877,358797.0934,402241.8642,452953.1203,499761.4951,572081.6965,578720.4644,595280.2244
"NSFTV_299",66094.97508,86681.00365,101453.6482,134157.8833,149590.3607,169867.8034,194153.901,215451.2228,244432.2511,281162.51,307877.4871,348179.1155,382771.3315,422862.3014,462738.7818,518786.0421,554284.4491,592977.9475,617107.3044,597363.0132
"NSFTV_3",67780.54296,91900.32178,107118.9484,136944.0994,155361.3304,176897.6001,202125.6322,224841.1901,244997.9468,278097.6473,312020.6936,329442.234,354115.0828,395606.431,419230.7303,453147.0469,489381.1558,526883.4476,562684.9844,603890.8681
"NSFTV_30",57820.70394,79143.22836,91260.26313,117140.4126,134106.4186,149649.4609,173259.6948,193900.1223,219576.1783,243722.314,270068.2734,301439.2702,335274.6877,365757.4268,403122.3642,447690.2869,476229.3285,497812.7606,528471.7978,574194.7244
"NSFTV_300",34733.47508,50712.62865,59928.02319,80190.38326,90264.48565,105213.1784,123759.901,141989.2228,161098.3761,186543.1767,208774.1121,234634.4905,259252.9565,287667.0514,320499.9068,355939.5421,401180.6991,441743.1975,473450.6794,532227.1372
"NSFTV_301",37374.70394,51831.22836,60171.42979,78174.57928,86366.58528,98689.29426,115730.3615,131294.4557,150218.0116,168962.314,194577.7734,212053.2025,229916.8544,252419.5934,274383.1975,305896.4536,336152.9951,362783.9273,389448.7978,424514.6372
"NSFTV_302",44095.20394,60356.22836,70109.09646,95193.07928,110552.7519,132054.4574,152406.3615,174947.6223,194225.3449,212432.0303,234675.1067,246876.0359,280039.1877,307941.7601,343990.3642,374274.1697,413712.9951,444346.094,470270.6311,470152.2244
"NSFTV_303",33583.87061,45563.39503,54838.26313,72507.24595,82344.58528,96667.46093,112104.6948,123696.789,138479.3449,152813.1473,168739.1067,189556.5359,209026.6877,230963.7601,257677.8642,284447.1203,310848.1618,341787.594,366372.1311,380717.8039
"NSFTV_304",31981.20394,44676.39503,50736.10086,70525.77906,81958.75195,97300.46093,113041.3615,129347.4557,144902.1783,166494.4806,189278.1067,214597.3692,239670.0211,276206.9268,308664.6975,334415.2869,375106.8285,405478.2606,437319.7978,472920.4705
"NSFTV_305",42535.85008,58313.25365,67915.77319,87391.38326,98457.86065,116202.9284,131951.776,147858.5978,170731.5011,189325.01,214016.8621,237287.3655,262747.5815,284889.9264,319482.5318,356277.5421,370320.1991,393930.3225,421437.4294,461621.8436
"NSFTV_306",64513.87061,81160.22836,90976.59646,114542.4126,128212.2519,147903.2943,171939.5282,195896.4557,219801.3449,246350.5303,271330.2734,304531.7025,328327.1877,364802.0934,398899.3642,438633.9536,454994.6618,493816.094,535426.7978,566621.4705
"NSFTV_307",23315.85008,31038.75365,35320.39819,45812.50826,52262.23565,59177.80336,67197.90101,76453.22282,87027.62615,101065.6029,109867.8621,122341.2405,136407.9565,153028.1764,166873.4068,183906.9171,204662.1991,225165.9475,242264.6794,263684.8436
"NSFTV_308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_309",48115.87061,68289.72836,77911.92979,110638.746,124433.2519,139602.2943,162451.8615,183697.4557,215300.5116,234171.7803,275425.9401,310746.3692,355936.0211,398655.2601,436702.0308,486775.6203,529995.9951,563386.7606,614770.6311,623970.1372
"NSFTV_31",21044.53728,30692.56169,35475.09646,46676.41262,53572.25195,60435.6276,68459.36151,77407.289,88187.67828,98345.81397,108797.6067,124753.8692,143086.3544,158685.2601,173526.8642,199768.9536,226355.1618,248036.7606,270324.1311,298356.4705
"NSFTV_310",30008.97508,40862.12865,46539.39819,59931.13326,69645.73565,78641.80336,91271.52601,106954.9728,122257.3761,135162.01,151983.6121,169851.2405,186271.9565,211162.6764,232018.9068,255803.9171,285696.6991,312537.5725,344627.4294,379556.2186
"NSFTV_311",29960.37061,42520.89503,50297.59646,67678.24595,77830.58528,87366.96093,99573.19484,114776.789,128368.1783,131604.7803,155148.4401,177950.7025,188408.8341,225826.9268,249437.0308,275997.1203,301777.6618,337548.7606,373362.2978,403859.3039
"NSFTV_312",57438.87061,80075.14129,94445.09646,123277.246,140932.2519,162211.1276,184393.5282,208235.789,228397.6783,256705.9806,278776.6067,302891.0359,329543.1877,364451.7601,399871.6975,446261.6203,490603.3285,478848.2606,550391.6311,591326.1372
"NSFTV_313",44034.72508,61438.87865,72116.64819,99289.25826,111851.6107,130022.1784,148481.401,169571.2228,191785.2511,214975.01,244092.4871,277524.4905,304588.0815,334523.5514,369640.9068,414766.7921,459441.9491,490860.6975,539701.3044,572223.0936
"NSFTV_314",41730.85008,62154.87865,73223.39819,100415.3833,116009.3607,135408.9284,156331.401,180525.4728,204984.1261,233754.2279,259389.1121,290290.4905,322051.2065,351650.9264,390250.7818,434797.7921,462981.8241,495534.9475,533257.1794,568867.0936
"NSFTV_315",45214.03728,63735.06169,68842.59646,90960.07928,107125.0853,130503.2943,150552.0282,168734.6223,192773.5116,220401.314,245124.7734,287851.8846,305817.6877,338715.5934,377691.8642,414676.2869,442923.3285,470829.4273,479256.4644,451685.9744
"NSFTV_316",41983.87061,61328.89503,69982.92979,90451.24595,106521.5853,120935.1276,138267.1948,155604.1223,174598.8449,189101.5303,220879.2734,251680.8692,272688.8544,304991.4268,332141.5308,368169.2869,409218.1618,450865.9273,493334.1311,519373.3039
"NSFTV_317",44922.53728,60129.56169,66625.42979,90890.74595,103232.0853,118770.7943,135809.5282,152537.4557,170013.6783,191771.5303,209373.4401,236532.5359,262830.6877,293650.5934,325258.3642,359253.1203,395295.1618,432181.594,465040.9644,503705.4744
"NSFTV_318",40030.20394,56403.89503,65074.59646,86999.91262,99682.91862,113454.4609,131632.5282,149399.6223,170409.5116,192142.314,212494.4401,236709.2025,261932.8544,298885.5934,327326.3642,357474.1203,383640.3285,417347.7606,444904.4644,485625.6372
"NSFTV_319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_32",26197.03728,36880.72836,43114.42979,55725.57928,62743.25195,74980.6276,88141.69484,100616.789,113582.6783,134592.2803,146728.4401,162805.3692,180810.8544,205536.2601,234928.8642,258697.1203,279853.9951,302591.094,325300.6311,355285.1372
"NSFTV_320",43701.87061,60106.39503,70164.09646,94506.74595,107405.7519,124407.9609,144425.8615,167597.1223,190927.3449,206586.0303,244290.6067,278625.5359,307071.6877,341284.4268,372761.8642,414239.4536,445804.3285,483025.094,534824.1311,582947.8039
"NSFTV_321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_322",51648.22508,75841.87865,88737.64819,119278.3833,137547.8607,158350.9284,179965.526,207111.5978,231538.5011,261563.1029,284817.6121,318239.4905,348389.8315,378981.9264,420856.1568,460567.9171,489858.5741,517929.4475,549239.0544,593620.7186
"NSFTV_323",39225.70394,52879.89503,62625.76313,84616.41262,97096.75195,115969.7943,132793.8615,153371.6223,178513.3449,196599.7803,223589.6067,255638.7025,288658.8544,325049.5934,367107.8642,412384.2869,445869.6618,492492.094,542846.2978,544055.4744
"NSFTV_324",36306.20394,51368.06169,60805.76313,79583.91262,89487.08528,102855.9609,118666.3615,132342.4557,143143.3449,161285.6473,180657.1067,199181.2025,216700.0211,241777.7601,265083.6975,295320.6203,323811.1618,360817.7606,384959.2978,435232.8039
"NSFTV_325",53208.37061,70975.89503,83052.09646,107155.9126,124251.2519,144836.4609,169891.3615,197107.6223,219488.3449,243341.9806,271596.2734,303004.8692,338230.8544,370815.0934,404616.1975,437286.4536,461105.9951,492652.9273,510438.9644,489438.7244
"NSFTV_326",37178.53728,55496.56169,66416.76313,88959.57928,102827.2519,119356.6276,136251.8615,156982.789,177835.0116,206367.314,229292.1067,258157.2025,291991.6877,330518.9268,369590.0308,405103.2869,450168.1618,493800.9273,535387.2978,584840.8039
"NSFTV_327",53186.72508,76451.62865,88178.02319,117139.2583,134461.1107,156553.3034,177450.401,202666.4728,229545.6261,270242.6767,290812.4871,325988.3655,361112.8315,398929.3014,444675.0318,493885.7921,536944.3241,585472.5725,620422.4294,629887.3039
"NSFTV_328",41215.97508,56684.75365,67774.39819,90575.38326,103090.9857,118123.3034,133360.401,149651.4728,171742.6261,202450.3433,222256.8621,247242.6155,275062.9565,307158.0514,337289.7818,376225.9171,410407.5741,449803.3225,456847.1794,467935.8039
"NSFTV_329",54464.85008,76214.75365,89702.64819,121412.5083,139863.4857,163103.9284,193388.026,219785.9728,248340.7511,283909.6029,320495.6121,362588.2405,401064.2065,446722.9264,486928.9068,538182.7921,561383.0741,581993.9475,628972.9294,658583.8436
"NSFTV_33",40995.70394,56720.89503,66648.76313,88867.41262,103494.2519,115924.2943,132928.0282,150806.6223,171313.5116,190323.0303,214942.9401,240939.8692,265483.8544,297281.5934,330270.3642,373180.6203,410793.4951,444363.594,473487.1311,466172.9744
"NSFTV_330",57218.53728,75260.39503,85625.09646,107492.5793,117031.9186,139103.2943,170853.0282,184433.9557,208615.6783,245998.0303,260101.4401,300183.8692,326444.6877,352783.9268,393111.8642,442759.1203,448213.1618,477271.9273,502724.1311,552639.3039
"NSFTV_331",49359.10008,71041.75365,83315.02319,110053.2583,123441.8607,139065.3034,157246.276,176408.5978,201186.5011,226709.6767,250571.6121,276335.6155,308129.2065,345001.9264,379491.2818,421893.4171,464664.6991,513033.8225,544006.1794,584487.3436
"NSFTV_332",43408.87061,59728.56169,69347.42979,92358.07928,106534.5853,120468.9609,136957.3615,155907.1223,176490.3449,214479.7803,223548.9401,249976.2025,275318.8544,307190.4268,340393.0308,371040.4536,405687.3285,444450.594,460484.2978,525098.7244
"NSFTV_333",27670.47508,38246.92698,43387.14819,54894.25826,63278.61065,73043.55336,82295.40101,95487.72282,107852.2511,118287.6767,126073.167,144689.6155,156398.4565,172620.9264,186342.7818,203303.1671,217272.5741,231248.9475,248144.1794,263664.8436
"NSFTV_334",51459.35008,65131.12865,78252.52319,98213.63326,111074.8607,126531.9284,144042.276,163238.3478,182986.8761,218001.3433,222028.9871,246500.2405,256707.7065,279863.5514,304766.9068,337680.4171,359705.0741,386284.5725,423550.5544,455614.9686
"NSFTV_335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_336",48753.60008,67397.12865,79451.02319,104590.7583,117673.7357,136335.0534,159990.401,176398.4728,200154.0011,235229.01,253738.7371,284142.8655,313056.8315,347245.8014,393561.0318,441791.7921,447838.3241,482729.9475,509886.5544,537647.8039
"NSFTV_337",67142.37061,97889.89503,114124.2631,148881.0793,161500.0853,186887.2943,207831.3615,223132.8593,244478.0116,284419.314,316077.7734,357220.2025,389272.0211,431637.9268,477662.1975,499444.2869,501200.1618,536492.594,561988.6311,650587.9744
"NSFTV_338",29857.22508,41310.62865,47041.64819,60963.38326,71048.11065,81069.17836,93068.40101,103865.8478,115256.6261,129520.8529,139464.6121,158072.8655,174391.2065,191360.5514,211911.7818,236605.1671,259583.5741,278432.8225,305441.5544,335713.4686
"NSFTV_339",52177.60008,76981.62865,87081.46449,118308.7583,132533.4857,154099.6784,174356.151,193870.4728,223404.8761,243444.01,277120.4871,305153.7405,334052.0815,357818.6764,397882.9068,448581.1671,482097.4491,516219.3225,554246.6794,602357.1372
"NSFTV_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_340",54989.03728,74575.56169,87106.76313,111262.9126,122964.4186,141189.2943,155132.8615,173140.9557,191291.5116,212019.314,234507.7734,254569.8692,270787.6877,301097.4268,331503.3642,362028.6203,399194.6618,433868.7606,472415.6311,505512.3039
"NSFTV_341",52143.20394,74182.89503,85203.59646,110439.746,123814.5853,138646.4609,156034.0282,175690.289,198353.6783,219758.1473,244721.6067,271141.8692,301086.1877,338001.5934,375420.5308,418582.6203,465065.9951,503983.7606,534536.2978,574659.9705
"NSFTV_342",38267.37061,53179.22836,58919.42979,78386.57928,90404.75195,106194.1276,122792.3615,146936.289,164307.1783,183320.7803,211892.1067,237556.7025,258371.5211,292534.2601,317668.0308,350884.6203,391381.1618,436297.2606,447696.2978,499502.8039
"NSFTV_343",41631.20394,55763.22836,67218.09646,88603.74595,101488.9186,117640.7943,132489.3615,151622.289,168625.3449,191063.6473,206746.2734,231042.3692,260999.0211,291266.2601,323298.5308,361072.9536,391634.6618,426401.2606,452340.2978,485140.8039
"NSFTV_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_345",39037.87061,54602.22836,65699.09646,86317.91262,99326.41862,115285.7943,129188.1948,147388.6223,167878.6783,184329.4806,204017.7734,224926.8692,250617.8544,275429.2601,310200.5308,340748.6203,366091.9951,401883.7606,435480.6311,417368.7244
"NSFTV_346",54090.20394,74684.89503,88051.09646,114725.5793,127898.2062,145058.4609,166357.0282,188947.1223,212119.1783,239529.814,268895.9401,299632.5359,333500.6877,371553.4268,415468.0308,457522.4536,499220.6618,533702.7606,551346.6311,579992.4705
"NSFTV_347",47100.53728,68198.56169,81744.76313,104551.5793,117848.9186,142007.1276,165334.1948,190476.789,213755.3449,245262.1473,273280.4401,309056.0359,350135.6877,391782.7601,440113.1975,484800.6203,524582.6618,566956.2606,613251.1311,673531.4705
"NSFTV_348",52007.22508,76617.87865,89898.89819,122451.8833,142259.9857,164761.8034,187883.776,210304.3478,233552.2511,251131.1767,285021.8621,309095.4905,335351.4565,366118.3014,398595.7818,446772.2921,475796.6991,502530.4475,550019.8044,588833.3436
"NSFTV_349",49889.20394,72884.72836,87817.59646,120034.5793,135777.5853,158582.6276,187556.3615,217268.6223,247549.5116,288324.2803,311661.2734,351403.0359,378275.8544,425201.9268,463513.6975,513005.7869,537722.6618,583028.4273,605534.6311,666846.4705
"NSFTV_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_352",63082.37061,84340.56169,97984.92979,124467.0793,139656.9186,164490.1276,188089.3615,211670.6223,226133.8449,269979.6473,287578.7734,328135.3692,369297.8544,407237.4268,442983.0308,483547.2869,518449.3285,568759.094,591153.1311,634343.8039
"NSFTV_353",38618.97508,52972.25365,61596.39819,80806.75826,92451.86065,103766.5534,120357.151,136830.7228,154489.8761,174559.9779,191470.2371,214251.6155,238515.9565,270076.9264,304485.4068,340890.5421,374576.9491,410338.8225,442012.4294,432053.9705
"NSFTV_355",40870.53728,57955.39503,68334.42979,89498.57928,100249.4186,115368.7943,137086.8615,147063.789,168013.1783,180855.2803,211207.1067,241961.5359,260486.6877,280252.0934,305659.0308,334172.9536,365965.1618,387235.594,425582.9644,462459.6372
"NSFTV_356",74380.03728,110486.5617,127414.2631,162191.9126,186720.4186,223458.9609,246736.0282,273232.6223,288055.6783,341229.9806,371229.1067,412828.2025,457769.0211,518063.5934,565650.6975,606438.1203,637583.8285,685238.594,701524.6311,712477.9705
"NSFTV_357",47342.47508,70701.50365,80030.02319,104081.5083,118032.8607,133992.3034,155488.651,177431.7228,197102.2511,219364.7279,238183.9871,260337.6155,284528.8315,315381.9264,345146.9068,381339.5421,415155.1991,441250.3225,470571.8044,503329.9686
"NSFTV_358",43092.85008,59136.12865,65970.64819,86986.75826,98916.48565,110930.9284,130345.526,148619.9728,163980.7511,183681.01,204282.9594,227287.9905,252517.8315,281069.6764,315039.6568,351948.4171,373740.3241,408081.0725,425726.1794,437605.6372
"NSFTV_359",31871.87061,44669.39503,53178.92979,74119.91262,83458.75195,96796.79426,111550.8615,126809.1223,144687.6783,149913.7803,182729.7734,202535.5359,223435.8544,250884.9268,271298.5308,309298.7869,336522.4951,365475.9273,401875.6311,432846.1372
"NSFTV_36",20852.03728,26559.22836,32568.26313,39016.07928,44461.41862,50128.96093,58495.86151,66029.45567,73334.51161,75339.28027,92962.10673,107022.8692,120789.8544,136242.2601,152607.8642,170014.9536,184320.6618,197371.9273,204205.6311,219716.8039
"NSFTV_360",46289.87061,61545.39503,73263.92979,100939.5793,118156.2519,136478.4609,156875.1948,183282.789,208703.6783,226785.0303,265860.2734,308170.3692,347830.3544,385090.0934,428081.3642,484359.6203,543860.9951,596409.4273,650044.4644,700813.9705
"NSFTV_361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_363",28710.70394,39112.22836,45824.09646,59174.91262,64953.41862,75501.29426,86106.52817,99916.789,111746.3449,125430.9806,138930.6067,154294.2025,171719.5211,194089.0934,214324.5308,241713.2869,264873.8285,289136.7606,319503.1311,346238.9705
"NSFTV_364",34853.03728,48487.22836,58103.92979,75957.74595,86181.08528,100182.4609,116472.5282,133448.6223,150292.3449,167003.6473,180536.2734,202983.7025,219381.6877,243078.4268,265321.1975,292279.2869,313953.8285,348913.7606,367216.2978,399698.4705
"NSFTV_365",31456.97508,43878.12865,49821.77319,66183.00826,76241.86065,86223.42836,100781.026,115189.7228,129953.0011,157948.6767,166514.2371,189892.1155,209882.7065,232553.8014,259786.9068,289476.2921,318553.4491,354691.8225,384529.9294,377119.1372
"NSFTV_366",29283.35008,41109.75365,47916.39819,63590.50826,73829.98565,85387.30336,97281.52601,112688.8478,128534.6261,144670.3529,158423.4871,176729.9905,196554.2065,221424.0514,244949.4068,274386.4171,302507.5741,332779.9475,363639.8044,402492.9686
"NSFTV_367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_368",36665.03728,51412.56169,59653.26313,81389.41262,91698.25195,102785.7943,116032.1948,132538.289,150512.3449,186311.5303,186710.1067,205862.0359,229940.0211,251414.7601,281698.0308,314199.6203,345654.8285,377892.9273,401216.1311,449344.6372
"NSFTV_369",66270.87061,93144.56169,111337.5965,154508.746,174194.9186,203675.6276,234367.3615,265740.789,297576.5116,342226.0303,374153.6067,412979.0359,449443.0211,485890.4268,531664.1975,582087.7869,603716.1618,643827.594,708080.4644,757005.3039
"NSFTV_37",34098.53728,46262.56169,53659.42979,69372.07928,80209.58528,92867.96093,105089.5282,123104.289,138184.1783,152756.314,168759.2734,191511.8692,211301.6877,236284.2601,262471.6975,294974.7869,325892.8285,352548.4273,382969.4644,425637.3039
"NSFTV_370",58768.03728,83551.89503,99121.76313,126454.4126,146627.2519,166037.9609,191065.6948,218162.9557,240420.6783,297339.0303,302598.2734,339772.3692,379487.1877,425677.9268,470847.1975,519599.9536,555644.9951,578175.594,600051.6311,634512.8039
"NSFTV_371",50098.47508,70469.87865,82207.14819,111719.6333,123886.4857,141254.0534,161473.026,181024.4728,210498.6261,230110.8433,270767.1121,293632.9905,325682.5815,362650.0514,405193.9068,445934.6671,498043.3241,536248.1975,583291.1794,605612.8436
"NSFTV_372",39177.85008,55868.62865,67389.77319,93743.38326,107553.9857,123117.3034,142316.401,164169.3478,187024.0011,200922.51,240584.2371,275554.8655,304647.5815,335613.8014,377218.7818,418338.6671,466324.8241,517482.5725,556365.8044,602753.0936
"NSFTV_373",39206.20394,52902.39503,60199.92979,79829.41262,92152.91862,107180.6276,120704.0282,135673.9557,149119.5116,163377.5303,187446.4401,208768.0359,226992.6877,249584.7601,272753.5308,296838.4536,318627.9951,349554.9273,383541.7978,407961.6372
"NSFTV_375",41394.47508,56344.87865,64488.52319,82253.13326,91450.86065,103315.9284,119719.026,135593.2228,155774.8761,191080.3433,192922.4871,218250.7405,243070.0815,271932.4264,295382.6568,326131.1671,361182.8241,386843.3225,420406.3044,464624.3436
"NSFTV_376",38367.70394,55543.56169,61690.09646,74475.74595,84594.75195,93593.96093,109494.3615,122972.4557,142911.6783,160693.314,176864.7734,198280.8692,205956.8544,220128.7601,242742.5308,278391.2869,304647.9951,334636.4273,340855.6311,361643.4744
"NSFTV_377",35271.20394,50890.22836,58898.42979,75020.41262,83363.58528,97536.1276,112229.8615,129894.789,150304.0116,169130.814,188386.6067,204580.0359,224649.8544,255102.5934,283027.5308,315995.4536,349872.6618,641971.9273,677662.6311,458991.9705
"NSFTV_378",51544.37061,73023.56169,85590.26313,113101.246,128025.7519,145549.1276,164460.5282,190030.789,218076.0116,263475.5303,266800.4401,300422.0359,336467.0211,368878.0934,399611.3642,450417.4536,454789.9951,484369.094,513790.2978,548586.9705
"NSFTV_379",42245.20394,60294.06169,68127.59646,86556.24595,96179.08528,109243.1276,127672.5282,147421.9557,170973.5116,179525.7803,217932.9401,247889.8692,271800.8544,300406.4268,342693.3642,377678.1203,420357.9951,466826.594,503568.2978,508947.9744
"NSFTV_380",25701.20394,39289.56169,47213.09646,62484.57928,68590.08528,77590.46093,92196.02817,105036.6223,117111.8449,127271.1473,140240.7734,157494.0359,172186.3544,190653.5934,211576.3642,238292.9536,263994.3285,293383.094,325439.6311,356017.4705
"NSFTV_381",40604.37061,57739.39503,66858.09646,91076.07928,103693.2519,120475.6276,138083.3615,159239.789,183574.8449,217227.2803,226384.4401,254303.8692,280406.8544,320792.0934,349438.6975,389995.9536,416347.6618,461883.2606,492921.1311,536105.8039
"NSFTV_384",49563.60008,73346.00365,85652.64819,114224.7583,128983.7357,147877.4284,168483.651,190686.9728,218016.3761,246735.2279,267470.2371,298943.4905,325841.8315,371121.3014,398211.2818,435275.6671,469126.8241,504751.6975,540524.3044,597308.0936
"NSFTV_385",49895.70394,74488.56169,88140.92979,113205.0793,118763.2519,133406.6276,163300.1948,187058.289,224018.8449,268515.7803,285615.4401,322600.0359,363922.3544,397424.9268,432620.0308,485026.4536,528939.4951,575705.4273,620540.6311,663896.4705
"NSFTV_386",33132.97508,43277.12865,50917.14819,64205.50826,73419.48565,85753.80336,101194.526,118009.5978,132701.2511,152101.3529,168024.1121,196149.2405,212740.8315,242249.9264,270655.2818,309723.5421,349344.0741,383435.8225,416818.3044,466112.7186
"NSFTV_387",40398.72508,57808.37865,66204.27319,88751.88326,101021.2357,114805.3034,132250.776,149308.9728,163321.2511,184844.1029,200613.2371,220987.2405,240782.0815,267105.3014,286347.5318,315057.2921,334165.4491,352529.0725,361839.9294,378405.8039
"NSFTV_388",29520.20394,40149.89503,48345.09646,64617.91262,73295.91862,85355.46093,99265.69484,113841.9557,125555.1783,139717.1473,154838.2734,175070.7025,194371.5211,216701.4268,243817.3642,275752.4536,301463.4951,325820.2606,360032.7978,387867.1372
"NSFTV_389",23175.2759,32667.79152,35820.89256,45389.03908,51447.59499,55957.93252,64130.07019,75879.98688,88648.64115,105582.7803,113815.4331,124170.8897,140067.8976,156081.4183,168730.132,190017.267,203380.1737,229200.8867,257861.1746,280876.9253
"NSFTV_39",64859.70394,90866.89503,109241.0965,141525.0793,163418.4186,188912.9609,217993.0282,251813.289,288607.6783,326284.7803,364409.9401,413665.8692,455103.5211,505507.7601,563606.3642,618918.2869,669976.9951,683998.4273,735587.9644,748267.4705
"NSFTV_390",38597.53728,58731.39503,71116.59646,96087.41262,105226.5853,117996.9609,135923.1948,155350.1223,173776.1783,188980.5303,216420.9401,241690.2025,267262.5211,289912.2601,325326.3642,363170.6203,386341.3285,425042.7606,470585.4644,461571.4744
"NSFTV_391",27150.47508,37382.37865,41930.02319,54257.13326,61721.73565,73748.67836,85040.52601,94587.72282,106679.8761,123021.01,136938.3621,155279.2405,171071.7065,193761.5514,220673.6568,250271.6671,280576.8241,313354.9475,351946.8044,380322.8436
"NSFTV_392",41102.99208,55422.21269,63229.87301,82785.78367,91022.12558,105048.2319,122779.22,142138.9993,158434.2507,183569.3433,197847.8314,220971.8779,242143.3526,264602.254,300536.2662,341306.6139,377000.5529,396185.7605,441153.7245,469488.6753
"NSFTV_394",40848.20394,59316.22836,71908.76313,88632.07928,100559.4186,118940.6276,135587.3615,152715.789,168225.3449,196836.314,220966.4401,249807.3692,273388.6877,305895.2601,340309.6975,378748.4536,421095.4951,453310.2606,497480.2978,532549.6372
"NSFTV_395",43013.87061,57481.22836,66325.76313,89243.91262,102250.7519,118712.1276,136308.3615,153493.1223,173334.6783,197439.814,217518.4401,244334.7025,271840.1877,308691.9268,345751.3642,390481.6203,423203.6618,476554.4273,520945.9644,559173.1372
"NSFTV_396",33453.85008,45938.37865,52709.52319,70509.50826,81798.61065,94583.67836,111219.276,123893.5978,141966.7511,156513.8529,176320.9871,195679.6155,215167.2065,241808.1764,270432.1568,296774.6671,326848.8241,361593.4475,385004.3044,392739.8039
"NSFTV_397",35430.97508,49388.75365,56592.64819,75116.75826,86641.73565,99560.30336,113924.026,126711.0978,145939.3761,164587.4779,186567.8621,206980.4905,232513.7065,257207.1764,287542.7818,327538.6671,371257.9491,403873.6975,439729.8044,456874.1372
"NSFTV_398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_4",41055.20394,58043.56169,66522.92979,83391.07928,94980.25195,110201.1276,128975.6948,145883.1223,167047.8449,189042.9806,209280.9401,233965.8692,261158.6877,289073.0934,311337.8642,343497.9536,386007.6618,432087.9273,462857.7978,491894.3039
"NSFTV_40",57929.41796,77765.69678,91008.07341,117417.8494,130962.4554,148315.9751,170062.2572,194691.8151,218981.4468,263629.1473,270209.8186,302340.734,335834.3328,375857.181,416854.8553,449395.0469,467586.4058,491166.8226,519442.9844,554682.8681
"NSFTV_400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_41",36770.16796,51587.07178,58616.07341,74857.84939,85693.08043,97018.35014,109497.5072,123079.1901,137624.0718,155174.1473,164751.0686,181804.859,198102.3328,220499.681,236943.3553,253648.2969,271151.4058,291129.4476,309996.9844,330562.7431
"NSFTV_43",50363.03728,74640.06169,87389.59646,122900.4126,141184.7519,164322.1276,188449.6948,216152.9557,221919.1783,274405.4806,295275.6067,329799.3692,356716.3544,393584.5934,432482.1975,479476.9536,485914.1618,523367.594,536644.2978,574142.6372
"NSFTV_44",42838.03728,59195.22836,68581.26313,90170.91262,105586.7519,118713.7943,136084.0282,155182.289,177976.1783,213509.2803,216759.4401,242122.3692,270228.3544,302056.0934,335074.8642,362003.9536,360718.3285,395093.4273,438352.9644,468109.6372
"NSFTV_45",44240.2759,62518.04152,74501.64256,95108.78908,108482.095,126811.9325,144697.0702,160497.7369,188976.3912,216197.0303,235034.6831,259849.3897,272342.6476,293883.1683,307564.382,337293.267,379304.9237,421599.1367,457042.9246,496189.1753
"NSFTV_46",41211.16796,55497.57178,63642.82341,82774.09939,93523.70543,109879.4751,128223.3822,145369.9401,163007.1968,194255.1473,202867.4436,233703.984,255664.7078,280588.681,313285.1053,346826.1719,352698.0308,374788.0726,396275.6094,427749.7431
